year,stateabbr,statedesc,locationname,locationid,measureid,measure,data_value_type,datavaluetypeid,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,data_value_footnote_symbol,data_value_footnote
2022,TX,Texas,Midland,48329,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.2,9.8,12.8,171999,121819,,
2022,TX,Texas,Milam,48331,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.2,10.6,13.8,25628,19779,,
2022,TX,Texas,Milam,48331,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.3,13.3,17.3,25628,19779,,
2022,TX,Texas,Mills,48333,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.9,9.4,12.4,4500,3603,,
2022,TX,Texas,Mills,48333,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.9,12.8,17.0,4500,3603,,
2022,TX,Texas,Mitchell,48335,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.5,12.7,16.4,8943,7154,,
2022,TX,Texas,Mitchell,48335,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.2,12.4,16.0,8943,7154,,
2022,TX,Texas,Montague,48337,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.9,9.5,12.5,21063,16337,,
2022,TX,Texas,Montague,48337,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.9,12.2,15.9,21063,16337,,
2022,TX,Texas,Montgomery,48339,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.0,9.7,12.4,678490,504679,,
2022,TX,Texas,Montgomery,48339,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.0,10.5,13.4,678490,504679,,
2022,TX,Texas,Moore,48341,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.9,14.0,18.0,20996,14521,,
2022,TX,Texas,Moore,48341,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.2,14.3,18.3,20996,14521,,
2022,TX,Texas,Morris,48343,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.8,11.0,14.7,12083,9292,,
2022,TX,Texas,Morris,48343,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.1,13.9,18.4,12083,9292,,
2022,TX,Texas,Motley,48345,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.1,10.2,12.0,1032,825,,
2022,TX,Texas,Motley,48345,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.6,14.4,16.8,1032,825,,
2022,TX,Texas,Nacogdoches,48347,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.1,11.4,14.9,64862,49902,,
2022,TX,Texas,Nacogdoches,48347,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.2,11.6,15.0,64862,49902,,
2022,TX,Texas,Navarro,48349,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.9,12.2,15.7,54636,40291,,
2022,TX,Texas,Navarro,48349,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.7,13.8,17.8,54636,40291,,
2022,TX,Texas,Newton,48351,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.3,12.6,16.2,12052,9701,,
2022,TX,Texas,Newton,48351,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,18.7,16.6,21.1,12052,9701,,
2022,TX,Texas,Nolan,48353,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.4,12.6,16.3,14473,10779,,
2022,TX,Texas,Nolan,48353,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.7,14.7,18.8,14473,10779,,
2022,TX,Texas,Nueces,48355,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.5,13.7,17.4,351674,267986,,
2022,TX,Texas,Nueces,48355,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.5,14.6,18.5,351674,267986,,
2022,TX,Texas,Ochiltree,48357,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.7,12.5,14.8,9606,6724,,
2022,TX,Texas,Ochiltree,48357,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.3,13.1,15.5,9606,6724,,
2022,TX,Texas,Oldham,48359,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.7,10.2,13.4,1752,1390,,
2022,TX,Texas,Oldham,48359,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.6,11.9,15.6,1752,1390,,
2022,TX,Texas,Orange,48361,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.8,10.3,13.6,84934,63528,,
2022,TX,Texas,Orange,48361,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.4,11.7,15.4,84934,63528,,
2022,TX,Texas,Palo Pinto,48363,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.7,10.2,13.3,29239,22471,,
2022,TX,Texas,Palo Pinto,48363,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.4,12.6,16.3,29239,22471,,
2022,TX,Texas,Panola,48365,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.4,10.7,14.1,22677,17450,,
2022,TX,Texas,Panola,48365,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.2,13.2,17.2,22677,17450,,
2022,TX,Texas,Parker,48367,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.0,8.7,11.4,165834,125179,,
2022,TX,Texas,Parker,48367,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.5,10.1,13.2,165834,125179,,
2022,TX,Texas,Parmer,48369,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.0,13.1,17.0,9620,6963,,
2022,TX,Texas,Parmer,48369,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.7,14.5,18.8,9620,6963,,
2022,TX,Texas,Pecos,48371,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,16.1,14.2,18.2,14735,11074,,
2022,TX,Texas,Pecos,48371,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.5,14.5,18.6,14735,11074,,
2022,TX,Texas,Polk,48373,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.2,12.6,15.8,53255,42519,,
2022,TX,Texas,Polk,48373,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.3,15.5,19.2,53255,42519,,
2022,TX,Texas,Potter,48375,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.3,13.5,17.3,115645,84948,,
2022,TX,Texas,Potter,48375,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.0,14.0,18.0,115645,84948,,
2022,TX,Texas,Presidio,48377,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,19.7,17.4,22.0,5939,4338,,
2022,TX,Texas,Presidio,48377,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,24.3,21.6,26.9,5939,4338,,
2022,TX,Texas,Rains,48379,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.3,9.9,12.8,12823,10285,,
2022,TX,Texas,Rains,48379,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.4,13.5,17.5,12823,10285,,
2022,TX,Texas,Randall,48381,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.4,9.0,11.9,146140,111558,,
2022,TX,Texas,Randall,48381,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.0,9.5,12.5,146140,111558,,
2022,TX,Texas,Reagan,48383,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.4,12.5,16.5,3135,2239,,
2022,TX,Texas,Reagan,48383,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.6,12.7,16.7,3135,2239,,
2022,TX,Texas,Real,48385,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.3,12.5,16.2,2840,2335,,
2022,TX,Texas,Real,48385,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,20.4,17.9,22.9,2840,2335,,
2022,TX,Texas,Red River,48387,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.0,11.3,14.8,11542,9187,,
2022,TX,Texas,Red River,48387,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.6,15.4,19.9,11542,9187,,
2022,TX,Texas,Reeves,48389,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,18.0,15.9,20.3,12905,9729,,
2022,TX,Texas,Reeves,48389,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.1,15.2,19.3,12905,9729,,
2022,TX,Texas,Refugio,48391,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.7,12.9,16.7,6632,5157,,
2022,TX,Texas,Refugio,48391,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,18.7,16.5,21.1,6632,5157,,
2022,TX,Texas,Roberts,48393,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.5,9.1,12.1,803,619,,
2022,TX,Texas,Roberts,48393,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.5,11.7,15.5,803,619,,
2022,TX,Texas,Robertson,48395,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.4,10.7,14.1,17153,13048,,
2022,TX,Texas,Robertson,48395,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.4,13.4,17.4,17153,13048,,
2022,TX,Texas,Rockwall,48397,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.8,8.4,11.2,123208,90880,,
2022,TX,Texas,Rockwall,48397,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.6,9.1,12.1,123208,90880,,
2022,TX,Texas,Runnels,48399,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.5,10.8,14.3,9859,7549,,
2022,TX,Texas,Runnels,48399,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.2,13.3,17.3,9859,7549,,
2022,TX,Texas,Rusk,48401,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.1,10.6,13.8,53333,41461,,
2022,TX,Texas,Rusk,48401,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.8,12.0,15.6,53333,41461,,
2022,TX,Texas,Sabine,48403,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.1,10.5,13.8,10048,8278,,
2022,TX,Texas,Sabine,48403,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,18.0,15.7,20.3,10048,8278,,
2022,TX,Texas,San Augustine,48405,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.8,12.9,16.9,7857,6296,,
2022,TX,Texas,San Augustine,48405,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,20.1,17.6,22.8,7857,6296,,
2022,TX,Texas,San Jacinto,48407,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.5,10.9,14.2,28348,22429,,
2022,TX,Texas,San Jacinto,48407,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.1,14.1,18.3,28348,22429,,
2022,TX,Texas,San Patricio,48409,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.6,12.8,16.4,69954,51851,,
2022,TX,Texas,San Patricio,48409,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.7,13.8,17.7,69954,51851,,
2022,TX,Texas,San Saba,48411,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.5,10.8,14.2,5824,4715,,
2022,TX,Texas,San Saba,48411,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.7,12.8,16.7,5824,4715,,
2022,TX,Texas,Schleicher,48413,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.0,12.9,15.1,2357,1812,,
2022,TX,Texas,Schleicher,48413,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.1,15.9,18.4,2357,1812,,
2022,TX,Texas,Scurry,48415,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.7,11.9,15.6,16686,12465,,
2022,TX,Texas,Scurry,48415,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.6,12.7,16.5,16686,12465,,
2022,TX,Texas,Shackelford,48417,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.6,9.2,12.2,3186,2447,,
2022,TX,Texas,Shackelford,48417,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.3,11.5,15.3,3186,2447,,
2022,TX,Texas,Shelby,48419,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.2,12.4,16.3,24008,17824,,
2022,TX,Texas,Shelby,48419,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.7,14.6,19.0,24008,17824,,
2022,TX,Texas,Sherman,48421,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.5,11.0,14.3,2799,2035,,
2022,TX,Texas,Sherman,48421,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.2,12.4,16.1,2799,2035,,
2022,TX,Texas,Smith,48423,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.4,10.9,14.1,241922,183832,,
2022,TX,Texas,Smith,48423,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.8,12.1,15.7,241922,183832,,
2022,TX,Texas,Somervell,48425,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.8,8.4,11.2,9757,7702,,
2022,TX,Texas,Somervell,48425,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.3,10.7,14.1,9757,7702,,
2022,TX,Texas,Starr,48427,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,21.2,18.8,23.6,65728,44564,,
2022,TX,Texas,Starr,48427,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,20.5,18.2,22.8,65728,44564,,
2022,TX,Texas,Stephens,48429,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.8,11.1,14.6,9390,7434,,
2022,TX,Texas,Stephens,48429,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.8,13.0,16.9,9390,7434,,
2022,TX,Texas,Sterling,48431,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.4,10.6,12.3,1417,1003,,
2022,TX,Texas,Sterling,48431,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.2,11.4,13.1,1417,1003,,
2022,TX,Texas,Stonewall,48433,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.4,11.4,13.4,1182,939,,
2022,TX,Texas,Stonewall,48433,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.6,15.3,17.9,1182,939,,
2022,TX,Texas,Sutton,48435,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.8,13.8,17.8,3217,2444,,
2022,TX,Texas,Sutton,48435,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,19.1,16.8,21.4,3217,2444,,
2022,TX,Texas,Swisher,48437,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.5,13.4,17.7,6881,5235,,
2022,TX,Texas,Swisher,48437,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.7,14.5,19.1,6881,5235,,
2022,TX,Texas,Tarrant,48439,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.4,11.0,13.9,2154595,1611487,,
2022,TX,Texas,Tarrant,48439,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.7,11.3,14.2,2154595,1611487,,
2022,TX,Texas,Taylor,48441,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.3,10.7,14.0,145163,109881,,
2022,TX,Texas,Taylor,48441,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.2,10.6,13.9,145163,109881,,
2022,TX,Texas,Terrell,48443,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.6,10.1,13.4,693,567,,
2022,TX,Texas,Terrell,48443,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.2,15.0,19.5,693,567,,
2022,TX,Texas,Terry,48445,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,16.4,14.3,18.5,11567,8332,,
2022,TX,Texas,Terry,48445,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.6,15.3,19.8,11567,8332,,
2022,TX,Texas,Throckmorton,48447,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.5,10.7,12.3,1550,1190,,
2022,TX,Texas,Throckmorton,48447,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.8,14.7,16.9,1550,1190,,
2022,TX,Texas,Titus,48449,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.4,12.6,16.3,31208,22394,,
2022,TX,Texas,Titus,48449,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.8,13.9,17.9,31208,22394,,
2022,TX,Texas,Tom Green,48451,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.2,11.6,15.0,118892,90530,,
2022,TX,Texas,Tom Green,48451,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.1,12.4,16.0,118892,90530,,
2022,TX,Texas,Travis,48453,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.6,10.3,13.0,1326436,1062155,,
2022,TX,Texas,Travis,48453,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.8,9.6,12.1,1326436,1062155,,
2022,TX,Texas,Trinity,48455,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.3,10.7,14.1,13996,11240,,
2022,TX,Texas,Trinity,48455,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.9,14.8,19.2,13996,11240,,
2022,TX,Texas,Tyler,48457,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.5,10.9,14.4,20030,16124,,
2022,TX,Texas,Tyler,48457,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.4,13.4,17.7,20030,16124,,
2022,TX,Texas,Upshur,48459,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.6,10.9,14.4,42488,32497,,
2022,TX,Texas,Upshur,48459,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.4,13.4,17.5,42488,32497,,
2022,TX,Texas,Upton,48461,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.5,14.5,16.7,3152,2290,,
2022,TX,Texas,Upton,48461,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.3,16.2,18.6,3152,2290,,
2022,TX,Texas,Uvalde,48463,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.6,13.7,17.6,24940,18364,,
2022,TX,Texas,Uvalde,48463,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.6,14.6,18.6,24940,18364,,
2022,TX,Texas,Val Verde,48465,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,17.1,15.0,19.2,47606,34242,,
2022,TX,Texas,Val Verde,48465,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.8,14.8,18.9,47606,34242,,
2022,TX,Texas,Van Zandt,48467,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.4,9.9,13.0,62859,48523,,
2022,TX,Texas,Van Zandt,48467,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.3,12.4,16.2,62859,48523,,
2022,TX,Texas,Victoria,48469,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.6,11.9,15.6,91065,68364,,
2022,TX,Texas,Victoria,48469,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.1,13.2,17.2,91065,68364,,
2022,TX,Texas,Walker,48471,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.3,12.4,16.2,78870,67550,,
2022,TX,Texas,Walker,48471,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.7,12.0,15.6,78870,67550,,
2022,TX,Texas,Waller,48473,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.1,11.4,14.8,61894,47494,,
2022,TX,Texas,Waller,48473,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.9,10.4,13.5,61894,47494,,
2022,TX,Texas,Ward,48475,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.5,12.8,16.4,10964,7799,,
2022,TX,Texas,Ward,48475,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.3,13.5,17.3,10964,7799,,
2022,TX,Texas,Washington,48477,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.7,10.2,13.4,36159,28543,,
2022,TX,Texas,Washington,48477,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.8,12.9,16.8,36159,28543,,
2022,TX,Texas,Webb,48479,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,16.3,14.4,18.3,267780,184751,,
2022,TX,Texas,Webb,48479,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.4,13.6,17.3,267780,184751,,
2022,TX,Texas,Wharton,48481,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.9,12.1,15.8,41824,31177,,
2022,TX,Texas,Wharton,48481,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.7,13.8,17.8,41824,31177,,
2022,TX,Texas,Wheeler,48483,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.9,11.2,14.6,4807,3637,,
2022,TX,Texas,Wheeler,48483,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.1,14.0,18.2,4807,3637,,
2022,TX,Texas,Wichita,48485,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.7,11.1,14.5,129978,100483,,
2022,TX,Texas,Wichita,48485,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.1,11.4,14.9,129978,100483,,
2022,TX,Texas,Wilbarger,48487,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.0,13.3,16.8,12491,9861,,
2022,TX,Texas,Wilbarger,48487,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.2,15.3,19.3,12491,9861,,
2022,TX,Texas,Willacy,48489,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,19.8,18.4,21.4,20143,15352,,
2022,TX,Texas,Willacy,48489,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,19.5,18.1,20.9,20143,15352,,
2022,TX,Texas,Williamson,48491,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.0,8.8,11.3,671418,511403,,
2022,TX,Texas,Williamson,48491,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.4,9.1,11.7,671418,511403,,
2022,TX,Texas,Wilson,48493,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.5,10.9,14.1,52735,40499,,
2022,TX,Texas,Wilson,48493,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.6,12.8,16.5,52735,40499,,
2022,TX,Texas,Winkler,48495,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.4,13.4,15.4,7306,5252,,
2022,TX,Texas,Winkler,48495,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.2,14.2,16.3,7306,5252,,
2022,TX,Texas,Wise,48497,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.4,10.0,13.0,74895,56624,,
2022,TX,Texas,Wise,48497,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.2,11.5,15.0,74895,56624,,
2022,TX,Texas,Wood,48499,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.0,9.6,12.6,46857,38190,,
2022,TX,Texas,Wood,48499,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.1,13.2,17.2,46857,38190,,
2022,TX,Texas,Yoakum,48501,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.6,13.7,17.8,7451,5000,,
2022,TX,Texas,Yoakum,48501,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.9,14.0,18.1,7451,5000,,
2022,TX,Texas,Young,48503,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.9,10.4,13.6,17962,13726,,
2022,TX,Texas,Young,48503,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.6,12.7,16.6,17962,13726,,
2022,TX,Texas,Zapata,48505,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,21.5,19.1,24.0,13849,9400,,
2022,TX,Texas,Zapata,48505,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,22.0,19.7,24.5,13849,9400,,
2022,TX,Texas,Zavala,48507,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,20.1,17.7,22.6,9377,6644,,
2022,TX,Texas,Zavala,48507,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,21.0,18.6,23.5,9377,6644,,
2022,UT,Utah,Beaver,49001,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.4,8.1,10.9,7327,5225,,
2022,UT,Utah,Beaver,49001,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.5,9.0,12.1,7327,5225,,
