county_fips,county_name,polygon_group,point_order,longitude,latitude
37139,Pasquotank County,37139-1-1,42,-76.213635,36.326859
37139,Pasquotank County,37139-1-1,43,-76.214178,36.341599
37139,Pasquotank County,37139-1-1,44,-76.225115,36.346430
37139,Pasquotank County,37139-1-1,45,-76.238244,36.371588
37139,Pasquotank County,37139-1-1,46,-76.254704,36.362827
37139,Pasquotank County,37139-1-1,47,-76.258891,36.384274
37139,Pasquotank County,37139-1-1,48,-76.291542,36.386629
37139,Pasquotank County,37139-1-1,49,-76.323065,36.417242
37139,Pasquotank County,37139-1-1,50,-76.322324,36.427533
37139,Pasquotank County,37139-1-1,51,-76.342604,36.421630
37139,Pasquotank County,37139-1-1,52,-76.347610,36.428178
37139,Pasquotank County,37139-1-1,53,-76.394749,36.454549
37139,Pasquotank County,37139-1-1,54,-76.437286,36.467846
37139,Pasquotank County,37139-1-1,55,-76.491336,36.510677
37141,Pender County,37141-1-1,1,-78.272364,34.537360
37141,Pender County,37141-1-1,2,-78.254598,34.520408
37141,Pender County,37141-1-1,3,-78.255468,34.508614
37141,Pender County,37141-1-1,4,-78.235621,34.492529
37141,Pender County,37141-1-1,5,-78.212107,34.488394
37141,Pender County,37141-1-1,6,-78.200272,34.474984
37141,Pender County,37141-1-1,7,-78.176501,34.465356
37141,Pender County,37141-1-1,8,-78.204835,34.441915
37141,Pender County,37141-1-1,9,-78.256085,34.399469
37141,Pender County,37141-1-1,10,-78.235682,34.374713
37141,Pender County,37141-1-1,11,-78.209971,34.368040
37141,Pender County,37141-1-1,12,-78.202532,34.353306
37141,Pender County,37141-1-1,13,-78.162350,34.357007
37141,Pender County,37141-1-1,14,-78.137302,34.371711
37141,Pender County,37141-1-1,15,-78.092806,34.352382
37141,Pender County,37141-1-1,16,-78.078547,34.340233
37141,Pender County,37141-1-1,17,-78.029922,34.331768
37141,Pender County,37141-1-1,18,-77.993202,34.336828
37141,Pender County,37141-1-1,19,-77.978358,34.358921
37141,Pender County,37141-1-1,20,-77.986995,34.372056
37141,Pender County,37141-1-1,21,-77.969679,34.378033
37141,Pender County,37141-1-1,22,-77.960796,34.382773
37141,Pender County,37141-1-1,23,-77.950254,34.364840
37141,Pender County,37141-1-1,24,-77.928781,34.361544
37141,Pender County,37141-1-1,25,-77.918493,34.374840
37141,Pender County,37141-1-1,26,-77.900605,34.377955
37141,Pender County,37141-1-1,27,-77.888433,34.364062
37141,Pender County,37141-1-1,28,-77.858642,34.379695
37141,Pender County,37141-1-1,29,-77.822995,34.389359
37141,Pender County,37141-1-1,30,-77.804754,34.376824
37141,Pender County,37141-1-1,31,-77.811091,34.358024
37141,Pender County,37141-1-1,32,-77.768514,34.319068
37141,Pender County,37141-1-1,33,-77.740583,34.301290
37141,Pender County,37141-1-1,34,-77.741368,34.298026
37141,Pender County,37141-1-1,35,-77.739198,34.292752
37141,Pender County,37141-1-1,36,-77.712280,34.298691
37141,Pender County,37141-1-1,37,-77.707515,34.305563
37141,Pender County,37141-1-1,38,-77.688867,34.321100
37141,Pender County,37141-1-1,39,-77.660404,34.343555
37141,Pender County,37141-1-1,40,-77.648529,34.348776
37141,Pender County,37141-1-1,41,-77.635195,34.359828
37141,Pender County,37141-1-1,42,-77.617840,34.374281
37141,Pender County,37141-1-1,43,-77.582620,34.400914
37141,Pender County,37141-1-1,44,-77.557306,34.417646
37141,Pender County,37141-1-1,45,-77.529211,34.434614
37141,Pender County,37141-1-1,46,-77.518463,34.440959
37141,Pender County,37141-1-1,47,-77.527063,34.451114
37141,Pender County,37141-1-1,48,-77.541160,34.464958
37141,Pender County,37141-1-1,49,-77.575947,34.476359
37141,Pender County,37141-1-1,50,-77.574924,34.478681
37141,Pender County,37141-1-1,51,-77.615120,34.579057
37141,Pender County,37141-1-1,52,-77.642092,34.638562
37141,Pender County,37141-1-1,53,-77.668177,34.695083
37141,Pender County,37141-1-1,54,-77.680127,34.720595
37141,Pender County,37141-1-1,55,-77.921538,34.719746
37141,Pender County,37141-1-1,56,-77.938901,34.723184
37141,Pender County,37141-1-1,57,-77.945430,34.718988
37141,Pender County,37141-1-1,58,-77.951731,34.715059
37141,Pender County,37141-1-1,59,-77.989272,34.716931
37141,Pender County,37141-1-1,60,-78.012681,34.732630
37141,Pender County,37141-1-1,61,-78.043193,34.726563
37141,Pender County,37141-1-1,62,-78.102002,34.725605
37141,Pender County,37141-1-1,63,-78.114007,34.721795
37141,Pender County,37141-1-1,64,-78.113472,34.707219
37141,Pender County,37141-1-1,65,-78.156481,34.679095
37141,Pender County,37141-1-1,66,-78.254441,34.553595
37141,Pender County,37141-1-1,67,-78.272364,34.537360
37143,Perquimans County,37143-1-1,1,-76.587079,36.248920
37143,Perquimans County,37143-1-1,2,-76.590107,36.238862
37143,Perquimans County,37143-1-1,3,-76.570850,36.107880
37143,Perquimans County,37143-1-1,4,-76.544185,36.096398
37143,Perquimans County,37143-1-1,5,-76.517532,36.097401
37143,Perquimans County,37143-1-1,6,-76.491230,36.084892
37143,Perquimans County,37143-1-1,7,-76.478789,36.093554
37143,Perquimans County,37143-1-1,8,-76.445591,36.075903
37143,Perquimans County,37143-1-1,9,-76.411860,36.075335
37143,Perquimans County,37143-1-1,10,-76.410878,36.078034
37143,Perquimans County,37143-1-1,11,-76.355069,36.086458
37143,Perquimans County,37143-1-1,12,-76.337168,36.086458
37143,Perquimans County,37143-1-1,13,-76.331902,36.083826
37143,Perquimans County,37143-1-1,14,-76.323478,36.084879
37143,Perquimans County,37143-1-1,15,-76.303998,36.092776
37143,Perquimans County,37143-1-1,16,-76.298733,36.101200
37143,Perquimans County,37143-1-1,17,-76.334965,36.110903
37143,Perquimans County,37143-1-1,18,-76.346418,36.121023
37143,Perquimans County,37143-1-1,19,-76.375892,36.120420
37143,Perquimans County,37143-1-1,20,-76.456061,36.183577
37143,Perquimans County,37143-1-1,21,-76.454698,36.188812
37143,Perquimans County,37143-1-1,22,-76.454414,36.189901
37143,Perquimans County,37143-1-1,23,-76.447812,36.192514
37143,Perquimans County,37143-1-1,24,-76.394076,36.163562
37143,Perquimans County,37143-1-1,25,-76.393500,36.163251
37143,Perquimans County,37143-1-1,26,-76.373571,36.138208
37143,Perquimans County,37143-1-1,27,-76.329921,36.133396
37143,Perquimans County,37143-1-1,28,-76.265037,36.104886
37143,Perquimans County,37143-1-1,29,-76.238712,36.098568
37143,Perquimans County,37143-1-1,30,-76.216599,36.095409
37143,Perquimans County,37143-1-1,31,-76.191715,36.107197
37143,Perquimans County,37143-1-1,32,-76.228527,36.130647
37143,Perquimans County,37143-1-1,33,-76.247401,36.161823
37143,Perquimans County,37143-1-1,34,-76.263582,36.171817
37143,Perquimans County,37143-1-1,35,-76.276990,36.184952
37143,Perquimans County,37143-1-1,36,-76.274051,36.188949
37143,Perquimans County,37143-1-1,37,-76.273316,36.189062
37143,Perquimans County,37143-1-1,38,-76.288309,36.213821
37143,Perquimans County,37143-1-1,39,-76.286400,36.216737
37143,Perquimans County,37143-1-1,40,-76.303322,36.221714
37143,Perquimans County,37143-1-1,41,-76.330485,36.243970
37143,Perquimans County,37143-1-1,42,-76.337735,36.240739
37143,Perquimans County,37143-1-1,43,-76.374880,36.258654
37143,Perquimans County,37143-1-1,44,-76.386143,36.283104
37143,Perquimans County,37143-1-1,45,-76.391771,36.287307
37143,Perquimans County,37143-1-1,46,-76.447632,36.363738
37143,Perquimans County,37143-1-1,47,-76.453711,36.378092
37143,Perquimans County,37143-1-1,48,-76.556881,36.355204
37143,Perquimans County,37143-1-1,49,-76.559646,36.351056
37143,Perquimans County,37143-1-1,50,-76.568748,36.309269
37143,Perquimans County,37143-1-1,51,-76.567586,36.277393
37143,Perquimans County,37143-1-1,52,-76.572613,36.258073
37143,Perquimans County,37143-1-1,53,-76.587079,36.248920
37145,Person County,37145-1-1,1,-79.152946,36.262071
37145,Person County,37145-1-1,2,-79.153997,36.241875
37145,Person County,37145-1-1,3,-79.071348,36.240993
37145,Person County,37145-1-1,4,-78.950597,36.239320
37145,Person County,37145-1-1,5,-78.932939,36.238976
37145,Person County,37145-1-1,6,-78.802335,36.235794
37145,Person County,37145-1-1,7,-78.799955,36.333613
37145,Person County,37145-1-1,8,-78.799546,36.352579
37145,Person County,37145-1-1,9,-78.794845,36.526439
37145,Person County,37145-1-1,10,-78.796271,36.541713
37145,Person County,37145-1-1,11,-78.796300,36.541713
37145,Person County,37145-1-1,12,-78.848199,36.541827
37145,Person County,37145-1-1,13,-78.901713,36.541944
37145,Person County,37145-1-1,14,-78.914543,36.541972
37145,Person County,37145-1-1,15,-78.915420,36.541974
37145,Person County,37145-1-1,16,-78.942009,36.542113
37145,Person County,37145-1-1,17,-78.942254,36.542079
37145,Person County,37145-1-1,18,-78.970577,36.542154
37145,Person County,37145-1-1,19,-78.971814,36.542123
37145,Person County,37145-1-1,20,-79.124736,36.541568
37145,Person County,37145-1-1,21,-79.126078,36.541533
37145,Person County,37145-1-1,22,-79.137936,36.541739
37145,Person County,37145-1-1,23,-79.138331,36.541738
37145,Person County,37145-1-1,24,-79.141920,36.469718
37145,Person County,37145-1-1,25,-79.146026,36.394768
37145,Person County,37145-1-1,26,-79.152946,36.262071
37147,Pitt County,37147-1-1,1,-77.700692,35.652295
37147,Pitt County,37147-1-1,2,-77.688912,35.649447
37147,Pitt County,37147-1-1,3,-77.681622,35.630762
37147,Pitt County,37147-1-1,4,-77.650165,35.607029
37147,Pitt County,37147-1-1,5,-77.610181,35.567511
37147,Pitt County,37147-1-1,6,-77.598597,35.566112
37147,Pitt County,37147-1-1,7,-77.570833,35.548842
37147,Pitt County,37147-1-1,8,-77.557617,35.531865
37147,Pitt County,37147-1-1,9,-77.545365,35.533030
37147,Pitt County,37147-1-1,10,-77.529652,35.527916
37147,Pitt County,37147-1-1,11,-77.503408,35.517975
37147,Pitt County,37147-1-1,12,-77.511587,35.497035
37147,Pitt County,37147-1-1,13,-77.500895,35.489197
37147,Pitt County,37147-1-1,14,-77.492659,35.461467
37147,Pitt County,37147-1-1,15,-77.476743,35.445412
37147,Pitt County,37147-1-1,16,-77.475515,35.426655
37147,Pitt County,37147-1-1,17,-77.470722,35.409765
37147,Pitt County,37147-1-1,18,-77.448488,35.392730
37147,Pitt County,37147-1-1,19,-77.449793,35.381048
37147,Pitt County,37147-1-1,20,-77.425905,35.349347
37147,Pitt County,37147-1-1,21,-77.408074,35.353347
37147,Pitt County,37147-1-1,22,-77.391756,35.345634
37147,Pitt County,37147-1-1,23,-77.391026,35.339533
37147,Pitt County,37147-1-1,24,-77.382577,35.334348
37147,Pitt County,37147-1-1,25,-77.352550,35.327736
37147,Pitt County,37147-1-1,26,-77.348953,35.329725
37147,Pitt County,37147-1-1,27,-77.326887,35.349725
37147,Pitt County,37147-1-1,28,-77.294340,35.379137
37147,Pitt County,37147-1-1,29,-77.269292,35.369153
37147,Pitt County,37147-1-1,30,-77.266062,35.353640
37147,Pitt County,37147-1-1,31,-77.247896,35.354415
37147,Pitt County,37147-1-1,32,-77.227127,35.399845
37147,Pitt County,37147-1-1,33,-77.203319,35.398284
37147,Pitt County,37147-1-1,34,-77.189115,35.418362
37147,Pitt County,37147-1-1,35,-77.191230,35.435026
37147,Pitt County,37147-1-1,36,-77.182168,35.449295
37147,Pitt County,37147-1-1,37,-77.176178,35.518812
37147,Pitt County,37147-1-1,38,-77.127396,35.553763
37147,Pitt County,37147-1-1,39,-77.113178,35.549738
37147,Pitt County,37147-1-1,40,-77.100803,35.551455
37147,Pitt County,37147-1-1,41,-77.084643,35.552601
37147,Pitt County,37147-1-1,42,-77.087435,35.564119
37147,Pitt County,37147-1-1,43,-77.110453,35.569630
37147,Pitt County,37147-1-1,44,-77.109897,35.583123
37147,Pitt County,37147-1-1,45,-77.150757,35.602750
37147,Pitt County,37147-1-1,46,-77.140792,35.605155
37147,Pitt County,37147-1-1,47,-77.142390,35.617880
37147,Pitt County,37147-1-1,48,-77.172766,35.639100
37147,Pitt County,37147-1-1,49,-77.180683,35.664536
37147,Pitt County,37147-1-1,50,-77.167093,35.672622
37147,Pitt County,37147-1-1,51,-77.169849,35.684339
37147,Pitt County,37147-1-1,52,-77.195772,35.699779
37147,Pitt County,37147-1-1,53,-77.185706,35.719715
37147,Pitt County,37147-1-1,54,-77.173481,35.716038
37147,Pitt County,37147-1-1,55,-77.173530,35.727888
37147,Pitt County,37147-1-1,56,-77.174000,35.732831
37147,Pitt County,37147-1-1,57,-77.202397,35.746354
37147,Pitt County,37147-1-1,58,-77.210645,35.757214
37147,Pitt County,37147-1-1,59,-77.250419,35.761606
37147,Pitt County,37147-1-1,60,-77.264437,35.775231
37147,Pitt County,37147-1-1,61,-77.255200,35.786352
37147,Pitt County,37147-1-1,62,-77.350369,35.819228
37147,Pitt County,37147-1-1,63,-77.390154,35.833062
37147,Pitt County,37147-1-1,64,-77.409614,35.826404
37147,Pitt County,37147-1-1,65,-77.425489,35.805371
37147,Pitt County,37147-1-1,66,-77.446088,35.808728
37147,Pitt County,37147-1-1,67,-77.472286,35.801095
37147,Pitt County,37147-1-1,68,-77.516738,35.761089
37147,Pitt County,37147-1-1,69,-77.545536,35.746076
37147,Pitt County,37147-1-1,70,-77.665131,35.674935
37147,Pitt County,37147-1-1,71,-77.670255,35.672203
37147,Pitt County,37147-1-1,72,-77.700692,35.652295
37149,Polk County,37149-1-1,1,-82.359152,35.244489
37149,Polk County,37149-1-1,2,-82.359256,35.228325
37149,Polk County,37149-1-1,3,-82.351617,35.219271
37149,Polk County,37149-1-1,4,-82.353654,35.192223
37149,Polk County,37149-1-1,5,-82.350086,35.192858
37149,Polk County,37149-1-1,6,-82.344554,35.193115
37149,Polk County,37149-1-1,7,-82.341194,35.191510
37149,Polk County,37149-1-1,8,-82.340133,35.189188
37149,Polk County,37149-1-1,9,-82.339508,35.188930
37149,Polk County,37149-1-1,10,-82.338013,35.189010
37149,Polk County,37149-1-1,11,-82.333934,35.190661
37149,Polk County,37149-1-1,12,-82.332975,35.190645
37149,Polk County,37149-1-1,13,-82.330779,35.189032
37149,Polk County,37149-1-1,14,-82.330549,35.186767
37149,Polk County,37149-1-1,15,-82.326917,35.185056
37149,Polk County,37149-1-1,16,-82.323350,35.184789
37149,Polk County,37149-1-1,17,-82.320599,35.186330
37149,Polk County,37149-1-1,18,-82.317871,35.187858
37149,Polk County,37149-1-1,19,-82.315871,35.190678
37149,Polk County,37149-1-1,20,-82.314863,35.191089
37149,Polk County,37149-1-1,21,-82.313526,35.191423
37149,Polk County,37149-1-1,22,-82.307166,35.193012
37149,Polk County,37149-1-1,23,-82.295354,35.194965
37149,Polk County,37149-1-1,24,-82.292682,35.196374
37149,Polk County,37149-1-1,25,-82.288453,35.198605
37149,Polk County,37149-1-1,26,-82.282516,35.199858
37149,Polk County,37149-1-1,27,-82.274920,35.200071
37149,Polk County,37149-1-1,28,-82.257515,35.198636
37149,Polk County,37149-1-1,29,-82.230915,35.196784
37149,Polk County,37149-1-1,30,-82.230517,35.196764
37149,Polk County,37149-1-1,31,-82.216217,35.196044
37149,Polk County,37149-1-1,32,-82.215940,35.196029
37149,Polk County,37149-1-1,33,-82.195483,35.194951
37149,Polk County,37149-1-1,34,-82.185513,35.194355
37149,Polk County,37149-1-1,35,-82.176874,35.193790
37149,Polk County,37149-1-1,36,-82.167872,35.193701
37149,Polk County,37149-1-1,37,-82.167847,35.193701
37149,Polk County,37149-1-1,38,-82.167676,35.193699
37149,Polk County,37149-1-1,39,-82.138947,35.193122
37149,Polk County,37149-1-1,40,-82.106085,35.191508
37149,Polk County,37149-1-1,41,-82.089586,35.190698
37149,Polk County,37149-1-1,42,-82.048414,35.189668
37149,Polk County,37149-1-1,43,-82.039651,35.189449
37149,Polk County,37149-1-1,44,-82.007672,35.188649
37149,Polk County,37149-1-1,45,-82.001422,35.188493
37149,Polk County,37149-1-1,46,-81.969346,35.187229
37149,Polk County,37149-1-1,47,-81.970881,35.211249
37149,Polk County,37149-1-1,48,-81.963869,35.249450
37149,Polk County,37149-1-1,49,-81.995719,35.270615
37149,Polk County,37149-1-1,50,-82.001167,35.283009
37149,Polk County,37149-1-1,51,-82.029517,35.301502
37149,Polk County,37149-1-1,52,-82.040438,35.317180
37149,Polk County,37149-1-1,53,-82.046194,35.320699
37149,Polk County,37149-1-1,54,-82.052387,35.330967
37149,Polk County,37149-1-1,55,-82.075355,35.340590
37149,Polk County,37149-1-1,56,-82.089483,35.359686
37149,Polk County,37149-1-1,57,-82.105244,35.367214
37149,Polk County,37149-1-1,58,-82.108771,35.382183
37149,Polk County,37149-1-1,59,-82.151535,35.407581
37149,Polk County,37149-1-1,60,-82.171133,35.409323
37149,Polk County,37149-1-1,61,-82.195251,35.397967
37149,Polk County,37149-1-1,62,-82.197148,35.402207
37149,Polk County,37149-1-1,63,-82.226817,35.395475
37149,Polk County,37149-1-1,64,-82.239115,35.402557
37149,Polk County,37149-1-1,65,-82.261305,35.393198
37149,Polk County,37149-1-1,66,-82.261463,35.388449
37149,Polk County,37149-1-1,67,-82.280764,35.365942
37149,Polk County,37149-1-1,68,-82.298142,35.335910
37149,Polk County,37149-1-1,69,-82.305285,35.331558
37149,Polk County,37149-1-1,70,-82.310429,35.314708
37149,Polk County,37149-1-1,71,-82.327680,35.308919
37149,Polk County,37149-1-1,72,-82.346850,35.279725
37149,Polk County,37149-1-1,73,-82.348827,35.254519
37149,Polk County,37149-1-1,74,-82.349653,35.244305
37149,Polk County,37149-1-1,75,-82.359152,35.244489
37151,Randolph County,37151-1-1,1,-80.064072,35.579754
37151,Randolph County,37151-1-1,2,-80.066842,35.505661
37151,Randolph County,37151-1-1,3,-79.901363,35.509866
37151,Randolph County,37151-1-1,4,-79.832229,35.510781
37151,Randolph County,37151-1-1,5,-79.804573,35.511078
37151,Randolph County,37151-1-1,6,-79.767957,35.511484
37151,Randolph County,37151-1-1,7,-79.638149,35.513717
37151,Randolph County,37151-1-1,8,-79.590297,35.514492
37151,Randolph County,37151-1-1,9,-79.555804,35.515039
37151,Randolph County,37151-1-1,10,-79.551423,35.631484
37151,Randolph County,37151-1-1,11,-79.546687,35.708997
37151,Randolph County,37151-1-1,12,-79.545541,35.742601
37151,Randolph County,37151-1-1,13,-79.544301,35.782927
37151,Randolph County,37151-1-1,14,-79.543094,35.823342
37151,Randolph County,37151-1-1,15,-79.542428,35.843303
37151,Randolph County,37151-1-1,16,-79.541728,35.899851
37151,Randolph County,37151-1-1,17,-79.661321,35.904709
37151,Randolph County,37151-1-1,18,-79.670774,35.905087
37151,Randolph County,37151-1-1,19,-79.704135,35.906425
37151,Randolph County,37151-1-1,20,-79.793324,35.910198
37151,Randolph County,37151-1-1,21,-79.809371,35.910976
37151,Randolph County,37151-1-1,22,-79.854633,35.912946
37151,Randolph County,37151-1-1,23,-79.934277,35.916304
37151,Randolph County,37151-1-1,24,-79.957259,35.917062
37151,Randolph County,37151-1-1,25,-79.962302,35.917265
37151,Randolph County,37151-1-1,26,-79.975134,35.917796
37151,Randolph County,37151-1-1,27,-79.999199,35.918746
37151,Randolph County,37151-1-1,28,-80.041582,35.920470
37151,Randolph County,37151-1-1,29,-80.046869,35.920693
37151,Randolph County,37151-1-1,30,-80.047284,35.911836
37151,Randolph County,37151-1-1,31,-80.049549,35.867481
37151,Randolph County,37151-1-1,32,-80.052547,35.816906
37151,Randolph County,37151-1-1,33,-80.053361,35.802998
37151,Randolph County,37151-1-1,34,-80.055889,35.758810
37151,Randolph County,37151-1-1,35,-80.058681,35.704184
37151,Randolph County,37151-1-1,36,-80.060360,35.669402
37151,Randolph County,37151-1-1,37,-80.064072,35.579754
37153,Richmond County,37153-1-1,1,-80.075365,35.143081
37153,Richmond County,37153-1-1,2,-80.068150,35.112041
37153,Richmond County,37153-1-1,3,-80.022915,35.090044
37153,Richmond County,37153-1-1,4,-79.986581,35.088808
37153,Richmond County,37153-1-1,5,-79.975778,35.102972
37153,Richmond County,37153-1-1,6,-79.946122,35.118593
37153,Richmond County,37153-1-1,7,-79.929473,35.118404
37153,Richmond County,37153-1-1,8,-79.912936,35.097127
37153,Richmond County,37153-1-1,9,-79.908983,35.066963
37153,Richmond County,37153-1-1,10,-79.883596,35.051722
37153,Richmond County,37153-1-1,11,-79.877197,35.035310
37153,Richmond County,37153-1-1,12,-79.892751,35.024399
37153,Richmond County,37153-1-1,13,-79.899290,35.003674
37153,Richmond County,37153-1-1,14,-79.867138,34.982260
37153,Richmond County,37153-1-1,15,-79.864386,34.972726
37153,Richmond County,37153-1-1,16,-79.872668,34.952838
37153,Richmond County,37153-1-1,17,-79.851271,34.915359
37153,Richmond County,37153-1-1,18,-79.849266,34.900657
37153,Richmond County,37153-1-1,19,-79.863019,34.882479
37153,Richmond County,37153-1-1,20,-79.890856,34.861844
37153,Richmond County,37153-1-1,21,-79.899748,34.858451
37153,Richmond County,37153-1-1,22,-79.913755,34.818922
37153,Richmond County,37153-1-1,23,-79.927416,34.806551
37153,Richmond County,37153-1-1,24,-79.891443,34.805807
37153,Richmond County,37153-1-1,25,-79.870693,34.805378
37153,Richmond County,37153-1-1,26,-79.773745,34.805930
37153,Richmond County,37153-1-1,27,-79.773607,34.805931
37153,Richmond County,37153-1-1,28,-79.772829,34.805954
37153,Richmond County,37153-1-1,29,-79.744925,34.805686
37153,Richmond County,37153-1-1,30,-79.744116,34.805651
37153,Richmond County,37153-1-1,31,-79.712320,34.805230
37153,Richmond County,37153-1-1,32,-79.692946,34.804973
37153,Richmond County,37153-1-1,33,-79.654038,34.815064
37153,Richmond County,37153-1-1,34,-79.634571,34.825493
37153,Richmond County,37153-1-1,35,-79.614168,34.815338
37153,Richmond County,37153-1-1,36,-79.626767,34.851911
37153,Richmond County,37153-1-1,37,-79.596609,34.881329
37153,Richmond County,37153-1-1,38,-79.561856,34.910350
37153,Richmond County,37153-1-1,39,-79.581730,34.935442
37153,Richmond County,37153-1-1,40,-79.585534,34.954958
37153,Richmond County,37153-1-1,41,-79.566667,34.979415
37153,Richmond County,37153-1-1,42,-79.567506,34.994860
37153,Richmond County,37153-1-1,43,-79.510506,35.026152
37153,Richmond County,37153-1-1,44,-79.458751,35.043639
37153,Richmond County,37153-1-1,45,-79.501304,35.064235
37153,Richmond County,37153-1-1,46,-79.575931,35.069904
37153,Richmond County,37153-1-1,47,-79.582779,35.083960
37153,Richmond County,37153-1-1,48,-79.576222,35.124400
37153,Richmond County,37153-1-1,49,-79.608401,35.148645
37153,Richmond County,37153-1-1,50,-79.614304,35.163679
37153,Richmond County,37153-1-1,51,-79.622453,35.162592
37153,Richmond County,37153-1-1,52,-79.642129,35.157717
37153,Richmond County,37153-1-1,53,-79.673494,35.175374
37153,Richmond County,37153-1-1,54,-79.694365,35.179642
37153,Richmond County,37153-1-1,55,-79.727797,35.175820
37153,Richmond County,37153-1-1,56,-79.749463,35.172999
37153,Richmond County,37153-1-1,57,-79.804078,35.179169
37153,Richmond County,37153-1-1,58,-79.836139,35.177232
37153,Richmond County,37153-1-1,59,-79.851268,35.183855
37153,Richmond County,37153-1-1,60,-79.898610,35.161714
37153,Richmond County,37153-1-1,61,-79.909679,35.162517
37153,Richmond County,37153-1-1,62,-79.944271,35.164169
37153,Richmond County,37153-1-1,63,-79.948345,35.159012
37153,Richmond County,37153-1-1,64,-79.983399,35.158510
37153,Richmond County,37153-1-1,65,-80.023858,35.137089
37153,Richmond County,37153-1-1,66,-80.075365,35.143081
37155,Robeson County,37155-1-1,1,-79.461563,34.630298
37155,Robeson County,37155-1-1,2,-79.461318,34.630126
37155,Robeson County,37155-1-1,3,-79.459766,34.629027
37155,Robeson County,37155-1-1,4,-79.450034,34.621036
37155,Robeson County,37155-1-1,5,-79.365624,34.551387
37155,Robeson County,37155-1-1,6,-79.358317,34.545358
37155,Robeson County,37155-1-1,7,-79.331328,34.521869
37155,Robeson County,37155-1-1,8,-79.324854,34.516282
37155,Robeson County,37155-1-1,9,-79.323249,34.514634
37155,Robeson County,37155-1-1,10,-79.316611,34.508951
37155,Robeson County,37155-1-1,11,-79.306653,34.500426
37155,Robeson County,37155-1-1,12,-79.286703,34.482664
37155,Robeson County,37155-1-1,13,-79.249763,34.449774
37155,Robeson County,37155-1-1,14,-79.244886,34.445637
37155,Robeson County,37155-1-1,15,-79.235604,34.437764
37155,Robeson County,37155-1-1,16,-79.215993,34.421129
37155,Robeson County,37155-1-1,17,-79.198982,34.406699
37155,Robeson County,37155-1-1,18,-79.192041,34.401040
37155,Robeson County,37155-1-1,19,-79.190739,34.399751
37155,Robeson County,37155-1-1,20,-79.151485,34.366753
37155,Robeson County,37155-1-1,21,-79.143242,34.359817
37155,Robeson County,37155-1-1,22,-79.108810,34.330877
37155,Robeson County,37155-1-1,23,-79.071255,34.299312
37155,Robeson County,37155-1-1,24,-79.071244,34.299303
37155,Robeson County,37155-1-1,25,-79.069701,34.305385
37155,Robeson County,37155-1-1,26,-79.034400,34.322571
37155,Robeson County,37155-1-1,27,-79.034323,34.338545
37155,Robeson County,37155-1-1,28,-79.025190,34.351984
37155,Robeson County,37155-1-1,29,-79.010893,34.352156
37155,Robeson County,37155-1-1,30,-79.000779,34.364655
37155,Robeson County,37155-1-1,31,-79.011611,34.380887
37155,Robeson County,37155-1-1,32,-78.998444,34.391098
37155,Robeson County,37155-1-1,33,-78.968015,34.397610
37155,Robeson County,37155-1-1,34,-78.971187,34.427470
37155,Robeson County,37155-1-1,35,-78.959907,34.442846
37155,Robeson County,37155-1-1,36,-78.947179,34.449241
37155,Robeson County,37155-1-1,37,-78.918348,34.451898
37155,Robeson County,37155-1-1,38,-78.895838,34.462116
37155,Robeson County,37155-1-1,39,-78.868961,34.484778
37155,Robeson County,37155-1-1,40,-78.863414,34.498034
37155,Robeson County,37155-1-1,41,-78.846369,34.500170
37155,Robeson County,37155-1-1,42,-78.856646,34.524141
37155,Robeson County,37155-1-1,43,-78.861670,34.563579
37155,Robeson County,37155-1-1,44,-78.854862,34.573848
37155,Robeson County,37155-1-1,45,-78.843524,34.578591
37155,Robeson County,37155-1-1,46,-78.831786,34.611921
37155,Robeson County,37155-1-1,47,-78.834434,34.621583
37155,Robeson County,37155-1-1,48,-78.819095,34.643645
37155,Robeson County,37155-1-1,49,-78.822111,34.644797
37155,Robeson County,37155-1-1,50,-78.805719,34.688993
37155,Robeson County,37155-1-1,51,-78.821420,34.709330
37155,Robeson County,37155-1-1,52,-78.854381,34.735743
37155,Robeson County,37155-1-1,53,-78.869397,34.773775
37155,Robeson County,37155-1-1,54,-78.883567,34.812441
37155,Robeson County,37155-1-1,55,-78.901998,34.835268
37155,Robeson County,37155-1-1,56,-78.926848,34.863609
37155,Robeson County,37155-1-1,57,-78.926610,34.886698
37155,Robeson County,37155-1-1,58,-78.940844,34.903368
37155,Robeson County,37155-1-1,59,-78.954476,34.911975
37155,Robeson County,37155-1-1,60,-78.957196,34.914364
37155,Robeson County,37155-1-1,61,-78.976713,34.923542
37155,Robeson County,37155-1-1,62,-78.998536,34.933799
37155,Robeson County,37155-1-1,63,-79.038747,34.952715
37155,Robeson County,37155-1-1,64,-79.066758,34.930919
37155,Robeson County,37155-1-1,65,-79.128350,34.882939
37155,Robeson County,37155-1-1,66,-79.166706,34.853007
37155,Robeson County,37155-1-1,67,-79.185540,34.838291
37155,Robeson County,37155-1-1,68,-79.191391,34.833717
37155,Robeson County,37155-1-1,69,-79.230161,34.834930
37155,Robeson County,37155-1-1,70,-79.301788,34.837153
37155,Robeson County,37155-1-1,71,-79.347868,34.838553
37155,Robeson County,37155-1-1,72,-79.351857,34.831223
37155,Robeson County,37155-1-1,73,-79.357172,34.818831
37155,Robeson County,37155-1-1,74,-79.331693,34.773008
37155,Robeson County,37155-1-1,75,-79.367404,34.732769
