geo_id,county_fips,acs_adult_population,acs_adult_moe90,acs_65plus_population,acs_65plus_moe90,acs_65plus_share_adult_pct,acs_moe_status,acs_period,acs_table
0500000US47057,47057,19699,681,5462,435,27.7,reported,2020-2024,B01001
0500000US47059,47059,58037,1315,15838,820,27.3,reported,2020-2024,B01001
0500000US47061,47061,10842,413,2862,235,26.4,reported,2020-2024,B01001
0500000US47063,47063,49963,1444,11750,761,23.5,reported,2020-2024,B01001
0500000US47065,47065,296881,,69086,1724,23.3,not available in one or more component cells,2020-2024,B01001
0500000US47067,47067,5402,332,1541,228,28.5,reported,2020-2024,B01001
0500000US47069,47069,20520,741,4751,373,23.2,reported,2020-2024,B01001
0500000US47071,47071,21762,768,6395,440,29.4,reported,2020-2024,B01001
0500000US47073,47073,46851,1118,12630,693,27.0,reported,2020-2024,B01001
0500000US47075,47075,13640,560,3665,336,26.9,reported,2020-2024,B01001
0500000US47077,47077,21621,829,5124,397,23.7,reported,2020-2024,B01001
0500000US47079,47079,25973,825,7766,535,29.9,reported,2020-2024,B01001
0500000US47081,47081,20078,724,4527,382,22.5,reported,2020-2024,B01001
0500000US47083,47083,6618,334,1681,171,25.4,reported,2020-2024,B01001
0500000US47085,47085,15152,646,3990,394,26.3,reported,2020-2024,B01001
0500000US47087,47087,9829,460,2802,297,28.5,reported,2020-2024,B01001
0500000US47089,47089,45931,1187,11764,705,25.6,reported,2020-2024,B01001
0500000US47091,47091,15163,627,4273,412,28.2,reported,2020-2024,B01001
0500000US47093,47093,390630,3377,80392,1636,20.6,reported,2020-2024,B01001
0500000US47095,47095,5601,338,1079,132,19.3,reported,2020-2024,B01001
0500000US47097,47097,19413,663,4131,321,21.3,reported,2020-2024,B01001
0500000US47099,47099,34026,829,8061,480,23.7,reported,2020-2024,B01001
0500000US47101,47101,10246,638,2671,392,26.1,reported,2020-2024,B01001
0500000US47103,47103,27944,879,7217,509,25.8,reported,2020-2024,B01001
0500000US47105,47105,47459,1227,16123,863,34.0,reported,2020-2024,B01001
0500000US47107,47107,43257,1067,11139,658,25.8,reported,2020-2024,B01001
0500000US47109,47109,20370,674,5410,358,26.6,reported,2020-2024,B01001
0500000US47111,47111,19657,729,4039,406,20.5,reported,2020-2024,B01001
0500000US47113,47113,77008,1426,17764,773,23.1,reported,2020-2024,B01001
0500000US47115,47115,23319,755,6119,443,26.2,reported,2020-2024,B01001
0500000US47117,47117,27607,969,6090,484,22.1,reported,2020-2024,B01001
0500000US47119,47119,83057,1640,18447,863,22.2,reported,2020-2024,B01001
0500000US47121,47121,10639,512,2808,297,26.4,reported,2020-2024,B01001
0500000US47123,47123,37903,997,10627,585,28.0,reported,2020-2024,B01001
0500000US47125,47125,171468,2376,23428,966,13.7,reported,2020-2024,B01001
0500000US47127,47127,5367,410,1477,210,27.5,reported,2020-2024,B01001
0500000US47129,47129,17330,628,4018,375,23.2,reported,2020-2024,B01001
0500000US47131,47131,23807,681,6419,383,27.0,reported,2020-2024,B01001
0500000US47133,47133,18307,631,4735,370,25.9,reported,2020-2024,B01001
0500000US47135,47135,6754,434,1907,227,28.2,reported,2020-2024,B01001
0500000US47137,47137,4201,303,1421,172,33.8,reported,2020-2024,B01001
0500000US47139,47139,14542,566,3764,338,25.9,reported,2020-2024,B01001
0500000US47141,47141,65334,1430,13623,687,20.9,reported,2020-2024,B01001
0500000US47143,47143,26796,968,6731,521,25.1,reported,2020-2024,B01001
0500000US47145,47145,44867,1094,12864,668,28.7,reported,2020-2024,B01001
0500000US47147,47147,57361,1309,11252,639,19.6,reported,2020-2024,B01001
0500000US47149,47149,271543,2890,40298,1345,14.8,reported,2020-2024,B01001
0500000US47151,47151,16926,577,3821,308,22.6,reported,2020-2024,B01001
0500000US47153,47153,13463,610,3662,358,27.2,reported,2020-2024,B01001
0500000US47155,47155,78895,1589,20290,864,25.7,reported,2020-2024,B01001
0500000US47157,47157,685371,,136050,2233,19.9,not available in one or more component cells,2020-2024,B01001
0500000US47159,47159,15823,534,3399,292,21.5,reported,2020-2024,B01001
0500000US47161,47161,11105,486,2933,283,26.4,reported,2020-2024,B01001
0500000US47163,47163,130014,1924,35721,1172,27.5,reported,2020-2024,B01001
0500000US47165,47165,157207,2150,34031,1199,21.6,reported,2020-2024,B01001
0500000US47167,47167,47063,1164,9617,605,20.4,reported,2020-2024,B01001
0500000US47169,47169,9969,593,1475,268,14.8,reported,2020-2024,B01001
0500000US47171,47171,14587,701,4216,444,28.9,reported,2020-2024,B01001
0500000US47173,47173,16079,611,3849,366,23.9,reported,2020-2024,B01001
0500000US47175,47175,5134,314,1545,186,30.1,reported,2020-2024,B01001
0500000US47177,47177,32348,952,7552,481,23.3,reported,2020-2024,B01001
0500000US47179,47179,110815,1904,25751,975,23.2,reported,2020-2024,B01001
0500000US47181,47181,13503,578,3190,313,23.6,reported,2020-2024,B01001
0500000US47183,47183,26730,830,6051,426,22.6,reported,2020-2024,B01001
0500000US47185,47185,22064,836,5979,548,27.1,reported,2020-2024,B01001
0500000US47187,47187,193148,2576,38404,1263,19.9,reported,2020-2024,B01001
0500000US47189,47189,121627,1955,25250,1016,20.8,reported,2020-2024,B01001
0500000US48001,48001,47244,1319,8865,525,18.8,reported,2020-2024,B01001
0500000US48003,48003,12853,766,1806,238,14.1,reported,2020-2024,B01001
0500000US48005,48005,65205,1411,14722,718,22.6,reported,2020-2024,B01001
0500000US48007,48007,20742,1047,7054,517,34.0,reported,2020-2024,B01001
0500000US48009,48009,6902,308,1932,202,28.0,reported,2020-2024,B01001
0500000US48011,48011,1471,154,459,85,31.2,reported,2020-2024,B01001
0500000US48013,48013,37467,1100,7768,577,20.7,reported,2020-2024,B01001
0500000US48015,48015,23868,843,6556,464,27.5,reported,2020-2024,B01001
0500000US48017,48017,5057,561,1361,299,26.9,reported,2020-2024,B01001
0500000US48019,48019,18370,850,6554,512,35.7,reported,2020-2024,B01001
0500000US48021,48021,78901,1710,16402,901,20.8,reported,2020-2024,B01001
0500000US48023,48023,2729,240,950,143,34.8,reported,2020-2024,B01001
0500000US48025,48025,24870,1080,3950,383,15.9,reported,2020-2024,B01001
0500000US48027,48027,280649,2872,46147,1377,16.4,reported,2020-2024,B01001
0500000US48029,48029,1557299,7236,266184,3612,17.1,reported,2020-2024,B01001
0500000US48031,48031,10264,531,3285,316,32.0,reported,2020-2024,B01001
0500000US48033,48033,462,95,123,36,26.6,reported,2020-2024,B01001
0500000US48035,48035,14805,497,4785,318,32.3,reported,2020-2024,B01001
0500000US48037,48037,70213,1386,16165,808,23.0,reported,2020-2024,B01001
0500000US48039,48039,291185,2950,50224,1529,17.2,reported,2020-2024,B01001
0500000US48041,48041,193526,2666,24712,935,12.8,reported,2020-2024,B01001
0500000US48043,48043,7915,696,2515,331,31.8,reported,2020-2024,B01001
0500000US48045,48045,1031,126,320,64,31.0,reported,2020-2024,B01001
0500000US48047,48047,5491,578,1497,289,27.3,reported,2020-2024,B01001
0500000US48049,48049,30528,812,8062,493,26.4,reported,2020-2024,B01001
0500000US48051,48051,14719,715,4170,346,28.3,reported,2020-2024,B01001
0500000US48053,48053,41877,1010,12426,589,29.7,reported,2020-2024,B01001
0500000US48055,48055,37397,1099,7446,564,19.9,reported,2020-2024,B01001
0500000US48057,48057,15361,954,3815,447,24.8,reported,2020-2024,B01001
0500000US48059,48059,11139,553,2985,300,26.8,reported,2020-2024,B01001
0500000US48061,48061,303964,2918,60919,1680,20.0,reported,2020-2024,B01001
0500000US48063,48063,9439,590,2401,284,25.4,reported,2020-2024,B01001
0500000US48065,48065,4453,294,1196,175,26.9,reported,2020-2024,B01001
0500000US48067,48067,22155,743,6432,417,29.0,reported,2020-2024,B01001
0500000US48069,48069,5209,417,1376,227,26.4,reported,2020-2024,B01001
0500000US48071,48071,37372,1414,6491,629,17.4,reported,2020-2024,B01001
0500000US48073,48073,38835,1017,9527,583,24.5,reported,2020-2024,B01001
0500000US48075,48075,5379,543,1154,226,21.5,reported,2020-2024,B01001
0500000US48077,48077,8457,343,2455,202,29.0,reported,2020-2024,B01001
0500000US48079,48079,1836,175,368,66,20.0,reported,2020-2024,B01001
0500000US48081,48081,2640,215,906,114,34.3,reported,2020-2024,B01001
0500000US48083,48083,6222,471,2053,264,33.0,reported,2020-2024,B01001
0500000US48085,48085,875753,4898,134714,2608,15.4,reported,2020-2024,B01001
0500000US48087,48087,1867,215,628,128,33.6,reported,2020-2024,B01001
0500000US48089,48089,16107,822,4910,441,30.5,reported,2020-2024,B01001
0500000US48091,48091,143183,2181,34386,1229,24.0,reported,2020-2024,B01001
0500000US48093,48093,10764,484,3338,285,31.0,reported,2020-2024,B01001
0500000US48095,48095,2938,308,659,99,22.4,reported,2020-2024,B01001
0500000US48097,48097,33059,980,8136,535,24.6,reported,2020-2024,B01001
0500000US48099,48099,65690,1340,9621,569,14.6,reported,2020-2024,B01001
0500000US48101,48101,1118,186,317,85,28.4,reported,2020-2024,B01001
0500000US48103,48103,3247,404,719,197,22.1,reported,2020-2024,B01001
0500000US48105,48105,2076,410,537,169,25.9,reported,2020-2024,B01001
0500000US48107,48107,3754,216,967,101,25.8,reported,2020-2024,B01001
0500000US48109,48109,1603,333,641,217,40.0,reported,2020-2024,B01001
0500000US48111,48111,4907,640,815,197,16.6,reported,2020-2024,B01001
0500000US48113,48113,1962638,7848,309055,3871,15.7,reported,2020-2024,B01001
0500000US48115,48115,9189,557,1687,223,18.4,reported,2020-2024,B01001
0500000US48117,48117,12666,643,2435,292,19.2,reported,2020-2024,B01001
0500000US48119,48119,4130,312,1110,161,26.9,reported,2020-2024,B01001
0500000US48121,48121,750600,4637,113125,2142,15.1,reported,2020-2024,B01001
0500000US48123,48123,15545,652,4060,336,26.1,reported,2020-2024,B01001
0500000US48125,48125,1376,141,467,72,33.9,reported,2020-2024,B01001
0500000US48127,48127,6202,635,1358,238,21.9,reported,2020-2024,B01001
0500000US48129,48129,2684,246,818,119,30.5,reported,2020-2024,B01001
0500000US48131,48131,7288,709,1656,273,22.7,reported,2020-2024,B01001
0500000US48133,48133,14206,602,3950,336,27.8,reported,2020-2024,B01001
0500000US48135,48135,114636,2167,16258,876,14.2,reported,2020-2024,B01001
0500000US48137,48137,994,279,238,90,23.9,reported,2020-2024,B01001
0500000US48139,48139,156990,2040,27788,1098,17.7,reported,2020-2024,B01001
0500000US48141,48141,643939,4405,114171,2328,17.7,reported,2020-2024,B01001
0500000US48143,48143,34721,977,6497,434,18.7,reported,2020-2024,B01001
0500000US48145,48145,13664,741,3341,298,24.5,reported,2020-2024,B01001
0500000US48147,48147,29458,824,6767,420,23.0,reported,2020-2024,B01001
0500000US48149,48149,19990,721,6734,402,33.7,reported,2020-2024,B01001
0500000US48151,48151,2826,197,761,97,26.9,reported,2020-2024,B01001
0500000US48153,48153,3890,314,995,141,25.6,reported,2020-2024,B01001
0500000US48155,48155,841,143,316,80,37.6,reported,2020-2024,B01001
0500000US48157,48157,655649,5246,112289,2653,17.1,reported,2020-2024,B01001
0500000US48159,48159,8258,534,2375,283,28.8,reported,2020-2024,B01001
0500000US48161,48161,15518,635,4037,348,26.0,reported,2020-2024,B01001
0500000US48163,48163,13996,959,2302,366,16.4,reported,2020-2024,B01001
0500000US48165,48165,14271,852,2151,386,15.1,reported,2020-2024,B01001
0500000US48167,48167,274306,2846,56604,1504,20.6,reported,2020-2024,B01001
0500000US48169,48169,4302,464,763,172,17.7,reported,2020-2024,B01001
0500000US48171,48171,22174,921,8301,582,37.4,reported,2020-2024,B01001
0500000US48173,48173,817,143,159,52,19.5,reported,2020-2024,B01001
0500000US48175,48175,5729,422,1752,221,30.6,reported,2020-2024,B01001
0500000US48177,48177,14795,739,3596,340,24.3,reported,2020-2024,B01001
0500000US48179,48179,15832,608,3508,282,22.2,reported,2020-2024,B01001
0500000US48181,48181,108886,1833,25876,1082,23.8,reported,2020-2024,B01001
0500000US48183,48183,93203,1657,20175,921,21.6,reported,2020-2024,B01001
0500000US48185,48185,24313,1032,5825,504,24.0,reported,2020-2024,B01001
0500000US48187,48187,139409,1935,27204,1080,19.5,reported,2020-2024,B01001
0500000US48189,48189,23685,794,4575,389,19.3,reported,2020-2024,B01001
0500000US48191,48191,2221,199,688,111,31.0,reported,2020-2024,B01001
0500000US48193,48193,6517,387,2095,237,32.1,reported,2020-2024,B01001
0500000US48195,48195,3665,315,722,117,19.7,reported,2020-2024,B01001
0500000US48197,48197,2755,268,759,118,27.5,reported,2020-2024,B01001
0500000US48199,48199,43379,1251,10209,688,23.5,reported,2020-2024,B01001
0500000US48201,48201,3585232,,567148,5710,15.8,not available in one or more component cells,2020-2024,B01001
0500000US48203,48203,53311,1427,12284,716,23.0,reported,2020-2024,B01001
0500000US48205,48205,4055,439,832,175,20.5,reported,2020-2024,B01001
0500000US48207,48207,4440,299,1230,137,27.7,reported,2020-2024,B01001
0500000US48209,48209,208418,3010,32662,1290,15.7,reported,2020-2024,B01001
0500000US48211,48211,2571,254,744,152,28.9,reported,2020-2024,B01001
0500000US48213,48213,66698,1336,19136,791,28.7,reported,2020-2024,B01001
0500000US48215,48215,615732,4092,104535,2227,17.0,reported,2020-2024,B01001
0500000US48217,48217,28690,676,7620,383,26.6,reported,2020-2024,B01001
0500000US48219,48219,15676,508,3284,253,20.9,reported,2020-2024,B01001
0500000US48221,48221,52427,1202,16840,759,32.1,reported,2020-2024,B01001
0500000US48223,48223,28612,697,7074,386,24.7,reported,2020-2024,B01001
0500000US48225,48225,17572,710,4898,332,27.9,reported,2020-2024,B01001
0500000US48227,48227,24993,722,4322,330,17.3,reported,2020-2024,B01001
0500000US48229,48229,2802,382,370,89,13.2,reported,2020-2024,B01001
0500000US48231,48231,82299,1511,16897,760,20.5,reported,2020-2024,B01001
0500000US48233,48233,15153,696,3624,335,23.9,reported,2020-2024,B01001
0500000US48235,48235,1079,162,309,65,28.6,reported,2020-2024,B01001
0500000US48237,48237,6880,453,1497,168,21.8,reported,2020-2024,B01001
0500000US48239,48239,11425,734,2994,352,26.2,reported,2020-2024,B01001
0500000US48241,48241,25110,882,6914,531,27.5,reported,2020-2024,B01001
0500000US48243,48243,1529,285,632,185,41.3,reported,2020-2024,B01001
0500000US48245,48245,191398,2361,39263,1258,20.5,reported,2020-2024,B01001
0500000US48247,48247,3200,407,453,122,14.2,reported,2020-2024,B01001
0500000US48249,48249,28241,967,6319,506,22.4,reported,2020-2024,B01001
0500000US48251,48251,145338,2086,27436,1112,18.9,reported,2020-2024,B01001
0500000US48253,48253,16866,713,3255,324,19.3,reported,2020-2024,B01001
0500000US48255,48255,12060,750,2268,224,18.8,reported,2020-2024,B01001
0500000US48257,48257,122955,2085,18404,931,15.0,reported,2020-2024,B01001
0500000US48259,48259,37715,1257,9889,610,26.2,reported,2020-2024,B01001
0500000US48261,48261,125,83,57,46,45.6,reported,2020-2024,B01001
0500000US48263,48263,645,119,274,80,42.5,reported,2020-2024,B01001
0500000US48265,48265,43814,1145,15544,772,35.5,reported,2020-2024,B01001
0500000US48267,48267,3643,359,1371,209,37.6,reported,2020-2024,B01001
0500000US48269,48269,180,85,65,40,36.1,reported,2020-2024,B01001
0500000US48271,48271,2927,484,836,232,28.6,reported,2020-2024,B01001
0500000US48273,48273,23216,958,4052,336,17.5,reported,2020-2024,B01001
0500000US48275,48275,2448,178,619,76,25.3,reported,2020-2024,B01001
0500000US48277,48277,38475,1086,9900,596,25.7,reported,2020-2024,B01001
0500000US48279,48279,9339,407,2197,228,23.5,reported,2020-2024,B01001
0500000US48281,48281,17886,678,4763,372,26.6,reported,2020-2024,B01001
0500000US48283,48283,5338,595,1097,193,20.6,reported,2020-2024,B01001
0500000US48285,48285,15726,590,4950,331,31.5,reported,2020-2024,B01001
0500000US48287,48287,14147,815,3578,403,25.3,reported,2020-2024,B01001
0500000US48289,48289,12564,649,3999,373,31.8,reported,2020-2024,B01001
0500000US48291,48291,72434,1604,11905,768,16.4,reported,2020-2024,B01001
0500000US48293,48293,17296,615,4657,354,26.9,reported,2020-2024,B01001
0500000US48295,48295,2018,165,542,83,26.9,reported,2020-2024,B01001
0500000US48297,48297,9366,585,2376,272,25.4,reported,2020-2024,B01001
0500000US48299,48299,18960,758,8299,517,43.8,reported,2020-2024,B01001
0500000US48301,48301,33,87,27,48,81.8,reported,2020-2024,B01001
0500000US48303,48303,243912,2772,42314,1237,17.3,reported,2020-2024,B01001
0500000US48305,48305,4153,240,915,114,22.0,reported,2020-2024,B01001
0500000US48307,48307,5867,462,1778,215,30.3,reported,2020-2024,B01001
0500000US48309,48309,202331,2624,40771,1326,20.2,reported,2020-2024,B01001
0500000US48311,48311,421,118,121,53,28.7,reported,2020-2024,B01001
0500000US48313,48313,10611,826,2109,270,19.9,reported,2020-2024,B01001
0500000US48315,48315,8088,517,2618,285,32.4,reported,2020-2024,B01001
0500000US48317,48317,3660,309,570,127,15.6,reported,2020-2024,B01001
0500000US48319,48319,3197,378,1392,257,43.5,reported,2020-2024,B01001
0500000US48321,48321,27045,1096,6607,498,24.4,reported,2020-2024,B01001
0500000US48323,48323,40184,1175,6975,540,17.4,reported,2020-2024,B01001
0500000US48325,48325,41577,1125,9493,610,22.8,reported,2020-2024,B01001
0500000US48327,48327,1538,262,653,151,42.5,reported,2020-2024,B01001
0500000US48329,48329,123874,2268,18782,981,15.2,reported,2020-2024,B01001
0500000US48331,48331,19789,824,5588,422,28.2,reported,2020-2024,B01001
0500000US48333,48333,3581,264,1168,149,32.6,reported,2020-2024,B01001
0500000US48335,48335,7171,556,1317,184,18.4,reported,2020-2024,B01001
0500000US48337,48337,16258,575,4593,318,28.3,reported,2020-2024,B01001
0500000US48339,48339,507403,4357,94057,2280,18.5,reported,2020-2024,B01001
0500000US48341,48341,14735,727,2394,306,16.2,reported,2020-2024,B01001
0500000US48343,48343,9299,510,2643,274,28.4,reported,2020-2024,B01001
0500000US48345,48345,1036,150,350,75,33.8,reported,2020-2024,B01001
0500000US48347,48347,49980,1315,10242,569,20.5,reported,2020-2024,B01001
0500000US48349,48349,40120,996,9125,568,22.7,reported,2020-2024,B01001
0500000US48351,48351,9770,526,2839,321,29.1,reported,2020-2024,B01001
0500000US48353,48353,10787,493,2823,262,26.2,reported,2020-2024,B01001
0500000US48355,48355,269370,2824,56776,1568,21.1,reported,2020-2024,B01001
0500000US48357,48357,6829,521,1144,193,16.8,reported,2020-2024,B01001
0500000US48359,48359,1382,141,264,57,19.1,reported,2020-2024,B01001
0500000US48361,48361,63671,1402,13769,704,21.6,reported,2020-2024,B01001
0500000US48363,48363,22486,691,6008,387,26.7,reported,2020-2024,B01001
0500000US48365,48365,17482,714,4613,352,26.4,reported,2020-2024,B01001
0500000US48367,48367,124438,1901,26355,1006,21.2,reported,2020-2024,B01001
0500000US48369,48369,7040,443,1522,241,21.6,reported,2020-2024,B01001
0500000US48371,48371,11331,772,2043,298,18.0,reported,2020-2024,B01001
0500000US48373,48373,42073,1172,10101,582,24.0,reported,2020-2024,B01001
0500000US48375,48375,85009,1526,16611,813,19.5,reported,2020-2024,B01001
0500000US48377,48377,4409,584,1157,302,26.2,reported,2020-2024,B01001
0500000US48379,48379,10319,543,3150,335,30.5,reported,2020-2024,B01001
0500000US48381,48381,111257,1836,23213,976,20.9,reported,2020-2024,B01001
0500000US48383,48383,2147,254,332,113,15.5,reported,2020-2024,B01001
0500000US48385,48385,2126,359,1062,236,50.0,reported,2020-2024,B01001
0500000US48387,48387,9253,497,3000,269,32.4,reported,2020-2024,B01001
0500000US48389,48389,9388,627,1595,244,17.0,reported,2020-2024,B01001
0500000US48391,48391,5250,358,1511,168,28.8,reported,2020-2024,B01001
0500000US48393,48393,606,99,148,44,24.4,reported,2020-2024,B01001
0500000US48395,48395,13053,663,3576,341,27.4,reported,2020-2024,B01001
0500000US48397,48397,90862,1736,15613,837,17.2,reported,2020-2024,B01001
0500000US48399,48399,7557,414,2113,215,28.0,reported,2020-2024,B01001
0500000US48401,48401,40912,982,9225,539,22.5,reported,2020-2024,B01001
0500000US48403,48403,8239,544,3061,336,37.2,reported,2020-2024,B01001
0500000US48405,48405,6301,470,2111,269,33.5,reported,2020-2024,B01001
0500000US48407,48407,22321,958,6130,562,27.5,reported,2020-2024,B01001
0500000US48409,48409,52145,1184,10837,618,20.8,reported,2020-2024,B01001
0500000US48411,48411,4606,320,1283,147,27.9,reported,2020-2024,B01001
0500000US48413,48413,1833,223,545,121,29.7,reported,2020-2024,B01001
0500000US48415,48415,12334,778,2564,370,20.8,reported,2020-2024,B01001
0500000US48417,48417,2519,201,638,99,25.3,reported,2020-2024,B01001
0500000US48419,48419,17875,770,4457,370,24.9,reported,2020-2024,B01001
0500000US48421,48421,1896,226,422,86,22.3,reported,2020-2024,B01001
0500000US48423,48423,183255,,42158,1373,23.0,not available in one or more component cells,2020-2024,B01001
0500000US48425,48425,7609,544,1946,243,25.6,reported,2020-2024,B01001
0500000US48427,48427,44595,1125,7519,558,16.9,reported,2020-2024,B01001
0500000US48429,48429,7410,552,1904,249,25.7,reported,2020-2024,B01001
0500000US48431,48431,959,155,230,80,24.0,reported,2020-2024,B01001
0500000US48433,48433,919,142,343,79,37.3,reported,2020-2024,B01001
0500000US48435,48435,2508,356,631,142,25.2,reported,2020-2024,B01001
0500000US48437,48437,5277,462,1127,166,21.4,reported,2020-2024,B01001
0500000US48439,48439,1617373,6815,266889,3461,16.5,reported,2020-2024,B01001
0500000US48441,48441,110197,1847,21812,897,19.8,reported,2020-2024,B01001
0500000US48443,48443,691,162,317,107,45.9,reported,2020-2024,B01001
0500000US48445,48445,8412,613,1882,312,22.4,reported,2020-2024,B01001
0500000US48447,48447,1292,137,434,64,33.6,reported,2020-2024,B01001
0500000US48449,48449,22526,695,4763,364,21.1,reported,2020-2024,B01001
0500000US48451,48451,91181,1669,20295,877,22.3,reported,2020-2024,B01001
0500000US48453,48453,1061877,5861,146405,2723,13.8,reported,2020-2024,B01001
0500000US48455,48455,11327,577,3815,334,33.7,reported,2020-2024,B01001
0500000US48457,48457,16353,677,4538,360,27.8,reported,2020-2024,B01001
0500000US48459,48459,32429,996,7863,533,24.2,reported,2020-2024,B01001
0500000US48461,48461,2440,286,611,134,25.0,reported,2020-2024,B01001
0500000US48463,48463,18286,921,4098,426,22.4,reported,2020-2024,B01001
0500000US48465,48465,34453,930,6647,462,19.3,reported,2020-2024,B01001
0500000US48467,48467,48263,1250,12751,743,26.4,reported,2020-2024,B01001
0500000US48469,48469,68489,1348,15625,719,22.8,reported,2020-2024,B01001
0500000US48471,48471,68547,1864,11123,835,16.2,reported,2020-2024,B01001
0500000US48473,48473,46942,1775,7143,513,15.2,reported,2020-2024,B01001
0500000US48475,48475,7889,520,1510,196,19.1,reported,2020-2024,B01001
0500000US48477,48477,28890,1121,8464,595,29.3,reported,2020-2024,B01001
0500000US48479,48479,185105,2293,27741,1093,15.0,reported,2020-2024,B01001
0500000US48481,48481,31172,1030,7589,531,24.3,reported,2020-2024,B01001
0500000US48483,48483,3685,257,1005,115,27.3,reported,2020-2024,B01001
0500000US48485,48485,100351,1437,20006,785,19.9,reported,2020-2024,B01001
0500000US48487,48487,9908,667,2499,338,25.2,reported,2020-2024,B01001
0500000US48489,48489,15383,656,2967,305,19.3,reported,2020-2024,B01001
0500000US48491,48491,510742,3893,86908,1913,17.0,reported,2020-2024,B01001
0500000US48493,48493,40386,950,9039,515,22.4,reported,2020-2024,B01001
0500000US48495,48495,5274,420,933,156,17.7,reported,2020-2024,B01001
0500000US48497,48497,56600,1166,11658,642,20.6,reported,2020-2024,B01001
0500000US48499,48499,38209,1162,12954,753,33.9,reported,2020-2024,B01001
0500000US48501,48501,5089,652,971,246,19.1,reported,2020-2024,B01001
0500000US48503,48503,13883,679,3827,356,27.6,reported,2020-2024,B01001
0500000US48505,48505,9462,554,1950,282,20.6,reported,2020-2024,B01001
0500000US48507,48507,6655,679,1477,291,22.2,reported,2020-2024,B01001
0500000US49001,49001,5132,402,1110,164,21.6,reported,2020-2024,B01001
0500000US49003,49003,42594,896,7965,426,18.7,reported,2020-2024,B01001
0500000US49005,49005,99176,1526,13997,624,14.1,reported,2020-2024,B01001
0500000US49007,49007,15339,544,3979,325,25.9,reported,2020-2024,B01001
0500000US49009,49009,618,79,165,32,26.7,reported,2020-2024,B01001
0500000US49011,49011,259139,2435,40908,1218,15.8,reported,2020-2024,B01001
0500000US49013,49013,13684,354,2633,168,19.2,reported,2020-2024,B01001
0500000US49015,49015,7241,303,1870,184,25.8,reported,2020-2024,B01001
0500000US49017,49017,4096,300,1170,151,28.6,reported,2020-2024,B01001
0500000US49019,49019,7870,613,1958,283,24.9,reported,2020-2024,B01001
0500000US49021,49021,45363,1163,8595,545,18.9,reported,2020-2024,B01001
0500000US49023,49023,8371,415,1562,211,18.7,reported,2020-2024,B01001
0500000US49025,49025,6473,524,2018,267,31.2,reported,2020-2024,B01001
0500000US49027,49027,9215,396,2281,200,24.8,reported,2020-2024,B01001
0500000US49029,49029,8561,379,1582,206,18.5,reported,2020-2024,B01001
0500000US49031,49031,1367,168,507,102,37.1,reported,2020-2024,B01001
0500000US49033,49033,1871,173,555,103,29.7,reported,2020-2024,B01001
0500000US49035,49035,894192,,142165,2417,15.9,not available in one or more component cells,2020-2024,B01001
0500000US49037,49037,10368,394,2349,223,22.7,reported,2020-2024,B01001
0500000US49039,49039,22594,646,4345,280,19.2,reported,2020-2024,B01001
0500000US49041,49041,15941,444,3746,265,23.5,reported,2020-2024,B01001
0500000US49043,49043,33024,825,6568,438,19.9,reported,2020-2024,B01001
0500000US49045,49045,54765,1049,7276,449,13.3,reported,2020-2024,B01001
0500000US49047,49047,25507,758,4425,382,17.3,reported,2020-2024,B01001
0500000US49049,49049,482412,,55686,1267,11.5,not available in one or more component cells,2020-2024,B01001
0500000US49051,49051,26083,804,4969,390,19.1,reported,2020-2024,B01001
0500000US49053,49053,148410,2281,43803,1424,29.5,reported,2020-2024,B01001
0500000US49055,49055,2037,204,660,119,32.4,reported,2020-2024,B01001
0500000US49057,49057,197899,2027,33469,1074,16.9,reported,2020-2024,B01001
0500000US50001,50001,31633,645,8500,349,26.9,reported,2020-2024,B01001
0500000US50003,50003,30316,842,9088,506,30.0,reported,2020-2024,B01001
0500000US50005,50005,24866,622,7037,385,28.3,reported,2020-2024,B01001
0500000US50007,50007,140605,2117,28714,1084,20.4,reported,2020-2024,B01001
0500000US50009,50009,4983,182,1651,121,33.1,reported,2020-2024,B01001
0500000US50011,50011,39681,916,8981,479,22.6,reported,2020-2024,B01001
0500000US50013,50013,6193,236,1755,128,28.3,reported,2020-2024,B01001
0500000US50015,50015,20972,669,4893,404,23.3,reported,2020-2024,B01001
0500000US50017,50017,24463,614,7015,363,28.7,reported,2020-2024,B01001
0500000US50019,50019,22260,497,6605,302,29.7,reported,2020-2024,B01001
0500000US50021,50021,49917,995,14933,645,29.9,reported,2020-2024,B01001
0500000US50023,50023,49233,1020,12965,618,26.3,reported,2020-2024,B01001
0500000US50025,50025,38194,846,11747,510,30.8,reported,2020-2024,B01001
0500000US50027,50027,47804,1064,14795,647,30.9,reported,2020-2024,B01001
0500000US51001,51001,26506,881,8570,585,32.3,reported,2020-2024,B01001
0500000US51003,51003,92481,1566,23469,982,25.4,reported,2020-2024,B01001
0500000US51005,51005,12116,488,3905,320,32.2,reported,2020-2024,B01001
0500000US51007,51007,10746,728,2986,403,27.8,reported,2020-2024,B01001
0500000US51009,51009,25189,754,6859,402,27.2,reported,2020-2024,B01001
0500000US51011,51011,12949,564,3509,309,27.1,reported,2020-2024,B01001
0500000US51013,51013,193653,1938,28123,950,14.5,reported,2020-2024,B01001
0500000US51015,51015,63693,1353,17626,882,27.7,reported,2020-2024,B01001
0500000US51017,51017,3390,393,1117,230,32.9,reported,2020-2024,B01001
