year,stateabbr,statedesc,locationname,locationid,measureid,measure,data_value_type,datavaluetypeid,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,data_value_footnote_symbol,data_value_footnote
2022,AR,Arkansas,Howard,05061,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,39.2,31.5,47.2,12557,9352,,
2022,AR,Arkansas,Independence,05063,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,39.6,32.5,46.9,37945,28806,,
2022,AR,Arkansas,Independence,05063,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,39.2,32.1,46.4,37945,28806,,
2022,AR,Arkansas,Izard,05065,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,36.9,29.7,44.8,14048,11539,,
2022,AR,Arkansas,Izard,05065,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,35.9,28.9,43.8,14048,11539,,
2022,AR,Arkansas,Jackson,05067,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,40.6,33.3,48.1,16624,13317,,
2022,AR,Arkansas,Jackson,05067,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,40.6,33.3,48.1,16624,13317,,
2022,AR,Arkansas,Jefferson,05069,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,44.5,38.4,50.9,64246,50524,,
2022,AR,Arkansas,Jefferson,05069,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,43.7,37.6,50.0,64246,50524,,
2022,AR,Arkansas,Johnson,05071,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,39.1,31.2,47.4,26001,19674,,
2022,AR,Arkansas,Johnson,05071,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,38.9,31.0,47.2,26001,19674,,
2022,AR,Arkansas,Lafayette,05073,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,42.9,34.7,51.3,6101,4971,,
2022,AR,Arkansas,Lafayette,05073,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,42.7,34.5,51.1,6101,4971,,
2022,AR,Arkansas,Lawrence,05075,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,41.5,34.0,49.2,16205,12618,,
2022,AR,Arkansas,Lawrence,05075,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,41.0,33.6,48.6,16205,12618,,
2022,AR,Arkansas,Lee,05077,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,44.9,36.4,53.1,8364,6854,,
2022,AR,Arkansas,Lee,05077,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,44.9,36.2,53.0,8364,6854,,
2022,AR,Arkansas,Lincoln,05079,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,39.8,32.1,47.9,12916,10898,,
2022,AR,Arkansas,Lincoln,05079,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,39.5,31.8,47.5,12916,10898,,
2022,AR,Arkansas,Little River,05081,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,38.9,30.6,47.8,11821,9241,,
2022,AR,Arkansas,Little River,05081,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,38.6,30.3,47.6,11821,9241,,
2022,AR,Arkansas,Logan,05083,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,37.7,30.1,45.6,21253,16839,,
2022,AR,Arkansas,Logan,05083,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,38.0,30.3,46.0,21253,16839,,
2022,AR,Arkansas,Lonoke,05085,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,38.0,31.6,44.8,75225,56799,,
2022,AR,Arkansas,Lonoke,05085,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,38.4,31.9,45.3,75225,56799,,
2022,AR,Arkansas,Madison,05087,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,36.0,28.8,43.9,17486,13373,,
2022,AR,Arkansas,Madison,05087,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,36.0,28.8,43.9,17486,13373,,
2022,AR,Arkansas,Marion,05089,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,36.8,29.7,44.7,17254,14040,,
2022,AR,Arkansas,Marion,05089,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,37.2,30.1,45.2,17254,14040,,
2022,AR,Arkansas,Miller,05091,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,43.7,36.2,51.3,42552,32501,,
2022,AR,Arkansas,Miller,05091,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,43.7,36.1,51.2,42552,32501,,
2022,AR,Arkansas,Mississippi,05093,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,43.2,35.8,51.0,38896,28853,,
2022,AR,Arkansas,Mississippi,05093,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,42.9,35.5,50.8,38896,28853,,
2022,AR,Arkansas,Monroe,05095,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,43.4,35.2,52.3,6564,5069,,
2022,AR,Arkansas,Monroe,05095,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,43.0,34.8,51.9,6564,5069,,
2022,AR,Arkansas,Montgomery,05097,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,39.8,31.8,48.0,8556,7012,,
2022,AR,Arkansas,Montgomery,05097,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,39.8,31.8,48.1,8556,7012,,
2022,AR,Arkansas,Nevada,05099,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,41.5,33.4,50.4,8181,6364,,
2022,AR,Arkansas,Nevada,05099,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,41.4,33.3,50.3,8181,6364,,
2022,AR,Arkansas,Newton,05101,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,39.5,31.7,48.1,7078,5757,,
2022,AR,Arkansas,Newton,05101,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,39.2,31.3,47.7,7078,5757,,
2022,AR,Arkansas,Ouachita,05103,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,42.5,35.3,49.8,22049,17132,,
2022,AR,Arkansas,Ouachita,05103,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,42.4,35.2,49.6,22049,17132,,
2022,AR,Arkansas,Perry,05105,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,37.6,29.9,46.0,10063,7925,,
2022,AR,Arkansas,Perry,05105,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,37.7,29.9,46.1,10063,7925,,
2022,AR,Arkansas,Phillips,05107,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,51.3,43.7,58.4,15304,11406,,
2022,AR,Arkansas,Phillips,05107,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,50.7,43.1,57.8,15304,11406,,
2022,AR,Arkansas,Pike,05109,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,37.1,29.4,45.5,10179,7920,,
2022,AR,Arkansas,Pike,05109,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,36.9,29.1,45.3,10179,7920,,
2022,AR,Arkansas,Poinsett,05111,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,40.8,32.8,48.5,22495,17104,,
2022,AR,Arkansas,Poinsett,05111,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,40.6,32.6,48.2,22495,17104,,
2022,AR,Arkansas,Polk,05113,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,37.0,30.0,44.4,19337,15084,,
2022,AR,Arkansas,Polk,05113,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,36.6,29.7,44.0,19337,15084,,
2022,AR,Arkansas,Pope,05115,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,36.1,30.0,42.5,64065,49399,,
2022,AR,Arkansas,Pope,05115,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,35.2,29.2,41.6,64065,49399,,
2022,AR,Arkansas,Prairie,05117,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,38.3,30.1,46.6,8069,6413,,
2022,AR,Arkansas,Prairie,05117,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,37.8,29.7,46.1,8069,6413,,
2022,AR,Arkansas,Pulaski,05119,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,38.4,34.2,43.0,399145,307676,,
2022,AR,Arkansas,Pulaski,05119,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,38.1,33.9,42.7,399145,307676,,
2022,AR,Arkansas,Randolph,05121,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,37.4,30.4,45.0,18837,14222,,
2022,AR,Arkansas,Randolph,05121,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,37.2,30.1,44.9,18837,14222,,
2022,AR,Arkansas,St. Francis,05123,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,44.5,37.9,51.2,22451,17669,,
2022,AR,Arkansas,St. Francis,05123,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,44.5,37.8,51.2,22451,17669,,
2022,AR,Arkansas,Saline,05125,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,37.2,31.1,43.6,127357,98378,,
2022,AR,Arkansas,Saline,05125,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,37.4,31.3,43.8,127357,98378,,
2022,AR,Arkansas,Scott,05127,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,38.4,30.4,46.8,9805,7554,,
2022,AR,Arkansas,Scott,05127,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,38.3,30.2,46.7,9805,7554,,
2022,AR,Arkansas,Searcy,05129,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,40.8,32.9,49.2,7918,6329,,
2022,AR,Arkansas,Searcy,05129,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,40.9,32.9,49.4,7918,6329,,
2022,AR,Arkansas,Sebastian,05131,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,35.9,30.2,41.9,129059,98606,,
2022,AR,Arkansas,Sebastian,05131,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,35.7,30.0,41.7,129059,98606,,
2022,AR,Arkansas,Sevier,05133,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,41.5,33.8,49.5,15686,11258,,
2022,AR,Arkansas,Sevier,05133,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,41.4,33.8,49.5,15686,11258,,
2022,AR,Arkansas,Sharp,05135,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,38.0,30.5,46.1,17810,14115,,
2022,AR,Arkansas,Sharp,05135,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,37.3,29.8,45.3,17810,14115,,
2022,AR,Arkansas,Stone,05137,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,37.2,29.9,44.7,12575,10116,,
2022,AR,Arkansas,Stone,05137,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,36.9,29.7,44.4,12575,10116,,
2022,AR,Arkansas,Union,05139,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,41.2,34.3,48.0,37752,28789,,
2022,AR,Arkansas,Union,05139,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,41.1,34.2,47.9,37752,28789,,
2022,AR,Arkansas,Van Buren,05141,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,37.0,28.9,44.7,16102,13026,,
2022,AR,Arkansas,Van Buren,05141,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,37.0,28.9,44.7,16102,13026,,
2022,AR,Arkansas,Washington,05143,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,33.5,28.7,38.1,256054,196886,,
2022,AR,Arkansas,Washington,05143,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,32.3,27.6,36.8,256054,196886,,
2022,AR,Arkansas,White,05145,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,40.4,33.8,47.3,77755,59836,,
2022,AR,Arkansas,White,05145,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,40.1,33.5,47.0,77755,59836,,
2022,AR,Arkansas,Woodruff,05147,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,41.3,33.1,49.7,6049,4743,,
2022,AR,Arkansas,Woodruff,05147,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,40.9,32.8,49.4,6049,4743,,
2022,AR,Arkansas,Yell,05149,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,38.7,31.0,46.7,20129,15366,,
2022,AR,Arkansas,Yell,05149,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,38.6,30.9,46.6,20129,15366,,
2022,CA,California,Alameda,06001,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,19.4,16.2,22.9,1628997,1311253,,
2022,CA,California,Alameda,06001,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,19.6,16.4,23.2,1628997,1311253,,
2022,CA,California,Alpine,06003,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,29.9,22.9,37.6,1190,998,,
2022,CA,California,Alpine,06003,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,29.3,22.4,36.9,1190,998,,
2022,CA,California,Amador,06005,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,27.3,21.2,34.2,41412,35068,,
2022,CA,California,Amador,06005,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,27.5,21.3,34.3,41412,35068,,
2022,CA,California,Butte,06007,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,31.5,24.8,38.4,207303,165784,,
2022,CA,California,Butte,06007,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,30.2,23.7,37.0,207303,165784,,
2022,CA,California,Calaveras,06009,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,29.4,22.9,36.3,46563,38508,,
2022,CA,California,Calaveras,06009,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,29.6,23.1,36.5,46563,38508,,
2022,CA,California,Colusa,06011,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,32.2,24.9,39.6,21914,16137,,
2022,CA,California,Colusa,06011,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,32.0,24.6,39.3,21914,16137,,
2022,CA,California,Contra Costa,06013,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,28.4,23.8,33.0,1156966,906227,,
2022,CA,California,Contra Costa,06013,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,28.6,24.0,33.2,1156966,906227,,
2022,CA,California,Del Norte,06015,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,33.8,26.1,42.1,27082,21423,,
2022,CA,California,Del Norte,06015,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,33.9,26.2,42.3,27082,21423,,
2022,CA,California,El Dorado,06017,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,24.8,19.6,31.1,192646,155421,,
2022,CA,California,El Dorado,06017,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,24.7,19.4,31.0,192646,155421,,
2022,CA,California,Fresno,06019,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,39.0,33.6,44.6,1015190,734510,,
2022,CA,California,Fresno,06019,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,38.6,33.3,44.2,1015190,734510,,
2022,CA,California,Glenn,06021,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,34.1,27.3,41.7,28339,20780,,
2022,CA,California,Glenn,06021,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,33.6,26.9,41.2,28339,20780,,
2022,CA,California,Humboldt,06023,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,33.1,26.8,40.1,135010,110011,,
2022,CA,California,Humboldt,06023,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,32.1,25.8,38.9,135010,110011,,
2022,CA,California,Imperial,06025,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,38.5,31.2,46.1,178713,128478,,
2022,CA,California,Imperial,06025,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,38.0,30.7,45.6,178713,128478,,
2022,CA,California,Inyo,06027,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,29.9,22.9,37.6,18718,14942,,
2022,CA,California,Inyo,06027,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,29.6,22.6,37.2,18718,14942,,
2022,CA,California,Kern,06029,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,35.9,30.4,41.4,916108,655754,,
2022,CA,California,Kern,06029,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,35.6,30.2,41.2,916108,655754,,
2022,CA,California,Kings,06031,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,31.9,25.3,39.3,152981,112177,,
2022,CA,California,Kings,06031,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,31.6,25.0,39.0,152981,112177,,
2022,CA,California,Lake,06033,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,30.7,24.2,37.9,68191,53338,,
2022,CA,California,Lake,06033,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,30.2,23.8,37.5,68191,53338,,
2022,CA,California,Lassen,06035,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,32.8,25.6,40.6,29904,24446,,
2022,CA,California,Lassen,06035,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,32.7,25.5,40.6,29904,24446,,
2022,CA,California,Los Angeles,06037,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,26.2,23.5,29.0,9721138,7737357,,
2022,CA,California,Los Angeles,06037,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,26.2,23.5,29.1,9721138,7737357,,
2022,CA,California,Madera,06039,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,35.2,28.3,42.6,160256,116890,,
2022,CA,California,Madera,06039,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,34.9,28.0,42.3,160256,116890,,
2022,CA,California,Marin,06041,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,23.5,18.2,29.2,256018,207716,,
2022,CA,California,Marin,06041,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,23.5,18.3,29.3,256018,207716,,
2022,CA,California,Mariposa,06043,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,32.3,24.9,39.8,17020,14037,,
2022,CA,California,Mariposa,06043,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,31.8,24.4,39.4,17020,14037,,
2022,CA,California,Mendocino,06045,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,29.4,23.1,36.5,89783,71066,,
2022,CA,California,Mendocino,06045,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,29.0,22.7,36.1,89783,71066,,
2022,CA,California,Merced,06047,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,34.5,27.6,41.7,290014,207099,,
2022,CA,California,Merced,06047,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,34.0,27.1,41.1,290014,207099,,
2022,CA,California,Modoc,06049,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,30.0,23.2,38.1,8511,6957,,
2022,CA,California,Modoc,06049,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,29.7,22.9,37.7,8511,6957,,
2022,CA,California,Mono,06051,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,29.1,22.0,36.8,12978,10782,,
2022,CA,California,Mono,06051,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,29.2,22.1,37.0,12978,10782,,
2022,CA,California,Monterey,06053,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,32.8,27.1,38.9,432858,322881,,
2022,CA,California,Monterey,06053,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,32.3,26.7,38.4,432858,322881,,
2022,CA,California,Napa,06055,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,28.7,22.3,35.8,134300,108501,,
2022,CA,California,Napa,06055,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,28.4,22.0,35.4,134300,108501,,
2022,CA,California,Nevada,06057,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,29.9,23.3,36.9,102293,85163,,
2022,CA,California,Nevada,06057,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,29.8,23.2,36.8,102293,85163,,
2022,CA,California,Orange,06059,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,25.7,22.2,29.5,3151184,2496667,,
2022,CA,California,Orange,06059,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,25.7,22.2,29.5,3151184,2496667,,
2022,CA,California,Placer,06061,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,25.8,20.7,31.3,417772,327593,,
2022,CA,California,Placer,06061,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,25.9,20.8,31.5,417772,327593,,
2022,CA,California,Plumas,06063,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,29.1,22.4,36.7,19351,16081,,
2022,CA,California,Plumas,06063,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,29.1,22.4,36.7,19351,16081,,
2022,CA,California,Riverside,06065,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,34.0,29.6,38.3,2473902,1880349,,
2022,CA,California,Riverside,06065,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,33.7,29.4,38.0,2473902,1880349,,
2022,CA,California,Sacramento,06067,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,33.9,29.6,38.5,1584169,1225015,,
2022,CA,California,Sacramento,06067,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,34.1,29.8,38.7,1584169,1225015,,
2022,CA,California,San Benito,06069,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,29.1,22.6,35.7,67579,50683,,
2022,CA,California,San Benito,06069,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,29.0,22.6,35.6,67579,50683,,
2022,CA,California,San Bernardino,06071,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,35.1,30.8,40.0,2193656,1635914,,
2022,CA,California,San Bernardino,06071,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,35.1,30.8,40.1,2193656,1635914,,
2022,CA,California,San Diego,06073,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,25.4,22.3,29.1,3276208,2596582,,
2022,CA,California,San Diego,06073,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,25.3,22.1,28.9,3276208,2596582,,
2022,CA,California,San Francisco,06075,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,17.7,14.2,21.4,808437,697737,,
2022,CA,California,San Francisco,06075,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,17.6,14.2,21.4,808437,697737,,
2022,CA,California,San Joaquin,06077,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,33.8,28.7,39.2,793229,586031,,
2022,CA,California,San Joaquin,06077,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,33.7,28.6,39.2,793229,586031,,
2022,CA,California,San Luis Obispo,06079,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,28.2,22.4,34.2,282013,234072,,
2022,CA,California,San Luis Obispo,06079,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,26.6,21.0,32.4,282013,234072,,
2022,CA,California,San Mateo,06081,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,21.4,17.2,25.9,729181,588683,,
2022,CA,California,San Mateo,06081,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,21.7,17.5,26.3,729181,588683,,
2022,CA,California,Santa Barbara,06083,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,31.6,25.9,37.5,443837,346432,,
2022,CA,California,Santa Barbara,06083,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,30.1,24.6,36.0,443837,346432,,
2022,CA,California,Santa Clara,06085,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,22.0,18.7,25.6,1870945,1490785,,
2022,CA,California,Santa Clara,06085,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,22.2,18.8,25.7,1870945,1490785,,
2022,CA,California,Santa Cruz,06087,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,29.4,23.6,35.6,264370,216642,,
2022,CA,California,Santa Cruz,06087,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,28.2,22.7,34.4,264370,216642,,
2022,CA,California,Shasta,06089,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,28.7,22.7,35.4,180930,142098,,
2022,CA,California,Shasta,06089,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,28.8,22.8,35.5,180930,142098,,
2022,CA,California,Sierra,06091,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,31.3,23.7,39.5,3217,2684,,
2022,CA,California,Sierra,06091,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,31.3,23.7,39.6,3217,2684,,
2022,CA,California,Siskiyou,06093,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,32.9,25.8,40.3,43660,34974,,
2022,CA,California,Siskiyou,06093,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,32.6,25.5,40.0,43660,34974,,
2022,CA,California,Solano,06095,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,32.8,27.2,38.7,448747,351591,,
2022,CA,California,Solano,06095,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,32.7,27.1,38.7,448747,351591,,
2022,CA,California,Sonoma,06097,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,28.3,23.1,34.1,482650,392503,,
2022,CA,California,Sonoma,06097,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,28.2,22.9,34.0,482650,392503,,
2022,CA,California,Stanislaus,06099,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,34.7,28.9,41.4,551275,405382,,
2022,CA,California,Stanislaus,06099,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,34.5,28.7,41.1,551275,405382,,
2022,CA,California,Sutter,06101,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,32.0,25.1,39.8,98503,73900,,
2022,CA,California,Sutter,06101,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,31.6,24.8,39.3,98503,73900,,
2022,CA,California,Tehama,06103,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,32.5,25.0,40.5,65245,49780,,
2022,CA,California,Tehama,06103,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,31.9,24.5,39.7,65245,49780,,
2022,CA,California,Trinity,06105,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,32.4,24.8,40.8,15781,13039,,
2022,CA,California,Trinity,06105,OBESITY,Obesity among adults,Crude prevalence,CrdPrv,32.5,24.9,41.0,15781,13039,,
2022,CA,California,Tulare,06107,OBESITY,Obesity among adults,Age-adjusted prevalence,AgeAdjPrv,38.0,31.7,45.0,477544,336253,,
