county_fips,county_name,state_abbr,state_name,measure_id,measure_name,measure_label,measure_year,adult_population,crude_prevalence_pct,crude_low_ci_pct,crude_high_ci_pct,age_adjusted_prevalence_pct,age_adjusted_low_ci_pct,age_adjusted_high_ci_pct,national_age_adjusted_pct,national_age_adjusted_low_ci_pct,national_age_adjusted_high_ci_pct,difference_from_national_pct_points,rank_descending_point_estimate,counties_compared,point_estimate_above_national,measures_above_national,largest_gap_measure_id,largest_gap_pct_points,profile_order,source_footnote
37121,Mitchell,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,12320,12.9,11.0,14.7,9.5,8.1,10.8,10.4,10.2,10.6,-0.9,85,100,no,2,CSMOKING,3.2,74,
37121,Mitchell,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,12320,18.4,16.3,20.5,16.7,14.7,18.6,17.0,16.8,17.3,-0.3,78,100,no,2,CSMOKING,3.2,74,
37121,Mitchell,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,12320,24.4,20.2,28.4,22.6,18.7,26.4,23.0,22.7,23.3,-0.4,74,100,no,2,CSMOKING,3.2,74,
37121,Mitchell,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,12320,34.2,26.3,42.0,34.1,26.3,42.0,33.4,33.1,33.7,0.7,58,100,yes,2,CSMOKING,3.2,74,
37029,Camden,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,8570,15.8,13.7,18.1,15.8,13.7,18.1,13.2,13.0,13.4,2.6,72,100,yes,2,CSMOKING,2.6,75,
37029,Camden,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,8570,11.2,9.6,13.0,9.4,8.0,10.9,10.4,10.2,10.6,-1.0,87,100,no,2,CSMOKING,2.6,75,
37029,Camden,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,8570,16.5,14.5,18.6,15.5,13.6,17.6,17.0,16.8,17.3,-1.5,85,100,no,2,CSMOKING,2.6,75,
37029,Camden,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,8570,22.8,18.9,27.3,21.9,18.1,26.2,23.0,22.7,23.3,-1.1,80,100,no,2,CSMOKING,2.6,75,
37029,Camden,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,8570,35.1,27.4,43.9,34.3,26.8,43.0,33.4,33.1,33.7,0.9,56,100,yes,2,CSMOKING,2.6,75,
37113,Macon,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,31219,14.4,12.5,16.5,15.7,13.7,18.0,13.2,13.0,13.4,2.5,73,100,yes,2,CSMOKING,2.5,76,
37113,Macon,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,31219,14.1,12.2,16.3,10.0,8.6,11.7,10.4,10.2,10.6,-0.4,72,100,no,2,CSMOKING,2.5,76,
37113,Macon,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,31219,19.6,17.5,22.1,17.4,15.4,19.7,17.0,16.8,17.3,0.4,69,100,yes,2,CSMOKING,2.5,76,
37113,Macon,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,31219,24.8,20.8,29.3,22.8,19.1,27.0,23.0,22.7,23.3,-0.2,72,100,no,2,CSMOKING,2.5,76,
37113,Macon,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,31219,31.0,24.0,38.9,31.3,24.4,39.2,33.4,33.1,33.7,-2.1,92,100,no,2,CSMOKING,2.5,76,
37133,Onslow,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,156300,13.3,11.6,15.1,15.3,13.3,17.3,13.2,13.0,13.4,2.1,75,100,yes,2,CSMOKING,2.1,77,
37133,Onslow,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,156300,8.5,7.3,9.7,10.6,9.1,12.2,10.4,10.2,10.6,0.2,56,100,yes,2,CSMOKING,2.1,77,
37133,Onslow,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,156300,15.1,13.3,16.9,16.9,15.0,19.0,17.0,16.8,17.3,-0.1,76,100,no,2,CSMOKING,2.1,77,
37133,Onslow,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,156300,20.6,17.3,24.2,23.0,19.3,26.9,23.0,22.7,23.3,0.0,69,100,no,2,CSMOKING,2.1,77,
37133,Onslow,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,156300,29.3,23.6,35.6,32.1,26.0,38.7,33.4,33.1,33.7,-1.3,84,100,no,2,CSMOKING,2.1,77,
37089,Henderson,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,96745,13.5,11.7,15.5,15.0,13.1,17.1,13.2,13.0,13.4,1.8,76,100,yes,2,CSMOKING,1.8,78,
37089,Henderson,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,96745,12.4,10.7,14.4,9.2,7.9,10.6,10.4,10.2,10.6,-1.2,88,100,no,2,CSMOKING,1.8,78,
37089,Henderson,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,96745,17.5,15.5,19.7,15.9,14.1,17.9,17.0,16.8,17.3,-1.1,83,100,no,2,CSMOKING,1.8,78,
37089,Henderson,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,96745,22.2,18.6,26.4,20.7,17.3,24.7,23.0,22.7,23.3,-2.3,83,100,no,2,CSMOKING,1.8,78,
37089,Henderson,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,96745,33.6,26.8,40.9,33.9,27.2,41.4,33.4,33.1,33.7,0.5,63,100,yes,2,CSMOKING,1.8,78,
37067,Forsyth,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,302280,14.0,12.1,15.8,14.5,12.6,16.4,13.2,13.0,13.4,1.3,80,100,yes,2,CSMOKING,1.3,79,
37067,Forsyth,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,302280,12.1,10.4,13.8,10.6,9.1,12.2,10.4,10.2,10.6,0.2,56,100,yes,2,CSMOKING,1.3,79,
37067,Forsyth,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,302280,17.1,15.1,19.1,16.5,14.5,18.4,17.0,16.8,17.3,-0.5,79,100,no,2,CSMOKING,1.3,79,
37067,Forsyth,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,302280,22.4,18.9,26.1,22.0,18.5,25.6,23.0,22.7,23.3,-1.0,79,100,no,2,CSMOKING,1.3,79,
37067,Forsyth,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,302280,31.6,25.8,37.6,31.8,26.1,37.9,33.4,33.1,33.7,-1.6,88,100,no,2,CSMOKING,1.3,79,
37097,Iredell,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,152777,14.3,12.4,16.4,14.5,12.5,16.6,13.2,13.0,13.4,1.3,80,100,yes,2,CSMOKING,1.3,80,
37097,Iredell,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,152777,11.4,9.8,13.2,9.7,8.3,11.2,10.4,10.2,10.6,-0.7,79,100,no,2,CSMOKING,1.3,80,
37097,Iredell,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,152777,16.8,14.8,19.0,16.0,14.1,18.1,17.0,16.8,17.3,-1.0,82,100,no,2,CSMOKING,1.3,80,
37097,Iredell,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,152777,23.0,19.0,27.2,22.2,18.4,26.4,23.0,22.7,23.3,-0.8,76,100,no,2,CSMOKING,1.3,80,
37097,Iredell,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,152777,34.0,26.9,41.6,33.5,26.5,41.0,33.4,33.1,33.7,0.1,69,100,yes,2,CSMOKING,1.3,80,
37189,Watauga,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,48616,11.7,10.1,13.5,14.3,12.3,16.4,13.2,13.0,13.4,1.1,82,100,yes,2,CSMOKING,1.1,81,
37189,Watauga,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,48616,9.2,7.9,10.6,9.9,8.4,11.4,10.4,10.2,10.6,-0.5,73,100,no,2,CSMOKING,1.1,81,
37189,Watauga,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,48616,15.4,13.5,17.3,16.2,14.2,18.2,17.0,16.8,17.3,-0.8,80,100,no,2,CSMOKING,1.1,81,
37189,Watauga,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,48616,19.6,16.1,23.2,20.6,17.1,24.4,23.0,22.7,23.3,-2.4,85,100,no,2,CSMOKING,1.1,81,
37189,Watauga,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,48616,29.8,23.1,37.1,33.7,26.5,41.5,33.4,33.1,33.7,0.3,68,100,yes,2,CSMOKING,1.1,81,
37119,Mecklenburg,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,888818,13.0,11.1,15.0,12.9,11.0,15.0,13.2,13.0,13.4,-0.3,90,100,no,2,OBESITY,0.7,82,
37119,Mecklenburg,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,888818,10.5,8.9,12.3,10.6,9.0,12.3,10.4,10.2,10.6,0.2,56,100,yes,2,OBESITY,0.7,82,
37119,Mecklenburg,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,888818,15.5,13.5,17.6,15.5,13.5,17.6,17.0,16.8,17.3,-1.5,85,100,no,2,OBESITY,0.7,82,
37119,Mecklenburg,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,888818,18.8,15.6,22.3,18.9,15.7,22.4,23.0,22.7,23.3,-4.1,92,100,no,2,OBESITY,0.7,82,
37119,Mecklenburg,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,888818,34.2,28.8,39.9,34.1,28.7,39.8,33.4,33.1,33.7,0.7,58,100,yes,2,OBESITY,0.7,82,
37099,Jackson,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,36071,14.3,12.3,16.3,16.1,13.9,18.4,13.2,13.0,13.4,2.9,67,100,yes,1,CSMOKING,2.9,83,
37099,Jackson,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,36071,11.4,9.8,13.1,10.1,8.7,11.7,10.4,10.2,10.6,-0.3,68,100,no,1,CSMOKING,2.9,83,
37099,Jackson,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,36071,17.4,15.4,19.6,17.0,15.0,19.2,17.0,16.8,17.3,0.0,74,100,no,1,CSMOKING,2.9,83,
37099,Jackson,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,36071,22.5,18.6,26.6,22.2,18.3,26.2,23.0,22.7,23.3,-0.8,76,100,no,1,CSMOKING,2.9,83,
37099,Jackson,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,36071,30.6,23.6,38.1,32.4,25.2,40.0,33.4,33.1,33.7,-1.0,80,100,no,1,CSMOKING,2.9,83,
37199,Yancey,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,15489,15.8,13.7,18.1,15.0,13.0,17.2,13.2,13.0,13.4,1.8,76,100,yes,1,CSMOKING,1.8,84,
37199,Yancey,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,15489,13.9,12.0,16.0,9.8,8.4,11.4,10.4,10.2,10.6,-0.6,77,100,no,1,CSMOKING,1.8,84,
37199,Yancey,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,15489,20.7,18.4,23.1,16.8,14.9,18.9,17.0,16.8,17.3,-0.2,77,100,no,1,CSMOKING,1.8,84,
37199,Yancey,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,15489,26.1,21.9,30.7,22.2,18.5,26.4,23.0,22.7,23.3,-0.8,76,100,no,1,CSMOKING,1.8,84,
37199,Yancey,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,15489,32.8,25.3,41.0,32.3,24.8,40.6,33.4,33.1,33.7,-1.1,82,100,no,1,CSMOKING,1.8,84,
37025,Cabarrus,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,177234,12.5,10.8,14.3,12.2,10.5,14.0,13.2,13.0,13.4,-1.0,93,100,no,1,OBESITY,1.2,85,
37025,Cabarrus,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,177234,10.8,9.3,12.5,9.9,8.5,11.5,10.4,10.2,10.6,-0.5,73,100,no,1,OBESITY,1.2,85,
37025,Cabarrus,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,177234,15.9,14.1,17.9,15.3,13.5,17.2,17.0,16.8,17.3,-1.7,87,100,no,1,OBESITY,1.2,85,
37025,Cabarrus,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,177234,22.0,18.3,25.9,21.4,17.8,25.3,23.0,22.7,23.3,-1.6,82,100,no,1,OBESITY,1.2,85,
37025,Cabarrus,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,177234,35.1,28.2,42.8,34.6,27.8,42.3,33.4,33.1,33.7,1.2,54,100,yes,1,OBESITY,1.2,85,
37087,Haywood,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,51693,13.7,11.9,15.6,14.3,12.4,16.3,13.2,13.0,13.4,1.1,82,100,yes,1,CSMOKING,1.1,86,
37087,Haywood,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,51693,12.4,10.6,14.3,9.2,7.9,10.7,10.4,10.2,10.6,-1.2,88,100,no,1,CSMOKING,1.1,86,
37087,Haywood,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,51693,18.0,16.0,20.2,15.7,13.9,17.6,17.0,16.8,17.3,-1.3,84,100,no,1,CSMOKING,1.1,86,
37087,Haywood,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,51693,23.3,19.5,27.3,20.7,17.2,24.5,23.0,22.7,23.3,-2.3,83,100,no,1,CSMOKING,1.1,86,
37087,Haywood,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,51693,31.7,24.8,39.6,31.5,24.7,39.3,33.4,33.1,33.7,-1.9,90,100,no,1,CSMOKING,1.1,86,
37019,Brunswick,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,131836,13.5,11.7,15.4,13.9,12.1,15.9,13.2,13.0,13.4,0.7,84,100,yes,1,CSMOKING,0.7,87,
37019,Brunswick,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,131836,14.2,12.3,16.3,9.2,7.9,10.6,10.4,10.2,10.6,-1.2,88,100,no,1,CSMOKING,0.7,87,
37019,Brunswick,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,131836,18.0,16.0,20.2,14.8,13.0,16.6,17.0,16.8,17.3,-2.2,89,100,no,1,CSMOKING,0.7,87,
37019,Brunswick,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,131836,23.2,19.4,27.2,19.8,16.4,23.4,23.0,22.7,23.3,-3.2,88,100,no,1,CSMOKING,0.7,87,
37019,Brunswick,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,131836,31.1,24.9,38.0,30.9,24.6,37.6,33.4,33.1,33.7,-2.5,95,100,no,1,CSMOKING,0.7,87,
37037,Chatham,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,64854,13.7,11.9,15.5,13.8,12.0,15.7,13.2,13.0,13.4,0.6,85,100,yes,1,CSMOKING,0.6,88,
37037,Chatham,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,64854,13.5,11.6,15.5,9.9,8.4,11.4,10.4,10.2,10.6,-0.5,73,100,no,1,CSMOKING,0.6,88,
37037,Chatham,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,64854,18.3,16.2,20.4,16.1,14.2,17.9,17.0,16.8,17.3,-0.9,81,100,no,1,CSMOKING,0.6,88,
37037,Chatham,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,64854,22.6,19.0,26.5,20.5,17.1,24.1,23.0,22.7,23.3,-2.5,86,100,no,1,CSMOKING,0.6,88,
37037,Chatham,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,64854,30.8,24.2,37.8,30.7,24.1,37.8,33.4,33.1,33.7,-2.7,96,100,no,1,CSMOKING,0.6,88,
37053,Currituck,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,24131,14.1,12.3,16.1,13.7,11.9,15.5,13.2,13.0,13.4,0.5,86,100,yes,1,CSMOKING,0.5,89,
37053,Currituck,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,24131,11.2,9.6,12.8,9.0,7.8,10.4,10.4,10.2,10.6,-1.4,94,100,no,1,CSMOKING,0.5,89,
37053,Currituck,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,24131,15.9,14.0,17.8,14.4,12.7,16.2,17.0,16.8,17.3,-2.6,90,100,no,1,CSMOKING,0.5,89,
37053,Currituck,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,24131,21.1,17.5,24.8,19.7,16.3,23.3,23.0,22.7,23.3,-3.3,89,100,no,1,CSMOKING,0.5,89,
37053,Currituck,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,24131,34.3,26.9,41.7,33.2,26.0,40.5,33.4,33.1,33.7,-0.2,72,100,no,1,CSMOKING,0.5,89,
37031,Carteret,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,57810,13.7,12.0,15.6,13.5,11.8,15.4,13.2,13.0,13.4,0.3,88,100,yes,1,CSMOKING,0.3,90,
37031,Carteret,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,57810,13.1,11.3,15.1,9.2,7.9,10.6,10.4,10.2,10.6,-1.2,88,100,no,1,CSMOKING,0.3,90,
37031,Carteret,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,57810,18.7,16.7,20.8,15.3,13.6,17.1,17.0,16.8,17.3,-1.7,87,100,no,1,CSMOKING,0.3,90,
37031,Carteret,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,57810,23.3,19.6,27.3,20.0,16.7,23.7,23.0,22.7,23.3,-3.0,87,100,no,1,CSMOKING,0.3,90,
37031,Carteret,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,57810,31.7,25.0,39.3,31.6,24.8,39.0,33.4,33.1,33.7,-1.8,89,100,no,1,CSMOKING,0.3,90,
37175,Transylvania,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,28332,11.8,10.2,13.6,13.3,11.5,15.3,13.2,13.0,13.4,0.1,89,100,yes,1,CSMOKING,0.1,91,
37175,Transylvania,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,28332,12.6,10.8,14.5,8.8,7.5,10.2,10.4,10.2,10.6,-1.6,96,100,no,1,CSMOKING,0.1,91,
37175,Transylvania,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,28332,16.0,14.2,18.1,14.1,12.4,15.9,17.0,16.8,17.3,-2.9,93,100,no,1,CSMOKING,0.1,91,
37175,Transylvania,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,28332,21.0,17.5,25.1,18.8,15.7,22.6,23.0,22.7,23.3,-4.2,93,100,no,1,CSMOKING,0.1,91,
37175,Transylvania,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,28332,31.8,24.9,39.9,32.8,25.8,41.0,33.4,33.1,33.7,-0.6,76,100,no,1,CSMOKING,0.1,91,
37063,Durham,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,268509,10.7,9.3,12.3,10.6,9.2,12.2,13.2,13.0,13.4,-2.6,98,100,no,0,DIABETES,-0.2,92,
37063,Durham,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,268509,10.3,8.9,11.9,10.2,8.8,11.7,10.4,10.2,10.6,-0.2,67,100,no,0,DIABETES,-0.2,92,
37063,Durham,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,268509,14.4,12.7,16.2,14.2,12.5,15.9,17.0,16.8,17.3,-2.8,91,100,no,0,DIABETES,-0.2,92,
37063,Durham,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,268509,19.3,16.3,22.6,19.1,16.1,22.4,23.0,22.7,23.3,-3.9,91,100,no,0,DIABETES,-0.2,92,
37063,Durham,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,268509,32.2,26.7,38.0,32.5,27.0,38.4,33.4,33.1,33.7,-0.9,78,100,no,0,DIABETES,-0.2,92,
37125,Moore,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,82726,12.5,10.8,14.3,12.6,10.9,14.4,13.2,13.0,13.4,-0.6,91,100,no,0,CSMOKING,-0.6,93,
37125,Moore,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,82726,12.1,10.3,13.9,9.2,7.8,10.6,10.4,10.2,10.6,-1.2,88,100,no,0,CSMOKING,-0.6,93,
37125,Moore,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,82726,16.1,14.1,18.0,14.2,12.4,15.9,17.0,16.8,17.3,-2.8,91,100,no,0,CSMOKING,-0.6,93,
37125,Moore,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,82726,19.9,16.3,23.5,18.0,14.7,21.3,23.0,22.7,23.3,-5.0,97,100,no,0,CSMOKING,-0.6,93,
37125,Moore,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,82726,32.1,25.1,39.1,32.1,25.1,39.0,33.4,33.1,33.7,-1.3,84,100,no,0,CSMOKING,-0.6,93,
37129,New Hanover,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,194120,11.5,10.0,13.1,12.5,10.9,14.3,13.2,13.0,13.4,-0.7,92,100,no,0,CSMOKING,-0.7,94,
37129,New Hanover,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,194120,10.2,8.9,11.8,9.1,7.8,10.5,10.4,10.2,10.6,-1.3,93,100,no,0,CSMOKING,-0.7,94,
37129,New Hanover,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,194120,13.9,12.3,15.6,13.5,12.0,15.2,17.0,16.8,17.3,-3.5,95,100,no,0,CSMOKING,-0.7,94,
37129,New Hanover,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,194120,18.4,15.5,21.8,18.2,15.3,21.6,23.0,22.7,23.3,-4.8,96,100,no,0,CSMOKING,-0.7,94,
37129,New Hanover,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,194120,31.6,26.1,37.9,32.4,26.9,38.8,33.4,33.1,33.7,-1.0,80,100,no,0,CSMOKING,-0.7,94,
37179,Union,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,186219,11.8,10.2,13.5,11.5,9.9,13.2,13.2,13.0,13.4,-1.7,95,100,no,0,DIABETES,-0.9,95,
37179,Union,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,186219,10.8,9.3,12.4,9.5,8.2,11.0,10.4,10.2,10.6,-0.9,85,100,no,0,DIABETES,-0.9,95,
37179,Union,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,186219,14.7,13.0,16.5,13.9,12.2,15.6,17.0,16.8,17.3,-3.1,94,100,no,0,DIABETES,-0.9,95,
37179,Union,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,186219,20.1,16.7,23.7,19.4,16.1,23.0,23.0,22.7,23.3,-3.6,90,100,no,0,DIABETES,-0.9,95,
37179,Union,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,186219,31.7,25.2,38.5,31.1,24.8,37.9,33.4,33.1,33.7,-2.3,94,100,no,0,DIABETES,-0.9,95,
37149,Polk,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,16898,9.9,8.6,11.4,11.9,10.4,13.6,13.2,13.0,13.4,-1.3,94,100,no,0,OBESITY,-1.2,96,
37149,Polk,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,16898,12.2,10.5,14.1,8.3,7.1,9.7,10.4,10.2,10.6,-2.1,98,100,no,0,OBESITY,-1.2,96,
37149,Polk,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,16898,14.7,13.0,16.6,13.2,11.6,14.9,17.0,16.8,17.3,-3.8,97,100,no,0,OBESITY,-1.2,96,
37149,Polk,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,16898,20.3,16.8,24.2,18.7,15.4,22.4,23.0,22.7,23.3,-4.3,94,100,no,0,OBESITY,-1.2,96,
37149,Polk,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,16898,31.3,24.2,39.4,32.2,24.9,40.4,33.4,33.1,33.7,-1.2,83,100,no,0,OBESITY,-1.2,96,
37183,Wake,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,908531,9.6,8.3,11.0,9.7,8.4,11.1,13.2,13.0,13.4,-3.5,100,100,no,0,DIABETES,-1.5,97,
37183,Wake,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,908531,9.2,7.9,10.6,8.9,7.7,10.2,10.4,10.2,10.6,-1.5,95,100,no,0,DIABETES,-1.5,97,
37183,Wake,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,908531,12.6,11.1,14.2,12.6,11.1,14.2,17.0,16.8,17.3,-4.4,98,100,no,0,DIABETES,-1.5,97,
37183,Wake,NC,North Carolina,LPA,No leisure-time physical activity among adults,No leisure activity,2022,908531,15.8,13.4,18.4,15.8,13.5,18.5,23.0,22.7,23.3,-7.2,100,100,no,0,DIABETES,-1.5,97,
37183,Wake,NC,North Carolina,OBESITY,Obesity among adults,Obesity,2022,908531,25.8,22.0,30.1,25.6,21.7,29.8,33.4,33.1,33.7,-7.8,100,100,no,0,DIABETES,-1.5,97,
37135,Orange,NC,North Carolina,CSMOKING,Current cigarette smoking among adults,Current smoking,2022,122960,8.6,7.5,9.9,10.2,8.9,11.6,13.2,13.0,13.4,-3.0,99,100,no,0,DIABETES,-1.7,98,
37135,Orange,NC,North Carolina,DIABETES,Diagnosed diabetes among adults,Diagnosed diabetes,2022,122960,8.8,7.6,10.1,8.7,7.5,10.0,10.4,10.2,10.6,-1.7,97,100,no,0,DIABETES,-1.7,98,
37135,Orange,NC,North Carolina,GHLTH,Fair or poor self-rated health status among adults,Fair or poor health,2022,122960,11.6,10.3,13.1,12.1,10.7,13.6,17.0,16.8,17.3,-4.9,100,100,no,0,DIABETES,-1.7,98,
