tract_fips,synthetic_event_count,adult_denominator_estimate,adult_denominator_moe90,rate_multiplier,crude_rate_per_100k,crude_rate_low_95,crude_rate_high_95,positive_denominator_age_bands,minimum_age_band_denominator,direct_standardized_rate_per_100k,direct_rate_low_95,direct_rate_high_95,direct_support_state,guided_indirect_required,claim_limit
25025110301,86,2018,255.677,100000,4261.64519326,3463.81590521,5233.27842203,5,128,4082.47362433,3200.49860873,4964.44863993,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025110401,133,2848,337.018,100000,4669.94382022,3954.21668612,5507.79102774,5,147,5132.04137494,4259.97843769,6004.10431219,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025110403,189,3946,474.571,100000,4789.66041561,4166.21329265,5501.04709745,5,333,4783.1347894,4113.50778269,5452.76179612,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025110501,123,2660,354.84,100000,4624.06015038,3889.32595147,5489.66535424,5,150,4877.73582287,4008.63509799,5746.83654776,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025110502,126,3307,562.808,100000,3810.09978833,3209.39742539,4517.98734983,5,216,4000.63859886,3314.50176916,4686.77542855,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025110601,174,2473,365.135,100000,7035.98867772,6093.21434868,8112.0331276,5,324,5168.8881026,4337.75307641,6000.0231288,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025110607,186,4270,562.702,100000,4355.97189696,3783.68230027,5010.31397783,5,445,4207.36403944,3612.99972823,4801.72835065,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025120103,51,1436,181.397,100000,3551.53203343,2711.48221113,4639.42841673,5,127,3682.70153503,2678.53665536,4686.86641469,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025120104,68,2069,292.096,100000,3286.6118898,2600.80838506,4145.5570075,5,151,3695.06839008,2792.33656041,4597.80021975,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025120105,137,1925,227.011,100000,7116.88311688,6051.71901658,8352.85827774,5,256,6185.54256006,5154.87843237,7216.20668775,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025120201,121,3719,572.703,100000,3253.5627857,2729.84888596,3873.74843453,5,154,4892.7471571,3984.76738578,5800.72692841,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025120301,212,4250,542.673,100000,4988.23529412,4373.40823382,5684.35868021,5,131,6191.29136677,5308.3079036,7074.27482994,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025120400,192,5846,737.62,100000,3284.29695518,2857.22948738,3772.71871807,5,300,4086.46669704,3504.17107639,4668.76231769,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025120500,85,1999,316.079,100000,4252.12606303,3451.85032675,5227.89105043,5,109,5385.42257257,4106.70829145,6664.1368537,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025120600,87,2087,335.684,100000,4168.66315285,3392.01830645,5113.71789226,5,74,4898.75677051,3801.17250828,5996.34103273,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025120700,67,1679,274.547,100000,3990.47051817,3154.43726164,5036.55768314,5,161,4720.00277612,3581.64861799,5858.35693424,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025130101,183,4623,569.676,100000,3958.46852693,3433.57356685,4559.81592168,5,427,4066.04778474,3490.42491455,4641.67065493,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025130200,168,3610,427.968,100000,4653.73961219,4013.47444266,5390.40955982,5,358,4178.71865142,3563.16569252,4794.27161032,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025130300,184,3503,400.032,100000,5252.64059378,4561.68216112,6041.63319223,5,352,4566.98533072,3910.36948236,5223.60117908,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025130402,265,4288,661.764,100000,6180.03731343,5497.79901725,6940.71866665,5,318,5829.91834909,5125.73053698,6534.10616121,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025130404,130,2249,323.975,100000,5780.34682081,4889.12837896,6822.3685747,5,246,5151.0422847,4276.11591508,6025.96865433,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025130406,210,3815,768.879,100000,5504.58715596,4824.61009384,6274.08209831,5,268,6160.66378265,5337.75505574,6983.57250957,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025140102,147,3877,467.901,100000,3791.59143668,3234.69233052,4439.96951746,5,302,3767.79794472,3172.73095695,4362.86493249,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025140105,202,2956,409.132,100000,6833.55886333,5978.85133387,7800.31435777,5,242,6583.67109222,5707.22713374,7460.11505069,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025140106,57,1649,274.195,100000,3456.64038811,2677.51035113,4452.1183372,5,131,3348.64544187,2434.7334676,4262.55741613,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025140107,120,2383,343.767,100000,5035.66932438,4227.76266829,5988.31003816,5,259,4698.4376818,3830.70677124,5566.16859235,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025140201,105,1981,317.759,100000,5300.35335689,4397.45041885,6376.27953678,5,134,6175.30658739,5033.28845608,7317.3247187,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025140202,232,4736,631.641,100000,4898.64864865,4319.64955963,5550.75355164,5,382,5223.11555392,4575.78321095,5870.44789689,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025140300,295,5926,935.257,100000,4978.06277422,4452.89592458,5561.56167846,5,726,4783.51136262,4245.543497,5321.47922824,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025140400,321,7052,857.622,100000,4551.90017016,4089.65942244,5063.62814206,5,658,4407.67931177,3939.47432776,4875.88429578,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025160102,86,2614,405.485,100000,3289.97704667,2671.79521156,4045.24482263,5,118,4452.8825612,3478.48124305,5427.28387934,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025160103,160,3578,631.45,100000,4471.77193963,3841.97847977,5199.2217672,5,136,5196.63541431,4353.61847539,6039.65235324,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025160200,166,3358,463.063,100000,4943.41870161,4260.33259132,5729.47397554,5,134,5525.79224523,4595.74975066,6455.83473979,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025160300,98,2150,320.713,100000,4558.13953488,3754.61100469,5523.76266586,5,233,3999.87452621,3157.49396037,4842.25509206,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025160400,144,2784,398.25,100000,5172.4137931,4409.75952332,6058.60688601,5,79,6352.98183344,5184.86624063,7521.09742625,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025160501,242,4266,677.627,100000,5672.76136896,5017.65828706,6407.62444359,5,405,6054.69569266,5307.88310033,6801.50828499,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025160502,202,3861,473.725,100000,5231.80523181,4572.89013313,5979.71501681,5,225,6026.45456646,5187.39521172,6865.5139212,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025160601,206,4013,659.005,100000,5133.31672066,4492.44133696,5860.00754816,5,221,5966.64953467,5150.07848204,6783.2205873,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025160602,136,3560,495.737,100000,3820.2247191,3238.71094124,4501.29270393,5,131,4322.13672086,3548.24805425,5096.02538747,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170101,172,2928,398.461,100000,5874.31693989,5079.01264909,6785.25299099,5,345,5338.7724905,4535.30188715,6142.24309385,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170102,193,4167,664.617,100000,4631.62946964,4034.21714046,5312.61281387,5,311,5041.98577742,4335.14033816,5748.83121668,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170200,225,4078,599.143,100000,5517.41049534,4857.59545116,6260.95149387,5,520,5060.36907372,4398.76160709,5721.97654034,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170301,237,5010,846.839,100000,4730.53892216,4176.58251614,5353.86360477,5,421,4834.61812682,4229.6432853,5439.59296835,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170302,96,2940,479.781,100000,3265.30612245,2681.38768943,3971.19403279,5,104,4350.9398313,3356.62820426,5345.25145834,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170400,235,4249,620.275,100000,5530.71310897,4882.72707528,6259.0345777,5,494,5151.13523721,4507.02150832,5795.24896609,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170502,158,3160,405.29,100000,5000,4293.24531351,5816.0304825,5,482,4400.63390668,3713.08745136,5088.180362,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170503,84,1124,202.436,100000,7473.30960854,6076.66957027,9159.64378536,5,124,7208.16735242,5717.90733302,8698.42737181,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170504,88,2885,411.688,100000,3050.25996534,2482.50432306,3742.87915278,5,48,4885.8461825,3649.54285838,6122.14950662,review_small_age_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25025170601,176,4540,590.563,100000,3876.65198238,3353.01303064,4478.27822469,5,331,3952.6529758,3375.86630709,4529.43964451,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170701,75,1866,295.579,100000,4019.2926045,3218.50798474,5009.00553492,5,126,4766.76439584,3678.99359771,5854.53519396,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170702,308,6279,945.064,100000,4905.23968785,4398.05454832,5467.56856001,5,403,5776.17837504,5119.56236155,6432.79438852,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025170800,243,5030,717.263,100000,4831.0139165,4272.14948228,5458.81766931,5,265,4949.32671021,4331.31174801,5567.34167241,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025180101,162,4399,569.34,100000,3682.6551489,3165.29417213,4280.83946423,5,518,3490.50738591,2957.49378109,4023.52099073,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025180200,154,3606,399.989,100000,4270.66001109,3657.94075941,4980.70618335,5,303,3926.2630403,3289.32136817,4563.20471243,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025180301,138,2267,287.247,100000,6087.34009704,5175.42231072,7147.82719372,5,241,5023.98775834,4178.32314696,5869.65236973,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025180400,116,1523,227.117,100000,7616.54629022,6388.37683993,9057.98515517,5,122,7468.81105917,6161.49872091,8776.12339743,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025180500,189,3270,419.619,100000,5779.81651376,5030.65057701,6632.756574,5,257,5507.3885264,4741.03001898,6273.74703382,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25025980300,13,193,110.336,100000,6735.75129534,3978.32360859,11181.82557923,4,0,,,,direct_unavailable_zero_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25025980900,2,43,43.817,100000,4651.1627907,1284.92600944,15455.49800406,3,0,,,,direct_unavailable_zero_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25025981100,2,89,61.066,100000,2247.19101124,618.43987021,7827.63467482,3,0,,,,direct_unavailable_zero_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25025981300,0,50,39.522,100000,0,0,7134.75991334,4,0,,,,direct_unavailable_zero_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25027700100,266,4964,579.675,100000,5358.58178888,4765.92664057,6020.27624578,5,408,4973.43153162,4383.89719903,5562.96586421,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027701101,260,3905,500.651,100000,6658.13060179,5918.04835642,7483.40228667,5,276,6489.24560344,5720.22102786,7258.27017902,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027701102,142,2897,433.996,100000,4901.62236797,4173.40328966,5749.28510634,5,195,5206.80221369,4370.09138863,6043.51303876,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027702201,72,1150,136.235,100000,6260.86956522,5001.09969828,7811.87886914,5,58,5500.66779969,4150.2233113,6851.11228807,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027702202,82,1360,217.665,100000,6029.41176471,4883.92496531,7422.59774195,5,129,5508.54080582,4341.77109355,6675.31051809,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027703100,184,3580,372.508,100000,5139.66480447,4463.24373669,5912.25593575,5,332,5081.0712217,4360.50169606,5801.64074734,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027703200,88,2827,371.833,100000,3112.84046693,2533.57266091,3819.36025451,5,207,3103.51131405,2464.79635952,3742.22626857,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027703300,166,2984,402.185,100000,5563.00268097,4796.29707414,6443.97331669,5,258,5006.93671001,4254.8521266,5759.02129342,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027704201,73,1573,172.708,100000,4640.81373172,3707.13017,5795.50295665,5,58,4111.79157244,3098.19068188,5125.392463,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027704202,67,1034,103.121,100000,6479.69052224,5134.48001378,8147.0725441,5,116,5334.55109651,3982.00491395,6687.09727908,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027705101,175,2836,389.941,100000,6170.6629055,5342.98145573,7116.9204068,5,131,6437.494658,5476.07621257,7398.91310343,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027705102,187,3528,524.909,100000,5300.45351474,4608.58695984,6089.55629563,5,328,5096.82346085,4386.88645418,5806.76046752,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027706100,218,3595,359.008,100000,6063.97774687,5329.70549965,6892.04596825,5,282,5664.75306419,4922.15832357,6407.34780482,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027707100,171,3257,453.269,100000,5250.23027326,4535.60627741,6070.28987511,5,273,5117.75943618,4362.51201499,5873.00685736,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027707200,101,1600,303.078,100000,6312.5,5222.37788364,7611.89932554,5,158,5473.71878227,4363.48572253,6583.951842,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027707300,129,3199,419.856,100000,4032.51015942,3404.12886467,4771.15742993,5,318,3951.88692399,3276.09734881,4627.67649916,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027707400,215,4038,552.118,100000,5324.41802873,4673.40640131,6060.35105159,5,246,5177.06726078,4477.60685634,5876.52766521,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027707500,332,5177,576.855,100000,6412.98049063,5777.42475487,7113.17350275,5,645,6029.31820235,5392.73176879,6665.90463591,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027708100,375,6593,706.909,100000,5687.8507508,5154.15417923,6273.15483716,5,638,4776.01113324,4274.98184119,5277.04042529,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027709100,194,3775,442.357,100000,5139.07284768,4479.23044233,5890.12384498,5,323,4951.56150631,4270.81980313,5632.30320948,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027709201,257,6414,855.226,100000,4006.85999376,3553.78333956,4514.9958932,5,424,3873.94262216,3404.36541761,4343.51982672,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027709203,171,2720,538.57,100000,6286.76470588,5434.80092921,7262.02684322,5,413,5752.57191415,4820.78939198,6684.35443632,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027709204,179,3568,614.268,100000,5016.8161435,4347.68327403,5782.7064141,5,332,4713.12650763,4037.59479594,5388.65821932,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027709400,153,3175,560.282,100000,4818.8976378,4127.00033716,5619.99279963,5,97,4629.33892801,3716.05761186,5542.62024417,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027709501,90,2066,254.847,100000,4356.24394966,3557.52981616,5324.38034354,5,108,4270.92844717,3366.76580415,5175.0910902,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027709502,310,4999,611.127,100000,6201.24024805,5565.71632761,6904.02639671,5,592,5736.3859116,5091.65083182,6381.12099138,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027709600,90,2128,334.25,100000,4229.32330827,3453.50410454,5170.09489997,5,90,4417.46716521,3479.03248237,5355.90184805,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027709701,283,4613,665.116,100000,6134.8363321,5478.17654524,6864.49243968,5,478,5971.14103092,5290.36912891,6651.91293293,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027709702,112,2108,289.341,100000,5313.09297913,4434.31891736,6354.43882149,5,293,4822.92835219,3928.75853173,5717.09817264,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027710100,174,2592,402.838,100000,6712.96296296,5812.22383374,7741.81883035,5,230,7187.54270303,6150.76175907,8224.32364699,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027710200,191,5270,697.773,100000,3624.28842505,3152.53316795,4163.60369041,5,355,3757.0726672,3235.12681106,4279.01852334,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027710300,128,2763,396.053,100000,4632.64567499,3909.90872126,5481.35791573,5,257,4608.4271291,3835.04322452,5381.81103367,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027710400,105,1773,255.792,100000,5922.16582064,4915.82296812,7119.09763547,5,101,5787.60187443,4681.98496845,6893.2187804,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027710500,87,2760,491.327,100000,3152.17391304,2562.65060612,3871.92465699,5,213,3695.9114231,2924.39821196,4467.42463424,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027710601,98,2208,466.489,100000,4438.4057971,3655.62108704,5379.45048302,5,48,5453.41286506,4239.63418279,6667.19154733,review_small_age_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25027710602,151,3519,559.61,100000,4290.99175902,3669.77989361,5011.88978684,5,259,4441.14383135,3745.17151796,5137.11614474,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027710700,50,1317,258.788,100000,3796.50721336,2891.51196938,4970.25358373,5,76,4033.09136252,2863.56921745,5202.6135076,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027710800,197,4318,609.203,100000,4562.29735989,3979.26743844,5226.1016759,5,145,5541.30029242,4718.22345612,6364.37712872,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027711000,95,2513,410.421,100000,3780.34222045,3102.4500135,4599.32469072,5,69,4788.75382593,3736.19622209,5841.31142976,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027711100,186,4157,468.507,100000,4474.38056291,3886.82740677,5145.99594255,5,503,4437.43676048,3802.46237593,5072.41114502,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027712101,366,6311,694.689,100000,5799.39787672,5249.17815834,6403.39401816,5,576,5553.5687354,4993.05590265,6114.08156815,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027712102,157,3081,323.85,100000,5095.74813372,4373.62407239,5929.70798093,5,284,4690.73139447,3973.01867242,5408.44411653,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027713100,311,6956,710.235,100000,4470.96032202,4009.90951027,4982.27030479,5,709,4187.93052456,3734.60017927,4641.26086986,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027715100,212,4300,388.902,100000,4930.23255814,4322.40325541,5618.51726674,5,225,4828.75548157,4168.58580004,5488.92516309,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027716101,185,2922,472.175,100000,6331.27994524,5504.35320971,7272.87563479,5,234,6018.35020074,5155.81852429,6880.88187718,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027716102,152,4036,534.887,100000,3766.10505451,3221.37321365,4398.763912,5,117,4285.62626046,3557.75364145,5013.49887947,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027716200,142,2657,403.377,100000,5344.37335341,4551.81971073,6265.86571981,5,64,6182.99447981,5072.60127209,7293.38768753,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027716300,149,3176,413.38,100000,4691.43576826,4009.17527002,5483.16775178,5,192,5136.36084149,4323.79096109,5948.93072188,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027717100,132,2925,340.189,100000,4512.82051282,3818.32746307,5326.63523247,5,492,3696.02942694,3057.87990714,4334.17894673,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027718100,219,4056,393.635,100000,5399.40828402,4745.12397143,6138.09556564,5,324,4796.04259292,4159.02928706,5433.05589878,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027719100,416,6658,695.451,100000,6248.12255933,5691.61740226,6855.08554748,5,676,5425.84666282,4888.04572719,5963.64759845,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027720100,136,2745,288.033,100000,4954.46265938,4203.75657486,5831.06947651,5,206,4456.27722055,3692.84745827,5219.70698283,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027721101,72,1340,106.851,100000,5373.13432836,4288.39500981,6713.01128335,5,92,5193.36051974,3987.93448788,6398.7865516,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027721103,215,3979,583.629,100000,5403.36768032,4742.92822404,6149.83422473,5,177,5346.01367569,4604.5577727,6087.46957868,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027721104,136,2904,366.9,100000,4683.19559229,3972.80751676,5513.3169067,5,359,4209.85868108,3512.60297211,4907.11439005,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027722100,277,4692,642.877,100000,5903.66581415,5264.65241133,6614.82571229,5,345,5666.36153015,5002.6566382,6330.0664221,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027723100,174,2912,278.673,100000,5975.27472527,5170.98992726,6895.55977339,5,275,5464.92674143,4660.96314283,6268.89034004,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027724100,183,3356,412.123,100000,5452.92014303,4734.40201428,6273.30365736,5,453,3979.83435937,3352.90102169,4606.76769705,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027725100,228,3957,509.998,100000,5761.94086429,5077.8870297,6531.8040827,5,346,5268.12223218,4595.54013152,5940.70433285,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027726100,315,5053,622.26,100000,6233.9204433,5599.97409069,6934.36110613,5,588,5482.94030051,4858.33697663,6107.54362438,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027726200,287,4981,769.812,100000,5761.89520177,5148.21660578,6443.75604961,5,619,4994.40566255,4419.57571834,5569.23560676,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027727100,156,4130,402.759,100000,3777.23970944,3237.44579979,4402.94055675,5,316,3748.42213335,3171.58096974,4325.26329696,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027728100,277,4118,495.446,100000,6726.56629432,6001.15612641,7532.63609713,5,481,6248.89413528,5513.43934711,6984.34892345,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027728200,177,3083,337.917,100000,5741.16120662,4973.75500031,6618.72435422,5,385,5170.75983579,4426.85865156,5914.66102002,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027728300,185,3766,354.531,100000,4912.37387148,4266.87704619,5649.75904857,5,486,4316.15437533,3695.96888123,4936.33986944,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027728400,203,4100,380.704,100000,4951.2195122,4328.3340209,5658.44209931,5,288,5160.38130434,4468.85862255,5851.90398613,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027729100,281,4181,381.004,100000,6720.88017221,6000.96668678,7520.24945458,5,592,6109.63112615,5403.55752898,6815.70472332,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027729200,114,2336,307.502,100000,4880.1369863,4078.09139676,5830.33457572,5,250,4215.47058197,3431.47651328,4999.46465066,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730100,210,5681,653.733,100000,3696.53230065,3236.36026385,4219.28228821,5,336,4099.41719414,3549.4274512,4649.40693708,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730200,208,5614,637.065,100000,3705.02315639,3241.74150585,4231.61746838,5,479,3579.84156969,3104.21849246,4055.46464692,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730300,156,4462,602.587,100000,3496.19004931,2995.98509693,4076.39894834,5,223,3957.4293177,3339.55000195,4575.30863344,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730401,237,4965,707.521,100000,4773.41389728,4214.54057689,5402.21742959,5,427,4598.35652995,4027.23669934,5169.47636055,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730402,97,1554,219.118,100000,6241.95624196,5143.72340715,7555.99373675,5,77,6872.1444831,5517.89925669,8226.38970952,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730500,85,3080,418.577,100000,2759.74025974,2237.42437622,3399.74799928,5,81,4130.73263867,3151.81986481,5109.64541253,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730600,439,7857,770.766,100000,5587.3743159,5100.88472674,6117.27128671,5,825,5708.97845227,5156.40822164,6261.54868291,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730700,376,5993,667.719,100000,6273.98631737,5687.611532,6916.38115333,5,394,6150.06543899,5540.55391975,6759.57695824,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730801,157,3183,383.831,100000,4932.45366007,4232.99567073,5740.56162504,5,385,4261.70563955,3599.75406402,4923.65721508,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730802,76,1817,251.815,100000,4182.7187672,3354.78916281,5203.9712974,5,124,4432.59475975,3441.0227736,5424.1667459,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730901,165,3374,497.729,100000,4890.33787789,4212.53754416,5670.74036839,5,355,4893.78365021,4164.33502025,5623.23228016,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027730902,114,3702,375.136,100000,3079.4165316,2569.71134874,3686.39705193,5,247,4184.10372224,3413.25949967,4954.9479448,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731001,97,2452,374.573,100000,3955.954323,3253.70091848,4802.25310535,5,184,4042.60386358,3242.28504535,4842.92268181,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731002,223,4910,663.768,100000,4541.75152749,3994.02725974,5160.55093718,5,435,4500.30348957,3927.53713982,5073.06983932,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731101,154,3095,414.484,100000,4975.76736672,4263.96064253,5799.20208989,5,277,5160.16130422,4364.36103472,5955.96157373,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731102,141,2906,507.665,100000,4852.03028217,4128.67754725,5694.58818271,5,40,4921.97401908,4030.0640553,5813.88398285,review_small_age_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25027731202,32,1631,198.955,100000,1961.98651134,1393.16512437,2756.56196107,1,0,,,,direct_unavailable_zero_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
