facility_id,facility_name,city,state,county,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,number_of_patients,number_of_patients_returned,footnote_code,footnote_text,start_date,end_date,estimate_status,source_release
450775,HCA HOUSTON HEALTHCARE KINGWOOD,KINGWOOD,TX,HARRIS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1305,22.3,19.4,25.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,TARRANT,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,670,20.6,17.8,23.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450788,"CORPUS CHRISTI MEDICAL CENTER,THE",CORPUS CHRISTI,TX,NUECES,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,794,20.9,18.0,24.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,TEXARKANA,TX,BOWIE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,802,20.3,17.5,23.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450804,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,HARRIS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450808,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,TRAVIS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450809,NORTH AUSTIN MEDICAL CENTER,AUSTIN,TX,TRAVIS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,411,20.1,17.4,23.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450820,HOUSTON METHODIST SUGARLAND HOSPITAL,SUGAR LAND,TX,FORT BEND,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1710,20.5,17.7,23.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450822,MEDICAL CITY LAS COLINAS,IRVING,TX,DALLAS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,134,20.9,18.1,24.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450825,CORNERSTONE REGIONAL HOSPITAL,EDINBURG,TX,HIDALGO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450828,CHRISTUS SPOHN HOSPITAL ALICE,ALICE,TX,JIM WELLS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,126,19.6,16.9,22.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,TX,HARRIS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450833,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,ELLIS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
450834,"PHYSICIANS CENTRE,THE",BRYAN,TX,BRAZOS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,ALLEN,TX,COLLIN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,351,22.4,19.3,26.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450844,HOUSTON METHODIST WILLOWBROOK HOSPITAL,HOUSTON,TX,HARRIS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1456,20.0,17.3,22.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450847,MEMORIAL HERMANN KATY HOSPITAL,KATY,TX,FORT BEND,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,656,21.5,18.6,24.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,SUGAR LAND,TX,FORT BEND,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,629,21.9,19.1,25.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,DALLAS,TX,DALLAS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,240,21.7,18.7,25.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,FRISCO,TX,DENTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
450855,HARLINGEN MEDICAL CENTER,HARLINGEN,TX,CAMERON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,331,20.5,17.6,23.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,SAN ANTONIO,TX,BEXAR,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450860,SUGAR LAND SURGICAL HOSPITAL LLP,SUGAR LAND,TX,FORT BEND,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450862,ST LUKE'S THE WOODLANDS HOSPITAL,THE WOODLANDS,TX,MONTGOMERY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,750,20.7,17.8,23.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,TYLER,TX,SMITH,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450865,ASCENSION SETON  SOUTHWEST,AUSTIN,TX,HAYS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
450867,ASCENSION SETON NORTHWEST,AUSTIN,TX,TRAVIS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,40,21.2,18.0,24.6,,,29,This measure was calculated using partial performance period data due to a CMS-approved exception.,2023-07-01,2025-06-30,reported,2026-08-13
450869,DOCTORS HOSPTAL AT RENAISSANCE,EDINBURG,TX,HIDALGO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,725,19.9,17.2,22.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),TEMPLE,TX,BELL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,344,20.3,17.5,23.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450872,USMD HOSPITAL AT ARLINGTON L P,ARLINGTON,TX,TARRANT,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,IRVING,TX,DALLAS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450875,QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,POTTER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450876,LUBBOCK HEART HOSPITAL LP,LUBBOCK,TX,LUBBOCK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,166,21.5,18.5,24.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,FORT WORTH,TX,TARRANT,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TROPHY CLUB,TX,DENTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450885,BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,FRISCO,TX,COLLIN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,160,21.4,18.4,24.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,SOUTHLAKE,TX,TARRANT,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,DALLAS,TX,DALLAS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450890,BAYLOR SCOTT & WHITE MEDICAL CENTER PLANO,PLANO,TX,COLLIN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,323,21.4,18.4,24.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,PLANO,TX,COLLIN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
450893,THE HEART HOSPITAL BAYLOR DENTON,DENTON,TX,DENTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,125,22.1,19.0,25.5,,,,,2023-07-01,2025-06-30,reported,2026-08-13
450895,BAYLOR SCOTT WHITE THE HEART HOSPITAL CORINTH,DENTON,TX,DENTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),SAN ANTONIO,TX,BEXAR,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,534,22.3,19.2,25.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
451300,PARMER COUNTY COMMUNITY HOSPITAL,FRIONA,TX,PARMER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451301,REAGAN MEMORIAL HOSPITAL,BIG LAKE,TX,REAGAN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451303,LIMESTONE MEDICAL CENTER,GROESBECK,TX,LIMESTONE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451304,SCHLEICHER COUNTY MEDICAL CENTER,ELDORADO,TX,SCHLEICHER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451305,BURLESON ST JOSEPH HEALTH CENTER,CALDWELL,TX,BURLESON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451306,KIMBLE HOSPITAL,JUNCTION,TX,KIMBLE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451307,IRAAN GENERAL HOSPITAL,IRAAN,TX,PECOS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451308,YOAKUM COUNTY HOSPITAL,DENVER CITY,TX,YOAKUM,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451309,MC CAMEY HOSPITAL,MCCAMEY,TX,UPTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451310,BALLINGER MEMORIAL HOSPITAL,BALLINGER,TX,RUNNELS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451311,SWEENY COMMUNITY HOSPITAL,SWEENY,TX,BRAZORIA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451312,RICE MEDICAL CENTER,EAGLE LAKE,TX,COLORADO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451313,FISHER COUNTY HOSPITAL DISTRICT,ROTAN,TX,FISHER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451314,WINKLER COUNTY MEMORIAL HOSPITAL,KERMIT,TX,WINKLER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451315,NORTH RUNNELS HOSPITAL,WINTERS,TX,RUNNELS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451316,MADISON ST JOSEPH HEALTH CENTER,MADISONVILLE,TX,MADISON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451317,REFUGIO COUNTY MEMORIAL HOSPITAL,REFUGIO,TX,REFUGIO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451318,STONEWALL MEMORIAL HOSPITAL DISTRICT,ASPERMONT,TX,STONEWALL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451319,CHRISTUS MOTHER FRANCES HOSPITAL- JACKSONVILLE,JACKSONVILLE,TX,CHEROKEE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,42,21.3,18.1,24.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
451320,BAYSIDE COMMUNITY HOSPITAL,ANAHUAC,TX,CHAMBERS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451322,GRIMES ST JOSEPH HEALTH CENTER,NAVASOTA,TX,GRIMES,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451323,ADVENTHEALTH ROLLINS BROOK,LAMPASAS,TX,LAMPASAS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451324,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,SONORA,TX,SUTTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451325,CONCHO COUNTY HOSPITAL,EDEN,TX,CONCHO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451328,RICELAND MEDICAL CENTER,WINNIE,TX,CHAMBERS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451329,RANKIN HOSPITAL MEDICAL CLINIC,RANKIN,TX,UPTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451330,MEDINA REGIONAL HOSPITAL,HONDO,TX,MEDINA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451331,COON MEMORIAL HOSPITAL,DALHART,TX,DALLAM,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451332,PALACIOS COMMUNITY MEDICAL CENTER,PALACIOS,TX,MATAGORDA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451333,MARTIN COUNTY HOSPITAL DISTRICT,STANTON,TX,MARTIN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451334,PARKVIEW HOSPITAL,WHEELER,TX,WHEELER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451335,MUENSTER MEMORIAL HOSPITAL,MUENSTER,TX,COOKE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451337,W J MANGOLD MEMORIAL HOSPITAL,LOCKNEY,TX,FLOYD,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451338,CULBERSON HOSPITAL,VAN HORN,TX,CULBERSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451339,THROCKMORTON COUNTY MEMORIAL HOSPITAL,THROCKMORTON,TX,THROCKMORTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,19,Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,2023-07-01,2025-06-30,not_available,2026-08-13
451340,SHAMROCK GENERAL HOSPITAL,SHAMROCK,TX,WHEELER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451341,HASKELL MEMORIAL HOSPITAL,HASKELL,TX,HASKELL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451342,MITCHELL COUNTY HOSPITAL DISTRICT,COLORADO CITY,TX,MITCHELL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451343,ELECTRA MEMORIAL HOSPITAL,ELECTRA,TX,WICHITA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451344,HANSFORD COUNTY HOSPITAL,SPEARMAN,TX,HANSFORD,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451346,YOAKUM COMMUNITY HOSPITAL,YOAKUM,TX,LAVACA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,38,21.5,18.5,24.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
451347,COLEMAN COUNTY MEDICAL CENTER COMPANY,COLEMAN,TX,COLEMAN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451348,HEART OF TEXAS MEMORIAL HOSPITAL,BRADY,TX,MC CULLOCH,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,19,Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,2023-07-01,2025-06-30,not_available,2026-08-13
451349,SWISHER MEMORIAL HOSPITAL,TULIA,TX,SWISHER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451350,PLAINS MEMORIAL HOSPITAL,DIMMITT,TX,CASTRO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451351,LYNN COUNTY HOSPITAL DISTRICT,TAHOKA,TX,LYNN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451352,HARDEMAN COUNTY MEMORIAL HOSPITAL,QUANAH,TX,HARDEMAN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451353,CRANE COUNTY HOSPITAL DISTRICT,CRANE,TX,CRANE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451354,HAMILTON HOSPITAL,OLNEY,TX,YOUNG,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451355,COLLINGSWORTH GENERAL HOSPITAL,WELLINGTON,TX,COLLINGSWORTH,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451356,MEMORIAL MEDICAL CENTER,PORT LAVACA,TX,CALHOUN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451358,MEMORIAL HOSPITAL,SEMINOLE,TX,GAINES,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,19,Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,2023-07-01,2025-06-30,not_available,2026-08-13
451359,OCHILTREE GENERAL HOSPITAL,PERRYTON,TX,OCHILTREE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451361,SABINE COUNTY HOSPITAL,HEMPHILL,TX,SABINE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451362,CLAY COUNTY MEMORIAL HOSPITAL,HENRIETTA,TX,CLAY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451363,JACKSON HEALTHCARE CENTER,EDNA,TX,JACKSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451364,OTTO KAISER MEMORIAL HOSPITAL,KENEDY,TX,KARNES,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451365,ASCENSION SETON HIGHLAND LAKES,BURNET,TX,BURNET,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,46,21.2,18.3,24.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
451366,COCHRAN MEMORIAL HOSPITAL,MORTON,TX,COCHRAN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
451367,UT HEALTH EAST TEXAS PITTSBURG HOSPITAL,PITTSBURG,TX,CAMP,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,57,20.9,18.0,24.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
451369,GOLDEN PLAINS COMMUNITY HOSPITAL,BORGER,TX,HUTCHINSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
451370,TMC- BONHAM HOSPITAL,BONHAM,TX,FANNIN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,28,20.7,17.8,23.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
451371,ASCENSION SETON EDGAR B DAVIS,LULING,TX,CALDWELL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,29,20.8,17.8,24.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
