tract_fips,synthetic_event_count,expected_synthetic_events,standardized_event_ratio,ratio_low_95,ratio_high_95,indirect_role,measure_definition,claim_limit
25027704201,73,83.96682299,0.869391,0.69117741,1.09355529,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027704202,67,63.21101812,1.05994179,0.83424036,1.34670613,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027705101,175,136.3595195,1.28337208,1.10664365,1.48832362,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027705102,187,183.46940346,1.01924352,0.88314484,1.17631593,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027706100,218,196.67085583,1.10845097,0.97065712,1.26580594,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027707100,171,166.30843991,1.02820999,0.88509281,1.19446885,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027707200,101,90.64356226,1.11425453,0.91682551,1.35419788,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027707300,129,161.85373786,0.79701588,0.67069159,0.94713327,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027707400,215,215.8817542,0.99591557,0.87130671,1.13834521,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027707500,332,276.81075833,1.19937535,1.07705868,1.33558297,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027708100,375,387.63790026,0.96739767,0.87427725,1.07043646,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027709100,194,197.38243083,0.98286357,0.85384793,1.13137335,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027709201,257,326.95540351,0.78603992,0.69558164,0.88826203,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027709203,171,161.19690328,1.06081442,0.91315901,1.23234533,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027709204,179,189.29501114,0.94561393,0.81675551,1.09480218,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027709400,153,166.52776625,0.9187657,0.78413206,1.07651563,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027709501,90,105.21057828,0.85542729,0.6957586,1.05173814,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027709502,310,281.35287128,1.10181922,0.98574673,1.23155934,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027709600,90,102.66206816,0.87666264,0.71303029,1.07784676,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027709701,283,239.80071163,1.18014662,1.05035786,1.3259729,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027709702,112,115.07511263,0.97327734,0.80873386,1.17129853,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027710100,174,120.65538462,1.44212379,1.24300569,1.67313877,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027710200,191,254.00023143,0.75196782,0.652542,0.86654284,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027710300,128,139.76828697,0.91580145,0.77013175,1.08902444,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027710400,105,89.50646271,1.17309965,0.96887141,1.42037713,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027710500,87,119.06196778,0.73071193,0.59222647,0.90158065,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027710601,98,92.35133408,1.06116496,0.87055971,1.29350241,required_for_guided_sparse-support_exercise,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027710602,151,170.91920968,0.88345833,0.75321034,1.03622931,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027710700,50,61.90492291,0.80769021,0.61216253,1.06567038,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027710800,197,178.56747052,1.10322445,0.95944102,1.26855552,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027711000,95,105.79064306,0.89800002,0.73442071,1.09801376,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027711100,186,209.56626061,0.88754745,0.76873819,1.0247188,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027712101,366,331.72372759,1.10332777,0.99589037,1.2223556,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027712102,157,165.51069945,0.94857916,0.81122308,1.10919233,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027713100,311,366.55258485,0.8484458,0.75920121,0.94818114,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027715100,212,224.94018446,0.94247278,0.82377395,1.0782751,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027716101,185,161.31047438,1.14685671,0.99295045,1.32461827,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027716102,152,179.3153158,0.84766881,0.72307715,0.99372854,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027716200,142,113.70241531,1.24887409,1.05946694,1.47214267,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027716300,149,144.97026027,1.02779701,0.87533482,1.20681444,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027717100,132,170.58181959,0.77382221,0.65245957,0.91775926,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027718100,219,225.31565953,0.97196973,0.85140044,1.10961318,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027719100,416,394.27281394,1.05510699,0.95843554,1.16152908,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027720100,136,153.91700078,0.8835931,0.74689987,1.04530312,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027721101,72,74.4106077,0.96760398,0.76803778,1.21902527,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027721103,215,199.11725986,1.07976576,0.94466558,1.23418714,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027721104,136,160.58113669,0.84692388,0.71590344,1.00192292,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027722100,277,240.54504778,1.15155146,1.02362198,1.2954692,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027723100,174,161.61330209,1.07664405,0.92798877,1.24911254,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027724100,183,219.9478549,0.83201539,0.71979484,0.96173182,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027725100,228,212.39983524,1.07344716,0.9427759,1.22222981,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027726100,315,295.18267321,1.06713581,0.95556431,1.19173437,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027726200,287,285.44386644,1.00545163,0.89560466,1.12877146,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027727100,156,207.42713968,0.75207131,0.64284808,0.87985212,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027728100,277,227.36716753,1.21829375,1.08294967,1.37055277,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027728200,177,168.6881908,1.04927321,0.9055415,1.21581868,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027728300,185,213.28227495,0.8673951,0.75099212,1.00184041,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027728400,203,197.20792375,1.0293704,0.89707559,1.18117518,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027729100,281,231.14632004,1.21568018,1.08153582,1.36646264,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027729200,114,131.38831907,0.86765704,0.72214726,1.04248646,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730100,210,262.15914098,0.80104016,0.69970633,0.9170495,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730200,208,286.7234713,0.72543765,0.63325683,0.83103688,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730300,156,205.49614623,0.75913832,0.64888876,0.88811986,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730401,237,253.620335,0.93446766,0.82275929,1.06134299,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730402,97,66.92374347,1.44941085,1.18785953,1.76855239,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730500,85,117.62445835,0.72263882,0.58424569,0.89381381,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730600,439,388.14969784,1.13100693,1.03000572,1.24191222,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730700,376,302.29659023,1.24381158,1.12423533,1.37610624,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730801,157,180.96971492,0.86754847,0.7419258,1.01444155,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730802,76,85.37564696,0.89018359,0.71095166,1.11460015,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730901,165,169.50356157,0.97343087,0.83567838,1.13389037,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027730902,114,147.86808654,0.77095743,0.64166458,0.92630227,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731001,97,115.20284796,0.84199307,0.69005244,1.02738907,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731002,223,247.23375981,0.90198038,0.79103631,1.02848452,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731101,154,147.77560146,1.04212061,0.88986927,1.22042125,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731102,141,120.28141915,1.17225088,0.99388576,1.38262584,required_for_guided_sparse-support_exercise,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731202,32,29.59914909,1.08111216,0.76453638,1.52877421,required_for_guided_sparse-support_exercise,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731203,220,207.58944656,1.05978413,0.92860157,1.2094987,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731204,115,81.52074578,1.41068386,1.17504566,1.69357584,required_for_guided_sparse-support_exercise,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731300,151,143.22202278,1.05430713,0.89887095,1.23662193,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731400,153,163.37697262,0.93648448,0.79925437,1.09727669,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731500,193,173.19439156,1.11435479,0.96772655,1.28319989,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731601,151,142.28385733,1.06125883,0.90479776,1.24477574,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731602,82,63.45172408,1.29232107,1.04080876,1.60461154,required_for_guided_sparse-support_exercise,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731700,116,131.91143433,0.8793779,0.73306666,1.05489109,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731801,119,143.10099707,0.83158051,0.69482396,0.99525374,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731802,129,127.7350586,1.00990285,0.8498367,1.20011735,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027731900,182,166.02734629,1.09620496,0.94797417,1.26761397,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732001,44,65.97053445,0.66696443,0.49633993,0.89624374,required_for_guided_sparse-support_exercise,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732002,119,191.04742676,0.62288198,0.52044669,0.74547878,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732201,117,130.62914787,0.89566534,0.74722631,1.07359228,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732202,162,144.90904505,1.11794264,0.95839119,1.30405596,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732203,93,121.74050443,0.76391995,0.62342234,0.93608081,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732301,161,169.21910607,0.95142921,0.81525299,1.11035169,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732302,196,145.22658354,1.34961517,1.17330208,1.55242297,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732400,208,234.58152643,0.88668534,0.7740149,1.01575679,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732500,49,65.11070467,0.75256442,0.56877888,0.9957353,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732600,209,185.07961057,1.12924379,0.98607255,1.29320255,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732700,148,153.62125357,0.96340836,0.82005329,1.1318236,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732801,204,216.07904918,0.94409893,0.82304102,1.08296279,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732802,167,177.30447108,0.94188262,0.80933595,1.09613675,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732901,257,284.55963469,0.90314988,0.79921446,1.02060178,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027732902,22,51.97545248,0.42327674,0.27870684,0.64283747,required_for_guided_sparse-support_exercise,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027733000,80,116.31118537,0.68781003,0.55246056,0.8563193,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027733101,109,95.73232683,1.13859136,0.94370784,1.37371995,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027733102,68,96.27740384,0.70629241,0.55687945,0.89579347,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027735100,326,265.14819284,1.22950112,1.10302469,1.37047975,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027735200,219,202.34264924,1.08232249,0.94806434,1.23559332,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027736100,118,117.32872824,1.00572129,0.83968847,1.20458402,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027736200,167,146.89173111,1.13689177,0.97690238,1.32308296,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027736300,127,108.64548838,1.16893947,0.98233609,1.39098981,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027736400,133,132.21098485,1.00596785,0.84874175,1.19231947,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027736500,296,222.31919804,1.33141898,1.18806352,1.49207217,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027737100,215,242.70796018,0.88583827,0.77500227,1.01252535,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027737200,80,74.91152769,1.06792643,0.85777643,1.32956189,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027737300,243,282.24398018,0.86095725,0.75923633,0.97630652,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027738100,242,197.80637136,1.22341863,1.07859346,1.3876898,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027738201,260,184.74002396,1.40738317,1.24630137,1.58928444,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027738202,250,271.04121306,0.92236895,0.81483554,1.04409349,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027739101,197,200.7581169,0.98128037,0.85338993,1.12833669,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027739102,183,189.52821491,0.96555545,0.83532329,1.11609162,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027739201,151,130.02353129,1.16132825,0.99011398,1.36214955,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027739202,129,131.2374176,0.98295137,0.82715694,1.16808958,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027739300,155,176.401286,0.8786784,0.75068856,1.02849007,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027739401,314,276.91429598,1.13392484,1.015192,1.26654421,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027739402,98,110.15119818,0.88968619,0.72988176,1.08447911,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027739500,324,311.81728258,1.03907005,0.93187112,1.15860074,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027740101,298,254.21820587,1.17222132,1.04640747,1.31316227,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027740102,283,259.99577471,1.08847923,0.96877175,1.22297851,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027740200,112,147.62225374,0.7586932,0.63042758,0.9130555,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027741101,165,190.31900837,0.86696543,0.74427911,1.00987525,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027741102,171,212.08291206,0.80628844,0.69406065,0.93666316,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027742300,197,179.83997718,1.09541829,0.95265223,1.25957951,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027742401,214,232.08846712,0.92206219,0.80644225,1.0542586,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027742402,142,149.28622735,0.9511929,0.80693277,1.12124327,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027743100,358,351.29742838,1.01907948,0.9187993,1.1303045,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
