year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,data_value_footnote_symbol,data_value_footnote,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text
2023,MA,Massachusetts,Suffolk,25025,25025010205,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.1,,,3.5,4.6,4906,4646,POINT (-71.0994449 42.3432726),25025010205,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010206,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.0,,,3.5,4.6,2154,2075,POINT (-71.0942317 42.346504),25025010206,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,1.5,,,1.3,1.7,5186,5142,POINT (-71.1018257 42.339422),25025010300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010403,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.9,,,7.9,10.1,3179,3041,POINT (-71.0880611 42.345075),25025010403,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010404,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.4,,,3.0,3.9,5747,5609,POINT (-71.0886377 42.3419678),25025010404,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010405,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.7,,,4.1,5.2,6853,6707,POINT (-71.0895958 42.3398656),25025010405,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010408,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.9,,,3.4,4.5,1438,1389,POINT (-71.0958461 42.3431682),25025010408,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.0,,,5.2,6.8,3876,3697,POINT (-71.0843482 42.3444618),25025010500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.1,,,6.2,8.0,3529,3239,POINT (-71.0793745 42.3476422),25025010600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010701,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.5,,,3.9,5.1,2543,2405,POINT (-71.0838784 42.3497199),25025010701,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010702,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.9,,,5.1,6.9,2328,2166,POINT (-71.0755131 42.3518383),25025010702,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010801,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.8,,,5.0,6.7,2856,2711,POINT (-71.0769092 42.3541707),25025010801,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025010802,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.8,,,4.2,5.5,3058,2824,POINT (-71.0857007 42.3515155),25025010802,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025020101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.5,,,4.7,6.2,4235,3812,POINT (-71.0693336 42.3577451),25025020101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025020200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.8,,,3.3,4.4,3804,3608,POINT (-71.0685049 42.3602609),25025020200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025020301,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.4,,,5.6,7.4,2166,2023,POINT (-71.0686464 42.3631736),25025020301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025020302,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.2,,,3.7,4.8,1293,1179,POINT (-71.0639956 42.3593442),25025020302,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025020304,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.8,,,3.3,4.4,1906,1740,POINT (-71.0609927 42.3640512),25025020304,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025020305,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.8,,,5.0,6.7,3633,3335,POINT (-71.0645674 42.366777),25025020305,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025030100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.5,,,3.0,4.0,2115,2023,POINT (-71.0561403 42.3669373),25025030100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025030200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.3,,,2.8,3.9,1815,1742,POINT (-71.0570125 42.3646862),25025030200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025030301,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.4,,,7.3,9.8,1385,1258,POINT (-71.0492086 42.3599516),25025030301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025030302,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.4,,,5.6,7.4,1844,1745,POINT (-71.0577232 42.3601404),25025030302,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025030400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.4,,,3.9,5.1,4160,3912,POINT (-71.0536706 42.3637112),25025030400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025030500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.6,,,3.9,5.3,2715,2559,POINT (-71.0515811 42.3675671),25025030500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025040100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.0,,,5.1,7.0,2360,2023,POINT (-71.0597515 42.3730476),25025040100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025040200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.2,,,8.0,10.4,1594,1156,POINT (-71.0567739 42.376905),25025040200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025040300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.5,,,3.8,5.1,4525,3574,POINT (-71.0633901 42.3787362),25025040300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025040401,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.1,,,6.2,8.3,2922,2384,POINT (-71.0665218 42.3740347),25025040401,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025040600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.2,,,3.6,4.8,3683,3175,POINT (-71.0698352 42.3832248),25025040600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025040801,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.3,,,8.0,10.7,4036,3349,POINT (-71.0518705 42.3789064),25025040801,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025050101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.9,,,9.5,12.3,4917,3808,POINT (-71.0397908 42.3816657),25025050101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025050200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.8,,,7.5,10.0,5197,4077,POINT (-71.0357577 42.3775778),25025050200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025050300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.8,,,7.8,10.0,3258,2777,POINT (-71.0434118 42.3722392),25025050300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025050400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.3,,,7.3,9.5,2372,2021,POINT (-71.0379019 42.3682184),25025050400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025050500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.3,,,5.4,7.3,2174,1820,POINT (-71.031925 42.3708587),25025050500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025050600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.2,,,6.2,8.2,2074,1712,POINT (-71.0372787 42.3719233),25025050600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025050700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.5,,,7.3,9.7,4520,3529,POINT (-71.0332347 42.3753741),25025050700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025050901,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.5,,,7.4,9.9,4242,3268,POINT (-71.0295001 42.3819368),25025050901,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025051000,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.2,,,7.2,9.5,4317,3508,POINT (-71.0161271 42.3873027),25025051000,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025051101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.9,,,8.7,11.4,6460,5274,POINT (-71.0043188 42.3854556),25025051101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025051200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.8,,,4.2,5.5,3454,2965,POINT (-71.0364673 42.364448),25025051200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.9,,,3.3,4.5,3673,3314,POINT (-71.0279302 42.3347618),25025060101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.8,,,3.3,4.5,2328,2123,POINT (-71.0326799 42.3325583),25025060200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060301,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.7,,,4.0,5.5,3609,3278,POINT (-71.0369483 42.3334669),25025060301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.8,,,3.3,4.5,5195,4801,POINT (-71.0428981 42.3323988),25025060400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060501,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.3,,,2.8,3.8,4733,4312,POINT (-71.0382133 42.3368686),25025060501,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060601,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.3,,,2.9,3.8,2006,1856,POINT (-71.0489604 42.3392514),25025060601,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060602,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.1,,,3.5,4.7,331,312,POINT (-71.0461108 42.3441304),25025060602,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060603,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.1,,,2.7,3.6,1502,1417,POINT (-71.041147 42.3477038),25025060603,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060604,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.9,,,3.3,4.5,2803,2678,POINT (-71.0384635 42.350768),25025060604,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.7,,,14.8,18.6,1689,1165,POINT (-71.0539041 42.3385217),25025060700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025060800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.5,,,3.0,4.0,4859,4502,POINT (-71.0514885 42.3353908),25025060800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025061000,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.7,,,7.6,9.9,2416,1933,POINT (-71.0499288 42.3317196),25025061000,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025061101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.6,,,14.8,18.5,2710,1990,POINT (-71.0542968 42.3262844),25025061101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025061201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.5,,,3.9,5.2,2013,1882,POINT (-71.0576503 42.3326075),25025061201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025061203,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.7,,,4.0,5.4,2686,2458,POINT (-71.0566283 42.3416085),25025061203,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025061204,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,4.9,,,4.3,5.7,937,876,POINT (-71.0532683 42.3457244),25025061204,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.9,,,8.8,11.2,3687,3537,POINT (-71.0617639 42.3556883),25025070102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070103,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.4,,,4.6,6.3,751,623,POINT (-71.0598082 42.3478532),25025070103,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070104,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.6,,,7.6,9.7,2862,2576,POINT (-71.0562868 42.3523203),25025070104,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.2,,,9.0,11.5,3990,3859,POINT (-71.0653769 42.3500054),25025070201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.9,,,9.6,12.3,5460,4854,POINT (-71.0619598 42.3500656),25025070202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070301,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.1,,,5.3,7.0,2213,1999,POINT (-71.0716357 42.346324),25025070301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070302,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.0,,,9.5,12.5,2090,1911,POINT (-71.0694197 42.3499539),25025070302,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070402,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.5,,,9.3,11.8,3561,3251,POINT (-71.0651669 42.3455432),25025070402,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070501,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.5,,,4.8,6.2,2223,1975,POINT (-71.0691593 42.3431213),25025070501,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070502,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.4,,,12.7,16.2,3393,2907,POINT (-71.0737001 42.3411012),25025070502,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.4,,,4.7,6.1,2287,2001,POINT (-71.0753887 42.3432581),25025070600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.8,,,7.7,10.0,2527,2166,POINT (-71.0761507 42.3458828),25025070700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070801,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.4,,,6.5,8.4,1056,953,POINT (-71.0825322 42.3399771),25025070801,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070802,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.8,,,5.9,7.7,2685,2404,POINT (-71.0802334 42.3417055),25025070802,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070901,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.8,,,11.4,14.5,1165,953,POINT (-71.0795662 42.3377169),25025070901,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025070902,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.9,,,6.0,7.9,2300,2007,POINT (-71.0774493 42.338807),25025070902,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025071101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.2,,,8.1,10.6,4111,3744,POINT (-71.0727888 42.3359523),25025071101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025071201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.8,,,11.3,14.6,3514,2950,POINT (-71.0670373 42.3397875),25025071201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025080100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.2,,,9.9,12.6,2900,2486,POINT (-71.0705295 42.3293312),25025080100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025080300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.2,,,13.4,17.0,2236,1663,POINT (-71.0790504 42.3274519),25025080300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025080401,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,17.6,,,15.8,19.6,3391,2709,POINT (-71.0808969 42.3321176),25025080401,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025080500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.3,,,12.7,16.0,3288,2458,POINT (-71.0825085 42.3356843),25025080500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025080601,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.4,,,5.7,7.1,4732,4432,POINT (-71.0880443 42.3333769),25025080601,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025080801,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.8,,,8.8,10.9,4282,3611,POINT (-71.0962114 42.3346063),25025080801,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025080900,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.3,,,4.7,6.0,4376,4092,POINT (-71.1016923 42.3323435),25025080900,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081001,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.4,,,9.3,11.8,5695,4966,POINT (-71.1068296 42.3345574),25025081001,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.8,,,5.0,6.6,1484,1405,POINT (-71.1124512 42.3270449),25025081101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.2,,,7.2,9.2,3165,2927,POINT (-71.1059304 42.3288046),25025081102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.1,,,13.4,16.9,3506,2650,POINT (-71.1037533 42.3243654),25025081200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081301,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,20.3,,,18.0,22.6,2394,1850,POINT (-71.0993402 42.3186892),25025081301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081302,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,20.2,,,18.0,22.3,3080,2376,POINT (-71.096562 42.3197631),25025081302,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.3,,,9.1,11.6,3774,3259,POINT (-71.0937549 42.3277602),25025081400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.5,,,10.1,13.1,2449,1984,POINT (-71.0929141 42.3207186),25025081500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.1,,,14.2,18.0,4141,3135,POINT (-71.0860337 42.3226992),25025081700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.9,,,12.3,15.6,3567,2754,POINT (-71.0800303 42.3203184),25025081800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025081900,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.1,,,12.4,15.9,3671,2738,POINT (-71.089652 42.3154742),25025081900,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025082000,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,17.1,,,15.1,19.2,3195,2435,POINT (-71.0839483 42.3137479),25025082000,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025082100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,18.1,,,16.2,20.2,5224,3824,POINT (-71.0872292 42.3094485),25025082100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025090100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.2,,,14.4,18.1,5171,3768,POINT (-71.0820195 42.3023758),25025090100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025090200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.4,,,12.7,16.3,2412,1626,POINT (-71.0790559 42.3071378),25025090200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025090300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.8,,,14.1,17.6,3795,2616,POINT (-71.076505 42.3109366),25025090300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025090400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.8,,,11.4,14.4,4101,3003,POINT (-71.0747098 42.3171635),25025090400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025090600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.2,,,11.8,14.8,2450,1881,POINT (-71.0722753 42.3229604),25025090600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025090700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.2,,,6.3,8.2,4673,4204,POINT (-71.0600141 42.324115),25025090700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Suffolk,25025,25025090901,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.9,,,7.0,9.0,3600,3083,POINT (-71.044563 42.317172),25025090901,HLTHOUT,DIABETES,CrdPrv,Diabetes
