condition_id,scenario_id,replication,seed,arrivals,completed,left_before_seen,left_before_seen_percent,median_arrival_to_clinician_minutes,p90_arrival_to_clinician_minutes,median_arrival_to_departure_minutes,clinician_utilization_percent,modeled_overtime_hours,flex_clinician_hours,trigger_count,median_activation_delay_minutes,standard_wait_minutes,language_support_wait_minutes,mobility_support_wait_minutes,language_gap_minutes,mobility_gap_minutes,high_acuity_wait_minutes,low_acuity_wait_minutes,maximum_waiting_queue,fast_track_completed,safety_outcome_status,return_72h_status,conservation_status,synthetic_flag
C01,S00,1,7301501,831,742,89,10.709988,60.000000,166.907322,105.266043,82.418711,8.207356,0.000000,0,0.000000,60.028102,57.995421,58.000000,-2.032681,-2.028102,45.180859,70.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S00,193,7304693,902,725,177,19.623060,69.434457,234.080853,125.676421,95.442377,10.346586,0.000000,0,0.000000,69.661479,63.388660,73.232308,-6.272819,3.570828,50.054523,77.439306,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S01,193,7304693,902,770,132,14.634146,65.000000,151.979604,119.755873,94.339674,9.452778,40.000000,5,0.000000,65.743521,61.237788,60.689412,-4.505733,-5.054108,48.195571,82.158943,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S02,193,7304693,902,838,64,7.095344,150.967298,1558.077251,188.394683,101.731404,11.635033,0.000000,21,15.000000,143.589996,148.437129,721.333349,4.847133,577.743353,54.133688,104.262215,75,205,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S03,193,7304693,902,787,115,12.749446,70.714839,186.317743,123.142888,95.041824,9.785890,36.259019,5,15.000000,72.030454,62.500000,63.337531,-9.530454,-8.692923,50.265571,87.529565,21,56,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S00,194,7304694,935,734,201,21.497326,73.011056,250.618475,130.056640,96.442104,14.907194,0.000000,0,0.000000,74.566460,68.615385,69.391437,-5.951074,-5.175023,52.185376,78.297290,38,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S01,194,7304694,935,767,168,17.967914,65.000000,184.438886,119.366096,93.929158,14.553264,40.000000,5,0.000000,65.951670,64.000000,63.317851,-1.951670,-2.633819,49.551804,78.861057,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S02,194,7304694,935,865,70,7.486631,163.069613,1922.624546,209.706821,101.548978,10.409133,0.000000,21,15.000000,170.530611,430.333998,134.346347,259.803387,-36.184264,54.696761,112.132446,88,229,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S03,194,7304694,935,789,146,15.614973,70.985213,231.571804,124.239212,95.071273,13.406044,37.264429,5,15.000000,71.195378,65.839318,73.065977,-5.356060,1.870599,50.541320,87.936346,30,52,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S00,195,7304695,976,756,220,22.540984,72.468167,221.023819,127.225008,98.526280,15.087180,0.000000,0,0.000000,73.000000,68.000000,80.681809,-5.000000,7.681809,48.948325,80.469907,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S01,195,7304695,976,787,189,19.364754,70.456412,199.858987,124.959942,95.942009,11.864676,40.000000,5,0.000000,70.228206,67.903411,74.657291,-2.324795,4.429085,47.894571,75.384371,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S02,195,7304695,976,884,92,9.426230,151.344972,661.673273,190.211727,101.616119,10.860317,0.000000,21,15.000000,151.208361,131.855503,284.661635,-19.352858,133.453274,55.005637,111.264759,42,251,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S03,195,7304695,976,798,178,18.237705,73.000000,199.259155,126.129214,96.725004,14.951510,32.991939,5,15.000000,72.750810,72.133917,75.000000,-0.616892,2.249190,48.337587,77.983073,20,41,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S00,196,7304696,962,744,218,22.661123,72.821272,228.957923,128.393213,98.282927,12.470151,0.000000,0,0.000000,73.792635,69.409384,70.574418,-4.383251,-3.218217,50.262471,81.173797,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S01,196,7304696,962,780,182,18.918919,65.810545,192.933336,120.037380,95.751630,10.377423,40.000000,5,0.000000,66.670225,55.783309,63.897285,-10.886916,-2.772940,47.300672,80.525482,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S02,196,7304696,962,898,64,6.652807,150.846155,1679.919822,184.877177,101.803450,12.119183,0.000000,21,15.000000,149.430839,122.461496,850.181992,-26.969343,700.751153,53.692921,105.388098,93,237,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S03,196,7304696,962,804,158,16.424116,68.152531,217.460227,123.211625,97.292454,13.130065,36.187984,5,15.000000,69.916695,60.910949,66.722455,-9.005747,-3.194241,47.886221,88.294981,24,50,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S00,197,7304697,914,731,183,20.021882,69.561577,238.028793,124.315561,95.384579,12.365515,0.000000,0,0.000000,68.954482,78.644974,70.427687,9.690492,1.473206,50.415522,74.842037,29,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S01,197,7304697,914,754,160,17.505470,64.213592,190.525314,117.608056,92.017398,9.987979,40.000000,5,0.000000,64.213592,64.000000,65.000000,-0.213592,0.786408,49.000000,74.000000,25,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S02,197,7304697,914,838,76,8.315098,123.888781,674.279836,164.433647,100.652813,10.582296,0.000000,21,15.000000,117.847924,139.647122,135.581727,21.799198,17.733803,54.988681,106.315607,50,206,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S03,197,7304697,914,777,137,14.989059,69.035716,214.751215,122.428041,93.401175,10.724583,36.827834,5,15.000000,68.954482,76.845805,65.161064,7.891323,-3.793417,49.847647,83.322124,25,47,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S00,198,7304698,963,756,207,21.495327,75.913522,293.308991,133.373003,96.980217,13.133691,0.000000,0,0.000000,75.471184,75.376980,85.686121,-0.094204,10.214937,50.880312,87.453472,39,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S01,198,7304698,963,784,179,18.587747,69.043117,191.439222,125.408844,94.290598,12.690885,40.000000,5,0.000000,68.806388,68.895236,76.453502,0.088848,7.647114,48.858185,81.000000,35,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S02,198,7304698,963,875,88,9.138110,162.995162,2172.831008,202.207611,101.295077,8.702917,0.000000,21,15.000000,156.425772,222.524830,1125.029534,66.099057,968.603762,55.168374,113.343389,108,240,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S03,198,7304698,963,812,151,15.680166,73.347035,257.017967,128.003935,95.771126,14.352570,36.062965,5,15.000000,73.216002,74.637473,77.941419,1.421471,4.725417,48.915741,88.430424,37,52,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S00,199,7304699,958,755,203,21.189979,70.374189,252.241764,129.676821,99.029382,13.658832,0.000000,0,0.000000,68.935041,73.679388,94.524016,4.744347,25.588975,51.949145,74.387421,31,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S01,199,7304699,958,785,173,18.058455,66.000000,202.443356,122.328576,96.218180,12.080422,40.000000,5,0.000000,64.809400,68.222154,81.539640,3.412754,16.730241,50.110038,73.785429,28,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S02,199,7304699,958,879,79,8.246347,171.098052,1916.940180,211.042280,101.757758,11.812133,0.000000,21,15.000000,173.513039,121.332947,1518.913890,-52.180092,1345.400851,55.894607,102.755434,99,232,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S03,199,7304699,958,805,153,15.970772,70.672082,216.420193,127.038264,97.818839,15.025127,32.296996,5,15.000000,68.157524,75.128161,95.885251,6.970637,27.727727,51.384491,81.169966,28,51,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S00,200,7304700,1006,740,266,26.441352,82.451810,314.533782,141.924310,99.849325,14.963950,0.000000,0,0.000000,81.994942,76.611240,112.321896,-5.383702,30.326954,50.887598,117.249027,34,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S01,200,7304700,1006,782,224,22.266402,72.680284,199.262010,128.813309,97.968160,13.962857,40.000000,5,0.000000,72.466530,66.808558,85.363834,-5.657972,12.897305,51.080692,100.242167,27,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S02,200,7304700,1006,909,97,9.642147,179.424583,3131.918866,228.510332,101.871902,12.579183,0.000000,21,15.000000,173.866382,148.774480,2044.701602,-25.091902,1870.835220,56.962808,108.470025,145,233,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C04,S03,200,7304700,1006,807,199,19.781312,86.477426,256.330563,138.484498,99.433509,13.818733,36.072244,5,15.000000,86.278823,74.314498,109.814710,-11.964325,23.535887,51.042094,114.220504,28,62,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,1,7305501,928,805,123,13.254310,58.206916,149.779487,106.489168,90.291553,7.002813,0.000000,0,0.000000,58.043425,58.206916,58.325822,0.163491,0.282396,45.395199,68.472869,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,1,7305501,928,826,102,10.991379,57.000000,130.779362,103.000000,87.011128,7.016826,40.000000,5,0.000000,57.000000,57.583744,55.000000,0.583744,-2.000000,44.323462,67.176784,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,1,7305501,928,872,56,6.034483,75.045297,277.528608,119.473287,94.734766,7.243723,0.000000,17,15.000000,74.928849,74.324364,78.358477,-0.604485,3.429628,49.967139,85.231864,25,133,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,1,7305501,928,833,95,10.237069,58.473650,146.950579,105.400000,88.992518,8.862331,24.568186,4,15.000000,58.796526,58.570710,55.360158,-0.225816,-3.436367,46.127664,70.000000,20,30,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,2,7305502,916,792,124,13.537118,60.138881,133.609198,106.610612,88.015604,8.966367,0.000000,0,0.000000,60.727189,57.000000,64.756358,-3.727189,4.029168,45.067379,74.580033,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,2,7305502,916,824,92,10.043668,59.175893,118.261474,104.254745,85.466038,6.223381,40.000000,5,0.000000,60.000000,55.500000,59.573083,-4.500000,-0.426917,44.000000,70.991300,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,2,7305502,916,864,52,5.676856,82.694592,272.617240,125.809261,92.364960,8.864368,0.000000,19,15.000000,84.100233,74.306576,90.904843,-9.793656,6.804610,47.984753,98.547062,25,169,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,2,7305502,916,831,85,9.279476,61.000000,127.774199,106.964655,87.730965,9.020329,24.344623,4,15.000000,61.093790,57.000000,64.075649,-4.093790,2.981859,44.580341,78.000000,15,40,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,3,7305503,856,765,91,10.630841,58.204621,116.079073,102.232650,83.221535,6.853857,0.000000,0,0.000000,58.000000,59.650667,62.500000,1.650667,4.500000,44.154186,68.000000,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,3,7305503,856,776,80,9.345794,56.925333,101.410608,99.987380,79.217985,5.403697,40.000000,5,0.000000,56.976045,55.095733,59.000000,-1.880312,2.023955,42.130992,67.000000,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,3,7305503,856,808,48,5.607477,62.596376,151.863946,104.822362,85.537061,6.957219,0.000000,18,15.000000,61.918295,66.422256,65.000000,4.503961,3.081705,45.769681,72.261525,16,99,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,3,7305503,856,778,78,9.112150,58.000000,109.240543,101.583119,81.962483,5.962074,16.221039,4,15.000000,58.000000,58.088195,60.000000,0.088195,2.000000,43.128155,68.000000,14,21,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,4,7305504,919,779,140,15.233950,61.785629,142.877328,108.841675,86.154028,7.535115,0.000000,0,0.000000,61.823849,64.000000,60.641056,2.176151,-1.182793,45.347239,76.737941,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,4,7305504,919,816,103,11.207835,61.000000,125.658788,106.207519,84.313446,6.830549,40.000000,5,0.000000,61.000000,61.809162,56.761364,0.809162,-4.238636,44.409663,76.701809,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,4,7305504,919,845,74,8.052231,81.641675,228.374229,123.706798,90.715137,8.305720,0.000000,17,15.000000,82.156949,77.188655,81.978030,-4.968294,-0.178919,48.529556,90.846748,27,148,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,4,7305504,919,825,94,10.228509,63.000000,140.254232,109.000000,85.832129,8.142828,29.204869,5,15.000000,63.612686,64.000000,58.466583,0.387314,-5.146103,45.000000,81.606552,15,49,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,5,7305505,827,739,88,10.640871,57.212642,127.068483,102.922448,81.244052,7.462629,0.000000,0,0.000000,58.559612,55.425408,53.671260,-3.134204,-4.888353,45.000000,69.237163,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,5,7305505,827,763,64,7.738815,56.145245,107.430307,101.400000,78.469105,6.748169,40.000000,5,0.000000,57.000000,55.000000,52.227843,-2.000000,-4.772157,43.000000,69.000000,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,5,7305505,827,780,47,5.683192,61.339425,157.207870,105.403505,83.799905,9.523020,0.000000,17,15.000000,61.285094,62.000000,57.000000,0.714906,-4.285094,44.941647,73.641278,18,85,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,5,7305505,827,764,63,7.617896,58.000000,123.760923,102.861224,81.080093,8.173121,16.186226,4,15.000000,58.585150,56.106321,53.290829,-2.478829,-5.294322,44.536745,70.555806,14,27,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,6,7305506,891,776,115,12.906846,58.823328,139.077673,104.224597,86.850150,7.444469,0.000000,0,0.000000,59.314192,56.890555,56.000000,-2.423637,-3.314192,45.343585,72.000000,25,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,6,7305506,891,796,95,10.662177,57.817301,118.453424,102.300000,83.352014,6.591539,40.000000,5,0.000000,58.000000,56.890555,54.000000,-1.109445,-4.000000,45.000000,69.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,6,7305506,891,833,58,6.509540,67.545927,202.565393,112.568712,90.318937,7.578849,0.000000,14,15.000000,68.000000,66.897085,60.451090,-1.102915,-7.548910,47.390992,83.222147,40,107,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,6,7305506,891,802,89,9.988777,59.043141,130.554105,104.200000,85.868657,7.071136,21.337588,3,15.000000,59.808188,57.468256,56.000000,-2.339932,-3.808188,45.144967,71.428119,17,26,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,7,7305507,890,759,131,14.719101,61.748342,169.402490,106.971262,85.429203,7.644625,0.000000,0,0.000000,62.000000,59.405203,60.000000,-2.594797,-2.000000,47.100048,69.390116,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,7,7305507,890,791,99,11.123596,59.692237,133.509160,105.200000,83.298349,7.132353,40.000000,5,0.000000,60.428193,56.273717,59.005985,-4.154476,-1.422209,45.690495,71.063639,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,7,7305507,890,829,61,6.853933,70.860484,272.127221,115.087723,90.204649,9.277437,0.000000,17,15.000000,72.686195,66.198137,71.416076,-6.488057,-1.270119,50.076629,85.971752,26,123,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,7,7305507,890,799,91,10.224719,62.000000,141.108414,106.998610,84.620397,8.009425,31.138483,5,15.000000,62.609747,59.000000,61.375892,-3.609747,-1.233855,46.057509,73.414773,19,41,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,8,7305508,889,763,126,14.173228,62.000000,205.622129,110.000000,85.373649,7.585529,0.000000,0,0.000000,61.245320,62.000000,66.379185,0.754680,5.133865,46.882928,72.104161,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,8,7305508,889,790,99,11.136108,59.555153,137.099430,106.210869,82.640579,6.385398,40.000000,5,0.000000,59.109420,60.961318,61.000000,1.851899,1.890580,45.701343,71.000000,18,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,8,7305508,889,832,57,6.411699,78.417032,310.292229,122.147635,90.045177,9.719081,0.000000,18,15.000000,77.749571,78.355180,83.555895,0.605609,5.806324,48.343954,91.241359,28,138,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,8,7305508,889,804,85,9.561305,62.269355,182.094879,109.396310,84.527056,7.718290,30.169557,5,15.000000,62.000000,63.000000,66.268606,1.000000,4.268606,46.946424,77.123072,20,43,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,9,7305509,913,777,136,14.895947,61.764590,193.506570,107.231157,85.563357,5.701711,0.000000,0,0.000000,62.000000,62.661114,60.000000,0.661114,-2.000000,46.010194,72.897373,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,9,7305509,913,801,112,12.267251,59.000000,136.360621,103.006174,82.588824,5.266663,40.000000,5,0.000000,59.000000,62.320742,58.000000,3.320742,-1.000000,44.066806,71.000000,18,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,9,7305509,913,848,65,7.119387,78.770605,312.262771,121.506863,90.424584,7.613569,0.000000,17,15.000000,79.488683,76.467563,67.723911,-3.021120,-11.764772,48.853210,93.908129,33,157,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,9,7305509,913,813,100,10.952903,62.000000,173.299266,106.771544,84.770601,6.672305,26.968453,5,15.000000,62.000000,65.500000,60.419478,3.500000,-1.580522,45.219330,75.094811,19,35,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,10,7305510,847,755,92,10.861865,59.000000,128.118343,103.637448,82.361985,7.715482,0.000000,0,0.000000,59.000000,55.652313,65.622881,-3.347687,6.622881,43.802736,70.000000,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,10,7305510,847,762,85,10.035419,57.000000,119.236408,101.200000,78.470863,7.009603,40.000000,5,0.000000,57.000000,56.000000,60.000000,-1.000000,3.000000,42.401762,67.000000,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,10,7305510,847,798,49,5.785124,64.349833,186.736274,109.172077,85.204148,8.099295,0.000000,17,15.000000,65.000000,61.000000,66.000000,-4.000000,1.000000,45.227500,76.503905,20,109,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,10,7305510,847,762,85,10.035419,58.487940,119.411909,102.382880,80.626975,7.946723,20.205316,3,15.000000,58.380209,56.000000,62.500000,-2.380209,4.119791,43.067783,68.000000,16,14,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,11,7305511,845,744,101,11.952663,60.882794,134.450834,104.950491,81.579144,5.818904,0.000000,0,0.000000,61.000000,58.997727,61.000000,-2.002273,0.000000,45.000000,67.000000,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,11,7305511,845,764,81,9.585799,59.000000,110.252245,102.411367,78.586870,4.631491,40.000000,5,0.000000,59.000000,57.722887,61.000000,-1.277113,2.000000,44.276902,67.000000,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,11,7305511,845,798,47,5.562130,66.976690,198.131315,111.809328,85.297817,5.053173,0.000000,18,15.000000,67.000000,66.549825,65.109328,-0.450175,-1.890672,46.238385,77.896566,26,114,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,11,7305511,845,768,77,9.112426,60.973702,115.063474,104.514631,80.564037,5.840621,25.296460,4,15.000000,61.000000,59.000000,61.000000,-2.000000,0.000000,45.000000,68.043969,17,28,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,12,7305512,838,740,98,11.694511,59.714359,137.454885,103.306658,81.344630,6.825058,0.000000,0,0.000000,60.619183,59.315559,51.000000,-1.303624,-9.619183,43.000000,68.000000,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,12,7305512,838,752,86,10.262530,57.421790,117.093851,101.522728,77.720868,5.266425,40.000000,5,0.000000,58.000000,59.000000,51.000000,1.000000,-7.000000,42.673881,68.000000,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,12,7305512,838,793,45,5.369928,69.000000,215.863024,113.294303,85.023549,7.422339,0.000000,15,15.000000,70.573190,68.000000,55.697345,-2.573190,-14.875846,45.544362,75.683638,23,110,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,12,7305512,838,751,87,10.381862,60.000000,137.514173,103.400000,80.595880,8.006463,14.006013,3,15.000000,61.000000,58.597664,51.000000,-2.402336,-10.000000,42.680995,68.000000,19,13,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,13,7305513,883,794,89,10.079275,59.000000,116.405466,102.591785,85.988471,8.484527,0.000000,0,0.000000,59.062138,57.631649,58.531866,-1.430489,-0.530272,46.445686,72.000000,11,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,13,7305513,883,807,76,8.607022,57.518495,108.891121,100.600000,82.188089,8.155234,40.000000,5,0.000000,58.000000,56.397361,55.000000,-1.602639,-3.000000,45.000000,71.000000,10,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,13,7305513,883,841,42,4.756512,63.358555,140.077469,106.736689,88.432717,8.767886,0.000000,18,15.000000,63.738125,62.370014,62.684332,-1.368111,-1.053793,47.959815,80.201565,15,116,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,13,7305513,883,801,82,9.286523,58.000000,111.343182,101.741410,84.011975,9.107900,19.201294,4,15.000000,58.519760,56.875837,57.239066,-1.643924,-1.280694,45.000000,71.697879,10,18,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,14,7305514,852,781,71,8.333333,59.000000,124.329521,103.000000,83.784965,5.728653,0.000000,0,0.000000,59.000000,58.407474,58.857964,-0.592526,-0.142036,46.122232,70.000000,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,14,7305514,852,800,52,6.103286,57.000000,100.090225,100.267403,80.489929,6.495642,40.000000,5,0.000000,57.180537,55.108092,58.183188,-2.072445,1.002652,44.015131,68.827390,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,14,7305514,852,817,35,4.107981,63.567172,157.547938,107.400000,85.896324,5.951872,0.000000,16,15.000000,63.000000,63.000000,69.000000,0.000000,6.000000,46.945334,76.069252,18,100,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,14,7305514,852,799,53,6.220657,59.000000,109.400961,102.654174,83.203167,6.025731,14.730222,3,15.000000,59.000000,57.900296,58.366377,-1.099704,-0.633623,45.982084,70.569114,16,15,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,15,7305515,857,755,102,11.901984,59.000000,127.998452,104.582097,83.996153,8.112066,0.000000,0,0.000000,59.000000,60.000000,60.282546,1.000000,1.282546,45.310611,69.127860,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,15,7305515,857,788,69,8.051342,57.641666,103.496376,102.600000,82.174740,7.048497,40.000000,5,0.000000,57.507730,59.000000,57.000000,1.492270,-0.507730,43.161668,72.000000,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,15,7305515,857,805,52,6.067678,68.132837,205.442917,113.000000,87.655332,8.302803,0.000000,15,15.000000,68.694575,64.589568,69.000000,-4.105007,0.305425,48.102702,84.454922,34,107,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,15,7305515,857,797,60,7.001167,59.000000,109.833495,103.659550,83.112711,8.608712,35.893108,5,15.000000,58.515137,59.000000,59.500000,0.484863,0.984863,45.000000,72.761699,17,40,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,16,7305516,860,763,97,11.279070,59.000000,138.445805,103.600000,83.060289,5.736198,0.000000,0,0.000000,59.000000,58.098388,62.646212,-0.901612,3.646212,43.388349,66.347345,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,16,7305516,860,786,74,8.604651,57.646207,118.694631,102.186333,79.989018,5.968317,40.000000,5,0.000000,57.683982,55.797239,60.681663,-1.886743,2.997681,42.000000,67.000000,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,16,7305516,860,817,43,5.000000,67.000000,201.561020,110.024974,86.390398,8.539322,0.000000,19,15.000000,67.479924,64.500000,67.199972,-2.979924,-0.279953,43.858822,77.711225,22,119,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,16,7305516,860,788,72,8.372093,58.193870,135.248939,103.254181,81.187404,7.027324,29.586015,5,15.000000,58.282234,57.740050,62.646212,-0.542184,4.363978,42.088154,67.000000,20,32,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,17,7305517,822,746,76,9.245742,57.897415,109.998481,102.400000,80.799383,4.985852,0.000000,0,0.000000,57.347642,59.000000,59.000000,1.652358,1.652358,43.844742,69.595032,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,17,7305517,822,764,58,7.055961,56.913792,95.179620,100.038039,77.632283,5.172833,40.000000,5,0.000000,56.583147,56.894177,58.349908,0.311030,1.766761,42.500108,69.000000,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,17,7305517,822,777,45,5.474453,61.000000,130.744538,105.500108,82.906755,5.068021,0.000000,15,15.000000,60.000000,65.175963,63.968681,5.175963,3.968681,44.730634,75.011174,17,77,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S03,17,7305517,822,761,61,7.420925,57.818901,107.051801,102.251582,80.103507,5.731019,15.574381,4,15.000000,57.338348,58.989280,59.023374,1.650932,1.685027,43.000000,69.679451,14,15,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S00,18,7305518,855,747,108,12.631579,61.249062,164.215257,107.680120,84.145330,7.602631,0.000000,0,0.000000,62.000000,62.280072,53.980490,0.280072,-8.019510,46.749971,69.000000,23,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S01,18,7305518,855,771,84,9.824561,59.000000,111.370073,105.000000,81.138102,6.358343,40.000000,5,0.000000,59.301253,59.729633,50.000000,0.428381,-9.301253,45.972714,69.024194,13,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C05,S02,18,7305518,855,807,48,5.614035,71.000000,260.072839,114.800000,88.113874,8.026819,0.000000,16,15.000000,71.969801,72.255063,65.405700,0.285262,-6.564101,48.223936,80.352870,27,120,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
