frame_record_id,split,response_status,response_cell,base_person_weight,split_rule
FRAME-0725,training,respondent,65+|no|middle or high income,16100.49871800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0726,evaluation,respondent,65+|no|lower income,10152.34672300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0727,training,respondent,18-44|yes|lower income,8955.58882000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0728,evaluation,nonrespondent,65+|no|middle or high income,25202.39739100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0729,training,respondent,45-64|no|middle or high income,33699.75145600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0730,training,nonrespondent,65+|yes|middle or high income,8447.33541200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0731,training,respondent,65+|no|lower income,17377.46480200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0732,training,nonrespondent,65+|no|lower income,5387.27739600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0733,training,respondent,65+|no|middle or high income,51878.79250900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0734,training,nonrespondent,18-44|no|lower income,19522.30701800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0735,evaluation,respondent,65+|no|lower income,20586.70675000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0736,training,respondent,65+|no|middle or high income,14483.31526400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0737,training,respondent,65+|no|middle or high income,16057.24387500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0738,training,respondent,45-64|no|middle or high income,20050.09464300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0739,training,nonrespondent,45-64|no|lower income,12426.91957400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0740,training,respondent,45-64|no|middle or high income,11388.41013100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0741,training,respondent,65+|no|lower income,6483.20050800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0742,training,respondent,65+|no|lower income,4935.95793200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0743,training,respondent,45-64|no|lower income,47792.21129300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0744,evaluation,respondent,65+|no|middle or high income,10235.74903900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0745,evaluation,respondent,65+|no|middle or high income,10852.04651400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0746,training,respondent,18-44|no|middle or high income,15201.33428700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0747,training,respondent,18-44|no|lower income,18492.01425400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0748,evaluation,respondent,45-64|no|lower income,14552.74858700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0749,training,respondent,45-64|no|lower income,5867.44051600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0750,training,nonrespondent,65+|no|lower income,4019.30035800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0751,training,respondent,65+|no|middle or high income,11726.00386000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0752,training,nonrespondent,45-64|no|middle or high income,13509.72368800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0753,training,respondent,65+|no|middle or high income,12479.80532700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0754,training,nonrespondent,45-64|no|lower income,8963.79602300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0755,training,respondent,65+|no|middle or high income,13388.76351900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0756,training,respondent,65+|no|middle or high income,26229.84035000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0757,evaluation,nonrespondent,65+|no|middle or high income,22579.55551600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0758,evaluation,nonrespondent,45-64|no|lower income,14136.31192800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0759,evaluation,respondent,45-64|no|lower income,10603.03680700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0760,training,respondent,65+|no|middle or high income,9087.23934000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0761,evaluation,respondent,18-44|no|middle or high income,33697.50373100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0762,training,respondent,65+|no|middle or high income,10724.39299500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0763,training,respondent,65+|no|middle or high income,14510.22211400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0764,evaluation,respondent,45-64|no|middle or high income,15464.16399800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0765,evaluation,respondent,65+|no|lower income,3779.20258500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0766,training,nonrespondent,65+|no|middle or high income,20582.13974300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0767,evaluation,respondent,45-64|no|lower income,7208.53751400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0768,training,respondent,65+|no|lower income,7637.50980700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0769,training,respondent,18-44|no|middle or high income,33243.29196000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0770,training,respondent,18-44|no|lower income,15630.40906400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0771,training,respondent,45-64|no|lower income,21389.77140100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0772,training,nonrespondent,18-44|no|lower income,12141.10400400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0773,evaluation,nonrespondent,65+|no|middle or high income,10883.83089700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0774,evaluation,nonrespondent,45-64|yes|lower income,5633.70279600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0775,training,nonrespondent,45-64|no|lower income,6099.66229700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0776,training,nonrespondent,65+|no|lower income,22379.33430700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0777,evaluation,nonrespondent,18-44|no|lower income,8435.55606400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0778,evaluation,nonrespondent,65+|no|middle or high income,13784.14163100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0779,training,respondent,18-44|no|middle or high income,19443.64412000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0780,training,respondent,45-64|no|lower income,9170.71355000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0781,training,nonrespondent,18-44|no|middle or high income,10790.69577600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0782,evaluation,respondent,45-64|no|middle or high income,12695.48573000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0783,training,nonrespondent,65+|no|middle or high income,12334.31207900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0784,training,respondent,65+|no|middle or high income,7855.92930200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0785,training,respondent,65+|yes|lower income,9211.55803000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0786,training,respondent,45-64|no|lower income,17866.45862300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0787,evaluation,respondent,65+|no|lower income,23431.10701000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0788,training,nonrespondent,18-44|no|middle or high income,24522.55402400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0789,evaluation,respondent,65+|no|middle or high income,7729.32179900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0790,evaluation,respondent,45-64|no|middle or high income,10858.40305500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0791,training,respondent,18-44|no|lower income,13524.37824500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0792,training,nonrespondent,18-44|yes|lower income,32371.48802900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0793,training,respondent,65+|no|middle or high income,19464.67912400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0794,evaluation,respondent,65+|yes|middle or high income,15324.17278400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0795,training,respondent,65+|no|middle or high income,14295.86315500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0796,training,respondent,45-64|yes|middle or high income,36227.85071800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0797,training,respondent,65+|no|middle or high income,23107.62848200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0798,training,respondent,45-64|no|middle or high income,16568.64168100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0799,training,nonrespondent,18-44|no|lower income,25449.43184000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0800,training,respondent,18-44|no|lower income,23132.39586800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0801,training,nonrespondent,65+|no|middle or high income,34006.55957500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0802,training,respondent,45-64|no|lower income,10821.34882200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0803,evaluation,nonrespondent,45-64|no|lower income,8255.67402100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0804,training,nonrespondent,45-64|no|middle or high income,13857.54674400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0805,training,respondent,18-44|no|middle or high income,36875.69817500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0806,evaluation,respondent,65+|no|middle or high income,24845.14596000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0807,training,nonrespondent,45-64|no|middle or high income,13029.00122200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0808,training,nonrespondent,65+|no|middle or high income,19003.78182600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0809,evaluation,respondent,65+|no|middle or high income,17199.36929500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0810,training,nonrespondent,18-44|yes|lower income,33899.20661900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0811,training,respondent,65+|no|middle or high income,14185.71696500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0812,training,respondent,45-64|yes|middle or high income,10789.56073100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0813,training,respondent,18-44|no|middle or high income,59532.57180200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0814,training,nonrespondent,65+|no|middle or high income,13564.68715800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0815,training,respondent,65+|no|middle or high income,13619.27377600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0816,training,respondent,65+|no|middle or high income,11243.19345600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0817,training,nonrespondent,45-64|no|lower income,9595.02705900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0818,training,respondent,18-44|no|middle or high income,32580.12326600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0819,training,nonrespondent,18-44|yes|middle or high income,7696.98013300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0820,training,respondent,45-64|missing or inapplicable|middle or high income,16718.94833400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0821,training,respondent,65+|no|middle or high income,17409.23077900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0822,evaluation,respondent,65+|no|middle or high income,16857.71853900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0823,evaluation,respondent,65+|no|middle or high income,21436.96373000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0824,evaluation,nonrespondent,65+|no|lower income,17129.12201100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0825,training,respondent,65+|no|middle or high income,9864.01681900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0826,training,respondent,18-44|yes|middle or high income,30369.01031200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0827,training,nonrespondent,65+|yes|middle or high income,21235.61228700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0828,training,respondent,65+|no|lower income,15252.99456100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0829,training,respondent,45-64|no|lower income,18888.00667600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0830,evaluation,respondent,65+|no|middle or high income,8435.49101300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0831,evaluation,nonrespondent,18-44|no|lower income,24933.76733200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0832,evaluation,respondent,65+|no|middle or high income,11119.74702200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0833,evaluation,respondent,45-64|no|middle or high income,24886.41975400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0834,training,nonrespondent,65+|no|middle or high income,2826.65170100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0835,training,nonrespondent,65+|no|middle or high income,2706.07907900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0836,evaluation,respondent,65+|no|lower income,3837.10777900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0837,training,nonrespondent,18-44|yes|middle or high income,16517.13433100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0838,evaluation,respondent,65+|no|middle or high income,9966.05402000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0839,evaluation,nonrespondent,45-64|no|lower income,25939.31584600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0840,training,respondent,45-64|no|middle or high income,42729.67912400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0841,training,nonrespondent,18-44|no|middle or high income,27806.68380300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0842,training,respondent,65+|no|middle or high income,4011.40528900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0843,evaluation,respondent,18-44|no|middle or high income,44639.47451300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0844,training,nonrespondent,45-64|no|middle or high income,9098.88646300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0845,training,respondent,45-64|no|middle or high income,21991.41783000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0846,training,respondent,65+|no|lower income,19499.55174100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0847,training,respondent,65+|no|middle or high income,6559.35352800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0848,training,nonrespondent,45-64|no|middle or high income,37528.22962600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0849,training,nonrespondent,18-44|yes|lower income,10227.43306900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0850,evaluation,nonrespondent,18-44|yes|lower income,24634.62905400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0851,training,respondent,18-44|no|middle or high income,31981.04384700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0852,evaluation,nonrespondent,18-44|no|lower income,15658.11492100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0853,evaluation,respondent,18-44|no|middle or high income,16253.78993000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0854,training,respondent,65+|no|lower income,15636.06159500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0855,training,nonrespondent,45-64|yes|middle or high income,28025.07224600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0856,training,respondent,65+|no|middle or high income,31068.70345000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0857,training,respondent,65+|no|middle or high income,20539.29152700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0858,training,nonrespondent,65+|no|middle or high income,32332.70660900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0859,training,respondent,65+|no|middle or high income,12938.11213700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0860,training,respondent,65+|yes|middle or high income,7142.43968300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0861,training,nonrespondent,45-64|yes|middle or high income,5959.43366700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0862,evaluation,respondent,45-64|no|middle or high income,9416.29712800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0863,evaluation,respondent,18-44|no|lower income,27037.21203300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0864,training,nonrespondent,65+|no|lower income,1500.57618700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0865,training,nonrespondent,45-64|no|middle or high income,26018.70276700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0866,training,nonrespondent,65+|yes|lower income,14115.68719000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0867,evaluation,respondent,65+|no|lower income,27340.82771100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0868,training,respondent,65+|no|middle or high income,14742.09223800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0869,evaluation,respondent,45-64|no|lower income,7049.26805800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0870,evaluation,respondent,18-44|no|middle or high income,24305.16424400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0871,training,respondent,65+|no|middle or high income,11244.65678300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0872,evaluation,respondent,45-64|no|lower income,2854.04247800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0873,training,nonrespondent,65+|no|middle or high income,8911.90036600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0874,evaluation,respondent,65+|no|middle or high income,16314.91222300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0875,evaluation,respondent,65+|no|middle or high income,8906.69377300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0876,training,respondent,18-44|no|middle or high income,20625.51901800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0877,evaluation,respondent,45-64|no|middle or high income,18944.62763400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0878,evaluation,nonrespondent,65+|yes|lower income,4233.46949800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0879,training,respondent,18-44|no|lower income,22223.41029200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0880,training,respondent,65+|no|middle or high income,18678.87705800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0881,training,nonrespondent,18-44|no|lower income,14716.95055700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0882,training,nonrespondent,65+|no|middle or high income,16955.68779800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0883,training,respondent,65+|no|middle or high income,7141.11777800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0884,training,nonrespondent,18-44|no|middle or high income,31119.86967800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0885,training,nonrespondent,65+|no|middle or high income,30464.00066500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0886,training,respondent,45-64|no|lower income,10140.44820100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0887,training,respondent,45-64|no|lower income,9236.89835400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0888,evaluation,nonrespondent,18-44|no|middle or high income,30281.80775100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0889,training,respondent,65+|no|middle or high income,10319.60810600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0890,evaluation,nonrespondent,65+|yes|lower income,4700.02828700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0891,evaluation,respondent,65+|no|lower income,12989.71478400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0892,training,respondent,18-44|yes|middle or high income,25289.94744300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0893,evaluation,nonrespondent,65+|yes|lower income,8111.04516500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0894,evaluation,respondent,45-64|no|lower income,7651.23817700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0895,evaluation,nonrespondent,65+|yes|middle or high income,19737.57580400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0896,evaluation,respondent,18-44|no|lower income,17195.63519300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0897,training,respondent,65+|no|middle or high income,14808.88156500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0898,evaluation,respondent,45-64|no|lower income,9068.07567300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0899,training,respondent,65+|no|middle or high income,21676.84165900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0900,training,respondent,18-44|yes|middle or high income,27008.44226100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0901,training,respondent,45-64|yes|lower income,19997.33865000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0902,training,nonrespondent,45-64|no|lower income,3218.74061600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0903,training,respondent,65+|no|lower income,18833.71090200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0904,training,nonrespondent,45-64|no|lower income,25566.33817100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0905,training,respondent,45-64|no|lower income,6453.94105100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0906,training,nonrespondent,45-64|no|lower income,14518.13887500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0907,training,respondent,45-64|no|lower income,25385.75936100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0908,evaluation,respondent,45-64|no|middle or high income,14882.43992900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0909,training,nonrespondent,45-64|no|lower income,20220.93930400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0910,training,nonrespondent,18-44|no|lower income,23161.30095100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0911,training,respondent,45-64|no|middle or high income,46566.49339400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0912,training,nonrespondent,65+|no|middle or high income,16318.45052900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0913,training,nonrespondent,18-44|yes|middle or high income,17481.44170400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0914,training,respondent,45-64|no|lower income,11689.87175200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0915,training,respondent,65+|no|middle or high income,21281.65922000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0916,training,respondent,45-64|no|lower income,12168.26654300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0917,evaluation,nonrespondent,65+|no|lower income,12864.03766600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0918,evaluation,nonrespondent,45-64|no|lower income,7177.32387900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0919,evaluation,nonrespondent,18-44|yes|lower income,33196.90539500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0920,training,nonrespondent,65+|no|middle or high income,12006.66296000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0921,training,nonrespondent,45-64|no|lower income,11991.48462800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0922,training,respondent,65+|yes|lower income,2172.60832200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0923,training,respondent,65+|no|lower income,14183.78759300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0924,training,respondent,65+|no|middle or high income,23176.72778500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0925,evaluation,respondent,18-44|no|middle or high income,30277.63095500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0926,training,respondent,65+|no|lower income,15175.35951500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0927,evaluation,nonrespondent,65+|no|lower income,17984.34947300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0928,training,nonrespondent,18-44|yes|lower income,15065.81653800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0929,evaluation,nonrespondent,45-64|no|lower income,13508.37352900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0930,training,nonrespondent,65+|yes|lower income,10173.81767900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0931,training,respondent,18-44|yes|lower income,17154.97162500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0932,training,respondent,65+|no|middle or high income,25221.67707900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0933,training,respondent,45-64|no|middle or high income,12979.33704400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0934,training,nonrespondent,65+|yes|middle or high income,20944.64134000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0935,evaluation,respondent,18-44|no|middle or high income,11760.97273900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0936,evaluation,nonrespondent,65+|no|middle or high income,17079.58792900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0937,evaluation,nonrespondent,45-64|no|middle or high income,15134.94718200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0938,training,respondent,65+|no|lower income,7721.70065600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0939,evaluation,respondent,45-64|no|middle or high income,12262.51340800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0940,training,nonrespondent,65+|no|middle or high income,7747.20884000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0941,training,nonrespondent,65+|no|middle or high income,18206.25842700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0942,training,respondent,65+|no|lower income,4715.78964900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0943,training,respondent,65+|yes|middle or high income,2575.65031300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0944,training,respondent,45-64|yes|middle or high income,3608.69284200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0945,training,respondent,65+|no|middle or high income,26551.20104500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0946,training,respondent,18-44|yes|middle or high income,34087.21744300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0947,training,respondent,45-64|no|middle or high income,49027.80343300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0948,training,respondent,65+|no|lower income,4034.52638400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0949,training,nonrespondent,65+|no|lower income,30304.42409000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0950,evaluation,respondent,45-64|no|lower income,4643.64622700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0951,training,respondent,65+|no|lower income,18128.98279800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0952,training,respondent,18-44|no|middle or high income,19638.26415800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0953,training,respondent,65+|yes|lower income,6391.24298600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0954,evaluation,nonrespondent,18-44|yes|lower income,31159.47080000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0955,training,respondent,65+|no|middle or high income,11295.07702700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0956,evaluation,respondent,45-64|no|middle or high income,29471.19057100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0957,evaluation,nonrespondent,65+|yes|lower income,5870.32440000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0958,training,respondent,45-64|no|lower income,18753.60245100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0959,training,respondent,18-44|yes|lower income,25563.89098400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0960,training,nonrespondent,18-44|yes|lower income,15027.25226700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0961,training,respondent,45-64|no|lower income,13877.80520000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0962,training,nonrespondent,65+|no|lower income,13148.67458700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0963,evaluation,nonrespondent,18-44|yes|lower income,10934.42624500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0964,evaluation,respondent,18-44|yes|lower income,14452.77952300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0965,training,nonrespondent,65+|no|lower income,15258.68117900,stratified train_test_split test_size 0.30 random_state 20260830
