tract_fips,state_fips,county_fips,tract_code,tract_name,geometry_type,is_valid,is_empty,is_null,aland_sq_m,awater_sq_m,projected_area_sq_m,area_relative_difference
25017363105,25,25017,363105,3631.05,Polygon,1,0,0,8742310,56188,8798117.5099026524,0.0000432449
25017363106,25,25017,363106,3631.06,Polygon,1,0,0,4934197,47394,4981395.9991341056,0.0000391443
25017363201,25,25017,363201,3632.01,Polygon,1,0,0,6776965,62150,6838774.3598648719,0.0000498076
25017363202,25,25017,363202,3632.02,Polygon,1,0,0,6166481,43773,6209961.4855854614,0.0000471018
25017364101,25,25017,364101,3641.01,Polygon,1,0,0,5045505,197238,5242463.6263574082,0.0000532877
25017364102,25,25017,364102,3641.02,Polygon,1,0,0,8449639,205913,8655059.5928084105,0.0000568892
25017365100,25,25017,365100,3651,Polygon,1,0,0,30457425,736839,31192447.0289048329,0.000058247
25017365201,25,25017,365201,3652.01,Polygon,1,0,0,14841627,157220,14997924.1816588584,0.000061526
25017365202,25,25017,365202,3652.02,Polygon,1,0,0,17395782,340693,17735347.2895624824,0.0000635814
25017366100,25,25017,366100,3661,Polygon,1,0,0,5952034,891422,6842999.2566278009,0.0000667416
25017366201,25,25017,366201,3662.01,Polygon,1,0,0,13986626,406794,14392550.7665149644,0.000060391
25017366202,25,25017,366202,3662.02,Polygon,1,0,0,19193233,802186,19994131.6036688834,0.0000643846
25017367100,25,25017,367100,3671,Polygon,1,0,0,17694943,376761,18070604.5394849516,0.0000608388
25017367200,25,25017,367200,3672,Polygon,1,0,0,25869067,950066,26817399.1094819158,0.0000646513
25017368101,25,25017,368101,3681.01,Polygon,1,0,0,2307692,177584,2485133.5841652299,0.0000573038
25017368102,25,25017,368102,3681.02,Polygon,1,0,0,4185668,1622258,5807594.1900335178,0.0000571305
25017368200,25,25017,368200,3682,Polygon,1,0,0,6687732,25881,6713212.217741346,0.000059697
25017368300,25,25017,368300,3683,Polygon,1,0,0,1721636,0,1721531.6140677154,0.0000606318
25017368400,25,25017,368400,3684,Polygon,1,0,0,3397327,491645,3888729.3484257702,0.0000623948
25017368500,25,25017,368500,3685,Polygon,1,0,0,465881,37807,503656.2401582586,0.0000630546
25017368600,25,25017,368600,3686,Polygon,1,0,0,1104230,122259,1226412.1923584219,0.000062624
25017368700,25,25017,368700,3687,Polygon,1,0,0,708886,31327,740164.6976425136,0.0000652547
25017368800,25,25017,368800,3688,Polygon,1,0,0,1686185,38240,1724317.1373833341,0.0000625499
25017368901,25,25017,368901,3689.01,Polygon,1,0,0,3983599,31318,4014682.4538288871,0.0000584187
25017368902,25,25017,368902,3689.02,Polygon,1,0,0,1048924,29990,1078852.8936884347,0.0000566369
25017369000,25,25017,369000,3690,Polygon,1,0,0,3113708,11786,3125306.3150138147,0.0000600497
25017369100,25,25017,369100,3691,Polygon,1,0,0,2596759,14616,2611215.5551855317,0.0000610578
25017370101,25,25017,370101,3701.01,Polygon,1,0,0,1419322,0,1419237.6531404781,0.0000594276
25017370103,25,25017,370103,3701.03,Polygon,1,0,0,643988,25693,669637.9924652901,0.0000642209
25017370104,25,25017,370104,3701.04,Polygon,1,0,0,1314674,55418,1370004.706255212,0.0000637138
25017370201,25,25017,370201,3702.01,Polygon,1,0,0,1298597,0,1298513.0019347365,0.0000646837
25017370202,25,25017,370202,3702.02,Polygon,1,0,0,1066365,0,1066301.1376407489,0.0000598879
25017370301,25,25017,370301,3703.01,Polygon,1,0,0,1694426,7106,1701425.402312851,0.0000626481
25017370302,25,25017,370302,3703.02,Polygon,1,0,0,1158346,83061,1241329.1432540154,0.0000627165
25017370401,25,25017,370401,3704.01,Polygon,1,0,0,674356,0,674314.9206036413,0.0000609165
25017370402,25,25017,370402,3704.02,Polygon,1,0,0,589581,139743,729277.2742762045,0.0000640672
25017370403,25,25017,370403,3704.03,Polygon,1,0,0,490412,20802,511182.3562025362,0.0000618993
25017373100,25,25017,373100,3731,Polygon,1,0,0,1648775,69543,1718205.9742602163,0.000065195
25017373200,25,25017,373200,3732,Polygon,1,0,0,1277471,13734,1291124.2552242815,0.0000625344
25017373300,25,25017,373300,3733,Polygon,1,0,0,1253168,15068,1268152.6792420468,0.0000656981
25017373400,25,25017,373400,3734,Polygon,1,0,0,1200533,3225,1203678.8259742414,0.0000657724
25017373500,25,25017,373500,3735,Polygon,1,0,0,3383235,10729,3393750.195469168,0.0000629955
25017373600,25,25017,373600,3736,Polygon,1,0,0,3007639,92136,3099578.0331023126,0.0000635423
25017373700,25,25017,373700,3737,Polygon,1,0,0,2375955,9309,2385110.9983918513,0.0000641445
25017373800,25,25017,373800,3738,Polygon,1,0,0,2557476,114934,2672227.6242611832,0.0000682439
25017373901,25,25017,373901,3739.01,Polygon,1,0,0,2000192,0,2000054.9835272189,0.0000685017
25017373902,25,25017,373902,3739.02,Polygon,1,0,0,2414273,0,2414110.1739156642,0.0000674431
25017374000,25,25017,374000,3740,Polygon,1,0,0,4957318,157783,5114750.5602721469,0.0000685108
25017374100,25,25017,374100,3741,Polygon,1,0,0,2242813,46721,2289388.5875803288,0.0000635118
25017374200,25,25017,374200,3742,Polygon,1,0,0,2044217,0,2044085.6686219443,0.0000642453
25017374300,25,25017,374300,3743,Polygon,1,0,0,2530160,57221,2587209.3963631103,0.0000663233
25017374400,25,25017,374400,3744,Polygon,1,0,0,4258902,9157,4267780.0444060471,0.0000653589
25017374500,25,25017,374500,3745,Polygon,1,0,0,1808934,5814,1814636.0457135169,0.0000616914
25017374600,25,25017,374600,3746,Polygon,1,0,0,1690922,698,1691513.1402497652,0.0000631701
25017374700,25,25017,374700,3747,Polygon,1,0,0,2372489,176296,2548617.9711094419,0.0000655328
25017374800,25,25017,374800,3748,Polygon,1,0,0,3149115,73561,3222465.711230624,0.0000652528
25017382100,25,25017,382100,3821,Polygon,1,0,0,5822543,171137,5993273.3935181778,0.0000678392
25017382200,25,25017,382200,3822,Polygon,1,0,0,4371887,91651,4463226.3188856151,0.0000698283
25017382300,25,25017,382300,3823,Polygon,1,0,0,13033395,244941,13277415.7613526545,0.0000693038
25017382400,25,25017,382400,3824,Polygon,1,0,0,4662564,225690,4887910.0800025975,0.0000703564
25017382500,25,25017,382500,3825,Polygon,1,0,0,4841996,1832662,6674209.6688364036,0.0000671692
25017382601,25,25017,382601,3826.01,Polygon,1,0,0,1854243,14904,1869014.991267612,0.0000706251
25017382602,25,25017,382602,3826.02,Polygon,1,0,0,4156327,13879,4169916.9631605963,0.00006931
25017383101,25,25017,383101,3831.01,Polygon,1,0,0,2815540,9845,2825186.7606764515,0.0000701636
25017383102,25,25017,383102,3831.02,Polygon,1,0,0,1178988,1763,1180669.6228485906,0.0000689198
25017383200,25,25017,383200,3832,Polygon,1,0,0,2409101,303010,2711918.2227905924,0.0000710801
25017383300,25,25017,383300,3833,Polygon,1,0,0,2844747,934791,3779273.8950025365,0.0000698776
25017383401,25,25017,383401,3834.01,Polygon,1,0,0,837750,177480,1015159.8476537201,0.0000691
25017383402,25,25017,383402,3834.02,Polygon,1,0,0,998946,0,998878.7488630834,0.0000673221
25017383501,25,25017,383501,3835.01,Polygon,1,0,0,2118788,7844,2126492.1940409262,0.0000657406
25017383502,25,25017,383502,3835.02,Polygon,1,0,0,1733751,70349,1803973.8978299592,0.0000698976
25017383600,25,25017,383600,3836,Polygon,1,0,0,6172992,77712,6250278.5621631891,0.0000680624
25017383700,25,25017,383700,3837,Polygon,1,0,0,4293521,369224,4662431.6649255762,0.0000671997
25017383800,25,25017,383800,3838,Polygon,1,0,0,5267365,299589,5566594.3662653426,0.0000646015
25017383902,25,25017,383902,3839.02,Polygon,1,0,0,11771578,153409,11924193.6214153394,0.0000665308
25017383903,25,25017,383903,3839.03,Polygon,1,0,0,3184290,58206,3242279.5289686294,0.0000667606
25017383904,25,25017,383904,3839.04,Polygon,1,0,0,10316986,40882,10357194.8250956833,0.0000649916
25017384003,25,25017,384003,3840.03,Polygon,1,0,0,7462965,832104,8294498.4709091596,0.0000687793
25017384004,25,25017,384004,3840.04,Polygon,1,0,0,1455964,448391,1904224.7111008293,0.0000684163
25017385101,25,25017,385101,3851.01,Polygon,1,0,0,6688816,383017,7071332.9272524407,0.0000707133
25017385102,25,25017,385102,3851.02,Polygon,1,0,0,10675019,196459,10870722.6270746104,0.0000694821
25017385201,25,25017,385201,3852.01,Polygon,1,0,0,5652562,702455,6354571.4883116847,0.0000701039
25017385203,25,25017,385203,3852.03,Polygon,1,0,0,5194602,71575,5265805.1572915073,0.0000706096
25017385204,25,25017,385204,3852.04,Polygon,1,0,0,3743435,36143,3779312.9823550391,0.0000701183
25017386100,25,25017,386100,3861,Polygon,1,0,0,40890896,952549,41840498.5106142387,0.000070417
25017387100,25,25017,387100,3871,Polygon,1,0,0,15847966,636623,16483419.3632418364,0.0000709533
25017387201,25,25017,387201,3872.01,Polygon,1,0,0,12977623,162620,13139311.8746982384,0.0000708606
25017387202,25,25017,387202,3872.02,Polygon,1,0,0,19491709,236358,19726665.3255557865,0.0000710498
25017388100,25,25017,388100,3881,Polygon,1,0,0,26636068,317226,26952064.2220939957,0.0000456263
25017388200,25,25017,388200,3882,Polygon,1,0,0,40966099,204892,41169814.59042833,0.0000285737
25017388300,25,25017,388300,3883,Polygon,1,0,0,692875,153048,845915.9038558565,0.0000083886
25017980000,25,25017,980000,9800,Polygon,1,0,0,3847832,16212,3863821.3293203409,0.0000576263
25019950100,25,25019,950100,9501,Polygon,1,0,0,5400134,1869031,7270491.4200479612,0.0001824721
25019950201,25,25019,950201,9502.01,Polygon,1,0,0,3228288,34599,3263508.1714074211,0.0001903748
25019950202,25,25019,950202,9502.02,Polygon,1,0,0,10688309,1646653,12337409.1028105486,0.0001983875
25019950307,25,25019,950307,9503.07,Polygon,1,0,0,24650031,15289240,39946434.77640827,0.0001793667
25019950400,25,25019,950400,9504,Polygon,1,0,0,14622449,911064,15536605.3975045476,0.0001990791
25019950500,25,25019,950500,9505,Polygon,1,0,0,61048106,25300485,86364015.5763148367,0.0001786315
25019990000,25,25019,990000,9900,Polygon,1,0,0,0,621775313,621882487.8752641678,0.0001723691
25021400100,25,25021,400100,4001,Polygon,1,0,0,861501,12178,873626.1318443671,0.0000605121
25021400201,25,25021,400201,4002.01,Polygon,1,0,0,219587,0,219575.6889551996,0.0000515105
25021400202,25,25021,400202,4002.02,Polygon,1,0,0,313088,0,313066.3397774611,0.0000691825
25021400300,25,25021,400300,4003,Polygon,1,0,0,522141,0,522108.0362060986,0.000063132
25021400401,25,25021,400401,4004.01,Polygon,1,0,0,330639,0,330615.2716055922,0.0000717653
25021400402,25,25021,400402,4004.02,Polygon,1,0,0,440221,0,440190.090519033,0.0000702136
25021400500,25,25021,400500,4005,Polygon,1,0,0,557063,0,557024.5468773672,0.0000690283
25021400600,25,25021,400600,4006,Polygon,1,0,0,1226101,553,1226574.0581755415,0.0000651706
25021400700,25,25021,400700,4007,Polygon,1,0,0,605924,0,605886.44952297,0.0000619723
25021400800,25,25021,400800,4008,Polygon,1,0,0,573048,11744,584755.3920889227,0.0000625999
25021400900,25,25021,400900,4009,Polygon,1,0,0,386684,11391,398050.3503035572,0.0000619222
25021401000,25,25021,401000,4010,Polygon,1,0,0,639362,6116,645433.7343835455,0.000068578
25021401100,25,25021,401100,4011,Polygon,1,0,0,4131254,109096,4240062.6276320042,0.0000677709
25021401201,25,25021,401201,4012.01,Polygon,1,0,0,2775085,3388,2778282.3068465432,0.0000686324
25021401202,25,25021,401202,4012.02,Polygon,1,0,0,3922568,28947,3951253.5602692063,0.0000661619
25021402101,25,25021,402101,4021.01,Polygon,1,0,0,4030399,373074,4403164.5398344006,0.0000700493
25021402102,25,25021,402102,4021.02,Polygon,1,0,0,1875308,73729,1948901.5560489101,0.0000694928
25021402200,25,25021,402200,4022,Polygon,1,0,0,1168220,1705,1169845.3889682272,0.000068048
25021402300,25,25021,402300,4023,Polygon,1,0,0,4264110,89283,4353080.807316388,0.0000717125
25021402400,25,25021,402400,4024,Polygon,1,0,0,4425194,117874,4542752.3596441383,0.0000694774
25021402500,25,25021,402500,4025,Polygon,1,0,0,10836950,416806,11252971.6073639542,0.0000697005
25021403100,25,25021,403100,4031,Polygon,1,0,0,6497382,336896,6833807.89792086,0.0000687859
25021403300,25,25021,403300,4033,Polygon,1,0,0,6942776,193905,7136183.2741219951,0.0000697419
25021403400,25,25021,403400,4034,Polygon,1,0,0,9636426,311047,9946787.1434302609,0.0000689478
25021403501,25,25021,403501,4035.01,Polygon,1,0,0,2490590,41696,2532118.1848886358,0.0000662702
25021403502,25,25021,403502,4035.02,Polygon,1,0,0,3202483,173428,3375683.1028460823,0.0000675069
25021404100,25,25021,404100,4041,Polygon,1,0,0,4254703,207348,4461756.6727312366,0.0000659623
25021404201,25,25021,404201,4042.01,Polygon,1,0,0,3735595,37427,3772771.6204265798,0.0000663605
25021404202,25,25021,404202,4042.02,Polygon,1,0,0,4530595,13062,4543350.291028643,0.0000675027
25021404301,25,25021,404301,4043.01,Polygon,1,0,0,3966353,4734,3970818.1337139844,0.000067706
25021404302,25,25021,404302,4043.02,Polygon,1,0,0,2580732,447125,3027653.2218332775,0.0000673011
25021404400,25,25021,404400,4044,Polygon,1,0,0,6865922,597065,7462476.2426733179,0.0000684387
25021405100,25,25021,405100,4051,Polygon,1,0,0,39098446,837909,39933549.4429297149,0.0000702507
25021406101,25,25021,406101,4061.01,Polygon,1,0,0,17341669,347751,17688174.1600897089,0.0000704285
25021406102,25,25021,406102,4061.02,Polygon,1,0,0,19977288,291266,20267125.0071252584,0.000070503
25021407101,25,25021,407101,4071.01,Polygon,1,0,0,18158671,294661,18452021.7523729168,0.0000710033
25021407102,25,25021,407102,4071.02,Polygon,1,0,0,13006058,303633,13308754.7696472388,0.000070342
25021408102,25,25021,408102,4081.02,Polygon,1,0,0,7822153,217044,8038631.098739244,0.0000703928
25021408103,25,25021,408103,4081.03,Polygon,1,0,0,9333073,36423,9368836.1383974813,0.0000704266
25021408104,25,25021,408104,4081.04,Polygon,1,0,0,12720327,86903,12806333.2837181892,0.0000700164
25021409101,25,25021,409101,4091.01,Polygon,1,0,0,20875884,732645,21607033.6734490506,0.0000692008
25021409102,25,25021,409102,4091.02,Polygon,1,0,0,17709147,560399,18268291.6726227328,0.0000686567
25021410100,25,25021,410100,4101,Polygon,1,0,0,25068332,900941,25967593.1076681204,0.0000646877
25021410300,25,25021,410300,4103,Polygon,1,0,0,16042375,272822,16314136.0904539004,0.0000650258
25021410400,25,25021,410400,4104,Polygon,1,0,0,10315487,1401178,11715881.341922421,0.0000668841
25021411101,25,25021,411101,4111.01,Polygon,1,0,0,10364924,140901,10505103.1542203799,0.0000687091
25021411102,25,25021,411102,4111.02,Polygon,1,0,0,5813408,246337,6059324.2576800473,0.0000694323
25021411200,25,25021,411200,4112,Polygon,1,0,0,8807188,185997,8992552.0027153101,0.0000703863
25021411301,25,25021,411301,4113.01,Polygon,1,0,0,15057950,853673,15910497.6682478134,0.0000707239
25021411302,25,25021,411302,4113.02,Polygon,1,0,0,12932838,162200,13094127.501996208,0.00006953
25021412100,25,25021,412100,4121,Polygon,1,0,0,9247113,400201,9646635.9701784011,0.0000702817
25021412200,25,25021,412200,4122,Polygon,1,0,0,11721124,256131,11976409.3432697635,0.0000706052
25021412300,25,25021,412300,4123,Polygon,1,0,0,7214510,112013,7326007.2945146179,0.0000703888
25021413100,25,25021,413100,4131,Polygon,1,0,0,10254203,203270,10456737.662789613,0.0000703169
25021413201,25,25021,413201,4132.01,Polygon,1,0,0,2369447,3690,2372969.9598204526,0.0000703879
25021413202,25,25021,413202,4132.02,Polygon,1,0,0,1678983,0,1678863.6519193696,0.0000710836
25021413300,25,25021,413300,4133,Polygon,1,0,0,3217153,3683,3220606.4413610073,0.000071273
25021413401,25,25021,413401,4134.01,Polygon,1,0,0,1486203,0,1486096.9221081268,0.0000713751
25021413402,25,25021,413402,4134.02,Polygon,1,0,0,2155022,164938,2319794.8205546825,0.0000711993
25021413500,25,25021,413500,4135,Polygon,1,0,0,5721327,69791,5790704.6533852899,0.000071376
25021414100,25,25021,414100,4141,Polygon,1,0,0,28397869,338878,28734765.4313684963,0.0000689559
25021414200,25,25021,414200,4142,Polygon,1,0,0,24662521,2013906,26674636.0849378556,0.0000671347
25021414300,25,25021,414300,4143,Polygon,1,0,0,7636707,118733,7754905.6657165671,0.000068898
25021415101,25,25021,415101,4151.01,Polygon,1,0,0,9891689,175092,10066074.2586856764,0.0000702053
25021415103,25,25021,415103,4151.03,Polygon,1,0,0,3229618,193351,3422722.9768751319,0.0000718742
25021415104,25,25021,415104,4151.04,Polygon,1,0,0,2776414,48448,2824665.8940623025,0.0000694214
25021415201,25,25021,415201,4152.01,Polygon,1,0,0,10207705,76344,10283325.2363253608,0.0000703773
25021415202,25,25021,415202,4152.02,Polygon,1,0,0,5736588,1050356,6786467.3013783228,0.0000702376
25021415300,25,25021,415300,4153,Polygon,1,0,0,16710269,514561,17223609.1492122076,0.0000708774
25021416101,25,25021,416101,4161.01,Polygon,1,0,0,9633493,78287,9711098.6370179355,0.0000701584
25021416102,25,25021,416102,4161.02,Polygon,1,0,0,13314020,178210,13491272.4867051393,0.0000709678
25021416200,25,25021,416200,4162,Polygon,1,0,0,3467380,60671,3527805.22271128,0.0000696638
25021416300,25,25021,416300,4163,Polygon,1,0,0,2661477,107414,2768699.1587861334,0.0000692845
25021416400,25,25021,416400,4164,Polygon,1,0,0,4623472,355632,4978756.6804354656,0.0000697554
25021417100,25,25021,417100,4171,Polygon,1,0,0,1724778,0,1724659.1489265494,0.000068908
25021417201,25,25021,417201,4172.01,Polygon,1,0,0,1521330,153189,1674404.1268703716,0.0000686007
25021417202,25,25021,417202,4172.02,Polygon,1,0,0,936327,767,937029.7176964669,0.0000685975
25021417300,25,25021,417300,4173,Polygon,1,0,0,1727177,2461750,4188644.9415575708,0.0000673343
25021417400,25,25021,417400,4174,Polygon,1,0,0,1475075,4616325,6090985.8766633738,0.0000679849
25021417501,25,25021,417501,4175.01,Polygon,1,0,0,887702,1049909,1937477.5674821399,0.0000688645
25021417502,25,25021,417502,4175.02,Polygon,1,0,0,895848,0,895786.4163570843,0.0000687434
25021417601,25,25021,417601,4176.01,Polygon,1,0,0,975017,219528,1194467.3740856743,0.0000649837
25021417602,25,25021,417602,4176.02,Polygon,1,0,0,2141950,8776618,10917824.1276496332,0.0000681291
25021417702,25,25021,417702,4177.02,Polygon,1,0,0,1686155,319213,2005228.7993109422,0.000069414
25021417703,25,25021,417703,4177.03,Polygon,1,0,0,677163,8231,685348.5597586323,0.000066298
25021417704,25,25021,417704,4177.04,Polygon,1,0,0,863060,4044,867043.2235906529,0.0000700913
25021417801,25,25021,417801,4178.01,Polygon,1,0,0,2162681,7252624,9414651.0832456537,0.0000694525
25021417802,25,25021,417802,4178.02,Polygon,1,0,0,1198748,1065124,2263712.5254399315,0.0000704433
25021417901,25,25021,417901,4179.01,Polygon,1,0,0,1851590,691627,2543039.1550650401,0.0000699291
25021417902,25,25021,417902,4179.02,Polygon,1,0,0,690440,0,690392.8269388771,0.0000683232
25021418002,25,25021,418002,4180.02,Polygon,1,0,0,2065363,9105,2074320.0211689577,0.0000713334
25021418003,25,25021,418003,4180.03,Polygon,1,0,0,1037250,2934,1040107.3463725693,0.0000736924
25021418004,25,25021,418004,4180.04,Polygon,1,0,0,1317062,0,1316966.7673866455,0.0000723069
25021418101,25,25021,418101,4181.01,Polygon,1,0,0,1703139,9028,1712050.04017025,0.000068311
25021418102,25,25021,418102,4181.02,Polygon,1,0,0,770695,2371,773012.3702166205,0.0000693728
25021418201,25,25021,418201,4182.01,Polygon,1,0,0,6691936,71601,6763065.1669030469,0.0000697613
25021419100,25,25021,419100,4191,Polygon,1,0,0,7073489,161219,7234197.8976108469,0.0000705077
25021419200,25,25021,419200,4192,Polygon,1,0,0,2652068,27932,2679809.6634337334,0.0000710211
25021419300,25,25021,419300,4193,Polygon,1,0,0,1711237,25093,1736206.3830637129,0.0000711944
25021419400,25,25021,419400,4194,Polygon,1,0,0,1847727,376456,2224026.3302012528,0.0000704393
25021419500,25,25021,419500,4195,Polygon,1,0,0,3258119,105915,3363798.8965970445,0.0000698873
25021419601,25,25021,419601,4196.01,Polygon,1,0,0,1472436,11853,1484180.6378044626,0.0000730061
25021419602,25,25021,419602,4196.02,Polygon,1,0,0,7346774,36107,7382362.6252090242,0.0000702131
25021419700,25,25021,419700,4197,Polygon,1,0,0,4292913,60420,4353029.0102901757,0.0000698292
25021419800,25,25021,419800,4198,Polygon,1,0,0,5989553,1271510,7260547.3252988625,0.0000710192
25021420101,25,25021,420101,4201.01,Polygon,1,0,0,3131337,400854,3531937.3600712344,0.0000718081
25021420102,25,25021,420102,4201.02,Polygon,1,0,0,2462546,586707,3049040.5319875744,0.0000696787
25021420201,25,25021,420201,4202.01,Polygon,1,0,0,2097810,20818,2118477.8601109558,0.0000708666
25021420202,25,25021,420202,4202.02,Polygon,1,0,0,7030139,479482,7509083.0767094856,0.0000716312
25021420301,25,25021,420301,4203.01,Polygon,1,0,0,5787504,19471,5806568.5748082064,0.0000699891
25021420302,25,25021,420302,4203.02,Polygon,1,0,0,4947448,9155,4956257.0790976491,0.0000697899
25021421100,25,25021,421100,4211,Polygon,1,0,0,6949591,242026,7191114.798008549,0.0000698316
25021421200,25,25021,421200,4212,Polygon,1,0,0,11840769,40079,11880015.0692633372,0.000070107
25021422100,25,25021,422100,4221,Polygon,1,0,0,7033054,1371919,8404382.0965903942,0.000070304
25021422201,25,25021,422201,4222.01,Polygon,1,0,0,2686884,0,2686693.083237234,0.0000710551
25021422202,25,25021,422202,4222.02,Polygon,1,0,0,4886910,325,4886889.587886394,0.0000706764
25021422301,25,25021,422301,4223.01,Polygon,1,0,0,3859058,9018,3867804.5714750462,0.0000701715
25021422303,25,25021,422303,4223.03,Polygon,1,0,0,3777447,252648,4029810.8921190063,0.0000704966
25021422304,25,25021,422304,4223.04,Polygon,1,0,0,2298352,2308,2300494.2722270861,0.0000720349
25021422401,25,25021,422401,4224.01,Polygon,1,0,0,2236911,73167,2309920.5502647329,0.0000681578
25021422402,25,25021,422402,4224.02,Polygon,1,0,0,1990100,13733,2003693.7801364546,0.0000694768
25021422501,25,25021,422501,4225.01,Polygon,1,0,0,2501851,244174,2745828.2574338596,0.0000716463
25021422502,25,25021,422502,4225.02,Polygon,1,0,0,2644867,383487,3028137.3040996934,0.0000715557
25021422600,25,25021,422600,4226,Polygon,1,0,0,5015220,828617,5843419.8046141481,0.0000713907
25021422700,25,25021,422700,4227,Polygon,1,0,0,2200668,578229,2778703.144948761,0.0000697597
25021422800,25,25021,422800,4228,Polygon,1,0,0,2295429,8697142,10991809.2489188351,0.0000692969
25021423101,25,25021,423101,4231.01,Polygon,1,0,0,6764240,1144939,7908625.0907998774,0.0000700337
25021423102,25,25021,423102,4231.02,Polygon,1,0,0,18574051,54916100,73485213.4833241254,0.0000671861
25021440101,25,25021,440101,4401.01,Polygon,1,0,0,14196594,1162932,15358578.2239330094,0.0000617061
25021440102,25,25021,440102,4401.02,Polygon,1,0,0,14261498,187520,14448159.3085556794,0.0000594291
25021441202,25,25021,441202,4412.02,Polygon,1,0,0,23379232,277134,23654888.7573652826,0.0000624459
25021441203,25,25021,441203,4412.03,Polygon,1,0,0,17694648,363743,18057222.2299793065,0.0000647217
25021441204,25,25021,441204,4412.04,Polygon,1,0,0,15145481,1700378,16844754.669897031,0.000065555
25021442101,25,25021,442101,4421.01,Polygon,1,0,0,5393911,144073,5537605.0326279541,0.0000684306
25021442103,25,25021,442103,4421.03,Polygon,1,0,0,16630232,205720,16834798.4905307069,0.0000685147
25021442104,25,25021,442104,4421.04,Polygon,1,0,0,8933938,238481,9171799.3234308306,0.0000675587
25021442105,25,25021,442105,4421.05,Polygon,1,0,0,10768891,47133,10815305.6871893965,0.0000664119
25021442201,25,25021,442201,4422.01,Polygon,1,0,0,16164476,237618,16401040.4603342284,0.000064232
25021442203,25,25021,442203,4422.03,Polygon,1,0,0,7566117,126110,7691722.8461528178,0.0000655407
25021442204,25,25021,442204,4422.04,Polygon,1,0,0,3538085,9317,3547166.4184838454,0.0000664096
25021443103,25,25021,443103,4431.03,Polygon,1,0,0,10543764,161267,10704362.4095763918,0.0000624557
25021443104,25,25021,443104,4431.04,Polygon,1,0,0,12101346,484390,12584926.2572847083,0.0000643381
25021443105,25,25021,443105,4431.05,Polygon,1,0,0,10802299,351649,11153191.0972221084,0.0000678596
25021443106,25,25021,443106,4431.06,Polygon,1,0,0,14059907,425214,14484119.716224445,0.000069125
25021456101,25,25021,456101,4561.01,Polygon,1,0,0,7636215,54555,7690241.9395116288,0.0000686616
25021456102,25,25021,456102,4561.02,Polygon,1,0,0,3583519,3540,3586812.64935209,0.0000686776
25021456200,25,25021,456200,4562,Polygon,1,0,0,8871162,65501,8936037.2648721859,0.0000700189
25021456301,25,25021,456301,4563.01,Polygon,1,0,0,1223235,0,1223150.595957692,0.0000690007
25021456302,25,25021,456302,4563.02,Polygon,1,0,0,3694539,27178,3721457.1629307959,0.0000698165
25021456401,25,25021,456401,4564.01,Polygon,1,0,0,2884691,130873,3015355.2893364741,0.0000692112
25021456402,25,25021,456402,4564.02,Polygon,1,0,0,13769557,687532,14456106.4546304941,0.0000679629
25021457100,25,25021,457100,4571,Polygon,1,0,0,11114827,639905,11753913.8369762748,0.0000696029
25021457200,25,25021,457200,4572,Polygon,1,0,0,3102506,51470,3153756.751943877,0.0000695148
25021980000,25,25021,980000,9800,Polygon,1,0,0,7916916,49996,7966346.423967177,0.0000709906
25023500101,25,25023,500101,5001.01,Polygon,1,0,0,3352014,46658816,50007523.4638856053,0.0000661164
25023500103,25,25023,500103,5001.03,Polygon,1,0,0,1951849,8598835,10549953.2776740827,0.0000692583
25023500104,25,25023,500104,5001.04,Polygon,1,0,0,2134175,10368469,12501782.2303183414,0.000068927
25023501101,25,25023,501101,5011.01,Polygon,1,0,0,7884572,3687947,11571706.7670300249,0.0000701864
25023501102,25,25023,501102,5011.02,Polygon,1,0,0,11379313,2794461,14172776.0379958469,0.0000704091
25023501201,25,25023,501201,5012.01,Polygon,1,0,0,7932804,143519,8075753.0128166415,0.0000705751
25023501203,25,25023,501203,5012.03,Polygon,1,0,0,15934894,252114,16185860.8405799009,0.0000708691
25023501204,25,25023,501204,5012.04,Polygon,1,0,0,14367847,338876,14705675.3408129793,0.0000712368
25023502101,25,25023,502101,5021.01,Polygon,1,0,0,5008129,124756,5132530.2985271495,0.0000691037
25023502102,25,25023,502102,5021.02,Polygon,1,0,0,9174335,0,9173709.8779777903,0.0000681381
25023502200,25,25023,502200,5022,Polygon,1,0,0,11793096,113796,11906057.0379703511,0.0000701243
25023503101,25,25023,503101,5031.01,Polygon,1,0,0,19080724,24331,19103726.5808777586,0.0000695323
25023503102,25,25023,503102,5031.02,Polygon,1,0,0,21132425,212617,21343575.61641974,0.000068699
25023504101,25,25023,504101,5041.01,Polygon,1,0,0,25156084,432303,25586577.3674064912,0.0000707209
25023504102,25,25023,504102,5041.02,Polygon,1,0,0,29083921,371654,29453514.4225896038,0.0000699554
25023505102,25,25023,505102,5051.02,Polygon,1,0,0,16190143,68615,16257609.0485870074,0.0000706666
25023505103,25,25023,505103,5051.03,Polygon,1,0,0,7537034,18918120,26453300.8755236007,0.0000700478
25023505104,25,25023,505104,5051.04,Polygon,1,0,0,4236054,5977010,10212346.361829279,0.0000702667
25023505201,25,25023,505201,5052.01,Polygon,1,0,0,9307721,11716129,21022370.9119727872,0.0000703529
25023505202,25,25023,505202,5052.02,Polygon,1,0,0,7312037,1192211,8503644.3628560975,0.0000709807
