tract_fips,county_fips,county_name,tract_modeled_prevalence_percent,tract_map_class,county_weighted_tract_summary_percent,county_summary_class,absolute_difference_percentage_points,class_changes_after_aggregation,interpretation_limit
25001010100,25001,Barnstable,12.1,10.0% to less than 15.0%,10.5608592651,10.0% to less than 15.0%,1.5391407349,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025020305,25025,Suffolk,5.8,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,3.0847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025030100,25025,Suffolk,3.5,less than 5.0%,8.8847293051,5.0% to less than 10.0%,5.3847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025030200,25025,Suffolk,3.3,less than 5.0%,8.8847293051,5.0% to less than 10.0%,5.5847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025030301,25025,Suffolk,8.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025030302,25025,Suffolk,6.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025030400,25025,Suffolk,4.4,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.4847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025030500,25025,Suffolk,4.6,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.2847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025040100,25025,Suffolk,6,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.8847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025040200,25025,Suffolk,9.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.3152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025040300,25025,Suffolk,4.5,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.3847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025040401,25025,Suffolk,7.1,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.7847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025040600,25025,Suffolk,4.2,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.6847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025040801,25025,Suffolk,9.3,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.4152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025050101,25025,Suffolk,10.9,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.0152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025050200,25025,Suffolk,8.8,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.0847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025050300,25025,Suffolk,8.8,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.0847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025050400,25025,Suffolk,8.3,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.5847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025050500,25025,Suffolk,6.3,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.5847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025050600,25025,Suffolk,7.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.6847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025050700,25025,Suffolk,8.5,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.3847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025050901,25025,Suffolk,8.5,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.3847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025051000,25025,Suffolk,8.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.6847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025051101,25025,Suffolk,9.9,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.0152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025051200,25025,Suffolk,4.8,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.0847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060101,25025,Suffolk,3.9,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.9847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060200,25025,Suffolk,3.8,less than 5.0%,8.8847293051,5.0% to less than 10.0%,5.0847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060301,25025,Suffolk,4.7,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.1847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060400,25025,Suffolk,3.8,less than 5.0%,8.8847293051,5.0% to less than 10.0%,5.0847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060501,25025,Suffolk,3.3,less than 5.0%,8.8847293051,5.0% to less than 10.0%,5.5847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060601,25025,Suffolk,3.3,less than 5.0%,8.8847293051,5.0% to less than 10.0%,5.5847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060602,25025,Suffolk,4.1,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.7847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060603,25025,Suffolk,3.1,less than 5.0%,8.8847293051,5.0% to less than 10.0%,5.7847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060604,25025,Suffolk,3.9,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.9847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060700,25025,Suffolk,16.7,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,7.8152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025060800,25025,Suffolk,3.5,less than 5.0%,8.8847293051,5.0% to less than 10.0%,5.3847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025061000,25025,Suffolk,8.7,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.1847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025061101,25025,Suffolk,16.6,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,7.7152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025061201,25025,Suffolk,4.5,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.3847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025061203,25025,Suffolk,4.7,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.1847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025061204,25025,Suffolk,4.9,less than 5.0%,8.8847293051,5.0% to less than 10.0%,3.9847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025070102,25025,Suffolk,9.9,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.0152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025070103,25025,Suffolk,5.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,3.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025070104,25025,Suffolk,8.6,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.2847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025070201,25025,Suffolk,10.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025070202,25025,Suffolk,10.9,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.0152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025070301,25025,Suffolk,6.1,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.7847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025070302,25025,Suffolk,11,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.1152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025070402,25025,Suffolk,10.5,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.6152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025070501,25025,Suffolk,5.5,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,3.3847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025070502,25025,Suffolk,14.4,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.5152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025070600,25025,Suffolk,5.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,3.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025070700,25025,Suffolk,8.8,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.0847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025070801,25025,Suffolk,7.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025070802,25025,Suffolk,6.8,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.0847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025070901,25025,Suffolk,12.8,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.9152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025070902,25025,Suffolk,6.9,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.9847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025071101,25025,Suffolk,9.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.3152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025071201,25025,Suffolk,12.8,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.9152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025080100,25025,Suffolk,11.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025080300,25025,Suffolk,15.2,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,6.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025080401,25025,Suffolk,17.6,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,8.7152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025080500,25025,Suffolk,14.3,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.4152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025080601,25025,Suffolk,6.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025080801,25025,Suffolk,9.8,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.9152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025080900,25025,Suffolk,5.3,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,3.5847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025081001,25025,Suffolk,10.4,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.5152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025081101,25025,Suffolk,5.8,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,3.0847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025081102,25025,Suffolk,8.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.6847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025081200,25025,Suffolk,15.1,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,6.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025081301,25025,Suffolk,20.3,20.0% or greater,8.8847293051,5.0% to less than 10.0%,11.4152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025081302,25025,Suffolk,20.2,20.0% or greater,8.8847293051,5.0% to less than 10.0%,11.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025081400,25025,Suffolk,10.3,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.4152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025081500,25025,Suffolk,11.5,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.6152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025081700,25025,Suffolk,16.1,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,7.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025081800,25025,Suffolk,13.9,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.0152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025081900,25025,Suffolk,14.1,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025082000,25025,Suffolk,17.1,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,8.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025082100,25025,Suffolk,18.1,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,9.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025090100,25025,Suffolk,16.2,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,7.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025090200,25025,Suffolk,14.4,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.5152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025090300,25025,Suffolk,15.8,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,6.9152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025090400,25025,Suffolk,12.8,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.9152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025090600,25025,Suffolk,13.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,4.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025090700,25025,Suffolk,7.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.6847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025090901,25025,Suffolk,7.9,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.9847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025091001,25025,Suffolk,8.3,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.5847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025091100,25025,Suffolk,7.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.6847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025091200,25025,Suffolk,11.1,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025091300,25025,Suffolk,14,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.1152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025091400,25025,Suffolk,15.1,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,6.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025091500,25025,Suffolk,11.9,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.0152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025091600,25025,Suffolk,14.1,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025091700,25025,Suffolk,12.1,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025091800,25025,Suffolk,16.4,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,7.5152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025091900,25025,Suffolk,14.4,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.5152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025092000,25025,Suffolk,15.5,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,6.6152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025092101,25025,Suffolk,12.4,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.5152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025092200,25025,Suffolk,10.8,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.9152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025092300,25025,Suffolk,14.1,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025092400,25025,Suffolk,14.4,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.5152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025100100,25025,Suffolk,16.7,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,7.8152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025100200,25025,Suffolk,14.8,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.9152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025100300,25025,Suffolk,13,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,4.1152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025100400,25025,Suffolk,13.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,4.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025100500,25025,Suffolk,12.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025100601,25025,Suffolk,9.5,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.6152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025100603,25025,Suffolk,6.6,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.2847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025100700,25025,Suffolk,7.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.6847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025100800,25025,Suffolk,9.6,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.7152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025100900,25025,Suffolk,10.8,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.9152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025101001,25025,Suffolk,15.6,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,6.7152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025101002,25025,Suffolk,17.8,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,8.9152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025101101,25025,Suffolk,14.1,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025101102,25025,Suffolk,15.5,15.0% to less than 20.0%,8.8847293051,5.0% to less than 10.0%,6.6152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025110104,25025,Suffolk,11.1,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025110105,25025,Suffolk,5.7,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,3.1847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025110106,25025,Suffolk,8,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.8847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025110201,25025,Suffolk,12.7,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.8152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025110301,25025,Suffolk,9.1,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.2152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025110401,25025,Suffolk,9.6,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.7152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025110403,25025,Suffolk,9.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.3152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025110501,25025,Suffolk,7.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025110502,25025,Suffolk,8.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.6847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025110601,25025,Suffolk,8.9,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.0152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025110607,25025,Suffolk,7.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025120103,25025,Suffolk,6.7,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.1847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025120104,25025,Suffolk,5.3,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,3.5847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025120105,25025,Suffolk,9,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.1152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025120201,25025,Suffolk,5.9,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.9847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025120301,25025,Suffolk,6.9,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.9847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025120400,25025,Suffolk,6.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.6847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025120500,25025,Suffolk,7.1,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.7847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025120600,25025,Suffolk,4.4,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.4847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025120700,25025,Suffolk,5.6,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,3.2847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025130101,25025,Suffolk,7.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025130200,25025,Suffolk,7.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025130300,25025,Suffolk,7.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025130402,25025,Suffolk,8.5,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.3847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025130404,25025,Suffolk,9.8,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.9152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025130406,25025,Suffolk,12.4,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.5152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025140102,25025,Suffolk,9.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.3152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025140105,25025,Suffolk,11.7,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.8152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025140106,25025,Suffolk,13.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,4.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025140107,25025,Suffolk,12.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025140201,25025,Suffolk,10.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025140202,25025,Suffolk,10.1,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025140300,25025,Suffolk,13.5,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,4.6152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025140400,25025,Suffolk,14.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,5.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025160102,25025,Suffolk,11.4,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.5152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025160103,25025,Suffolk,12.5,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.6152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025160200,25025,Suffolk,13.5,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,4.6152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025160300,25025,Suffolk,11.4,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.5152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025160400,25025,Suffolk,9,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.1152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025160501,25025,Suffolk,11.6,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.7152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025160502,25025,Suffolk,13.3,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,4.4152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025160601,25025,Suffolk,10.1,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025160602,25025,Suffolk,10.9,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.0152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025170101,25025,Suffolk,10.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025170102,25025,Suffolk,9.2,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.3152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025170200,25025,Suffolk,12.9,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,4.0152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025170301,25025,Suffolk,9.3,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.4152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025170302,25025,Suffolk,7.8,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.0847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025170400,25025,Suffolk,10.8,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.9152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025170502,25025,Suffolk,12.6,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.7152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
